ID,YEAR,STATE,FIPSTATE,SC,CD,REDIST,ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CITY,COAST,CONSTRUC,CVLLBRFR,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL
CA-3-1980,1980,CA,6,71,3, ,16,37310,104277,32806,43931,0,0, , ,0,111942,1154,19592,15585,16.92335008,24343,62927,19836032,155,18674,14602,0,10588,1,0,7778,,2991.490323,463681,0,328,24661,5735,12879,35.7,458264,0,58715,37510
CA-4-1980,1980,CA,6,71,4, ,16,31668,104277,22859,42603,0,0, , ,0,115561,11096,17240,9617,16.92335008,25554,47821,19836032,5953,15769,19216,1,9473,4,2,25731,,78.35175542,466428,0,18764,14812,4983,12009,35.7,363466,0,49447,29011
CA-5-1980,1980,CA,6,71,5, ,16,58112,104277,80710,50983,1,1, , ,0,71205,590,15311,31738,16.92335008,103040,36689,19836032,26,14916,25997,0,9079,2,1,7839,,17716.30769,460624,0,0,6462,13877,16824,35.7,460624,0,56386,39564
CA-6-1980,1980,CA,6,71,6, ,16,58243,104277,20571,34157,1,1, , ,0,83569,886,11810,33771,16.92335008,69400,38631,19836032,539,19229,19077,0,13221,3,0,7120,,855.4508349,461088,0,1120,7592,10681,8939,35.7,445473,330,59987,41908
CA-7-1980,1980,CA,6,71,7, ,16,58852,104277,118173,43929,1,1, , ,0,81557,613,14836,20422,16.92335008,43891,50155,19836032,103,17561,25436,0,10591,1,0,5808,,4492.747573,462753,0,43,17758,8224,14947,35.7,460642,0,54404,33171
CA-8-1980,1980,CA,6,71,8, ,16,35388,104277,58254,59768,1,0, , ,0,107720,976,13730,18422,16.92335008,29627,36910,19836032,542,15806,34709,0,11554,2,1,11389,,853.900369,462814,0,789,7374,10416,10779,35.7,448443,188,58450,38058
CA-9-1980,1980,CA,6,71,9, ,16,29740,104277,10998,67798,1,1, , ,0,116520,1784,6658,13932,16.92335008,36905,26637,19836032,302,14674,49278,0,11073,3,0,2931,,1542.933775,465966,0,233,5305,8117,13028,35.7,462241,0,53766,34706
CA-10-1980,1980,CA,6,71,10, ,16,23857,104277,2154,43107,1,0, , ,0,130112,1776,4375,17784,16.92335008,26895,26001,19836032,1061,17517,51070,0,13977,0,0,911,,437.9547597,464670,0,2098,4109,5277,8221,35.7,443740,0,55667,34252
CA-11-1980,1980,CA,6,71,11, ,16,33416,104277,24849,61137,0,1, , ,0,104419,757,10295,24347,16.92335008,49796,30806,19836032,157,17141,35999,0,12741,0,0,1210,,2957.477707,464324,0,27,3370,17382,8739,35.7,459241,0,62144,47191
CA-12-1980,1980,CA,6,71,12, ,16,51054,104277,14960,44142,0,1, , ,0,98713,13256,7701,11354,16.92335008,40802,32518,19836032,6414,16073,18101,0,9387,1,1,30829,1,73.66588712,472493,0,9569,8744,3820,12114,35.7,347005,0,51486,36293
CA-13-1980,1980,CA,6,71,13, ,16,40692,104277,5426,49412,0,1, , ,0,117333,6377,9411,15974,16.92335008,33866,34059,19836032,3785,19277,27641,0,11188,0,0,2833,,122.8943197,465155,0,4848,5371,3438,10766,35.7,414162,0,56350,36145
CA-14-1980,1980,CA,6,71,14, ,16,33203,104277,23562,60074,0,0, , ,0,119053,1192,8825,17216,16.92335008,25019,33494,19836032,626,18766,37892,0,12036,2,0,2069,,742.4185304,464754,0,1455,5903,7791,10535,35.7,437789,497,58539,36238
CA-15-1980,1980,CA,6,71,15, ,16,45907,104277,18329,55176,0,0, , ,0,114752,12233,11597,10992,16.92335008,31483,33713,19836032,2718,15468,26304,0,9325,1,1,1471,,172.1854305,468000,0,23244,6648,7071,15378,35.7,361112,0,52325,33671
CA-16-1980,1980,CA,6,71,16, ,16,41403,104277,23627,44382,0,1, , ,0,120356,17703,4248,12860,16.92335008,32368,28675,19836032,7375,18115,17626,0,8531,3,1,4599,,63.83647458,470794,0,29290,6312,5571,13531,35.7,336685,275,47634,37099
CA-17-1980,1980,CA,6,71,17, ,16,30273,104277,8748,49775,1,1, , ,0,107715,1186,6712,20321,16.92335008,39881,25323,19836032,384,15222,56445,0,12894,1,1,2945,,1201.070313,461211,0,456,3389,6428,10479,35.7,453848,1410,58377,33491
CA-18-1980,1980,CA,6,71,18, ,16,47341,104277,8822,47254,0,0, , ,0,112793,24634,4417,9436,16.92335008,26651,29662,19836032,26901,18820,18354,0,8236,3,2,1443,,17.12445634,460665,0,31099,6425,3994,12020,35.7,232033,0,48037,33723
CA-19-1980,1980,CA,6,71,19, ,16,26464,104277,1345,79716,0,0, , ,0,126883,498,3260,13272,16.92335008,38803,19669,19836032,84,12922,59063,0,10930,1,1,490,,5527.654762,464323,0,0,3487,8763,10259,35.7,464323,0,55241,40152
CA-20-1980,1980,CA,6,71,20, ,16,67059,104277,30140,48510,1,0, , ,0,85880,341,5079,27195,16.92335008,54230,27930,19836032,104,19630,40644,0,11843,3,1,388,,4452.807692,463092,30746362,0,3221,4773,9702,35.7,462678,0,58282,40184
CA-21-1980,1980,CA,6,71,21, ,16,42048,104277,251960,70545,1,0, , ,0,110984,440,6885,12813,16.92335008,51305,23663,19836032,47,14186,51190,0,7060,0,0,417,,9890.468085,464852,30746362,0,2592,5551,15463,35.7,464852,0,41458,27063
CA-22-1980,1980,CA,6,71,22, ,16,32574,104277,16853,68560,1,0, , ,0,106009,511,5400,22139,16.92335008,48443,23519,19836032,81,15201,53620,0,11117,0,0,464,,5738.024691,464780,30746362,0,2918,4104,13902,35.7,464780,915,59407,42451
CA-23-1980,1980,CA,6,71,23, ,16,29728,104277,1398,65063,0,0, , ,0,109381,897,4062,17095,16.92335008,28986,24174,19836032,89,16199,60422,0,11778,0,0,1261,,5192.483146,462131,0,0,3913,5948,11154,35.7,462131,0,62197,44821
CA-24-1980,1980,CA,6,71,24, ,16,44641,104277,9903,56258,1,0, , ,0,106395,1267,6934,19885,16.92335008,30683,28816,19836032,2718,18699,45100,0,11954,0,0,555,,170.66078,463856,30746362,1188,3183,4385,9520,35.7,399867,0,59756,37457
CA-25-1980,1980,CA,6,71,25, ,16,20518,104277,4857,58424,0,0, , ,0,139940,691,3249,15659,16.92335008,28103,24312,19836032,165,17238,50393,0,12549,0,0,421,,2806.527273,463077,0,347,3825,5629,9192,35.7,451533,0,55101,39701
CA-26-1980,1980,CA,6,71,26, ,16,80364,104277,45950,35484,1,0, , ,0,60766,195,4800,36387,16.92335008,88806,25280,19836032,64,15129,33397,0,12281,0,0,270,,7244.21875,463630,30746362,0,5351,4195,16668,35.7,463630,0,62327,51907
CA-27-1980,1980,CA,6,71,27, ,16,20721,104277,6234,41400,1,1, , ,0,130596,3252,8486,20078,16.92335008,34183,28075,19836032,422,14654,41837,0,13811,0,0,5254,,1099.845972,464135,30746362,610,4935,3095,11380,35.7,452860,0,57902,37930
CA-28-1980,1980,CA,6,71,28, ,16,43622,104277,6275,41017,1,1, , ,0,82546,392,5629,28905,16.92335008,56514,32819,19836032,151,16840,49558,0,13756,0,0,1533,,3050.854305,460679,30746362,0,10350,7510,12386,35.7,455141,470,63976,39363
CA-29-1980,1980,CA,6,71,29, ,16,47351,104277,3592,73764,1,0, , ,0,96927,371,4346,20519,16.92335008,79149,25975,19836032,62,17795,50789,0,9534,0,0,410,,7480.209677,463773,30746362,0,3834,7663,10899,35.7,463773,0,50601,40026
CA-30-1980,1980,CA,6,71,30, ,16,63300,104277,18183,71988,1,0, , ,0,78242,342,4220,28063,16.92335008,135835,17600,19836032,40,10724,52965,0,7758,0,0,296,,11665.725,466629,30746362,0,2656,6431,15029,35.7,466629,0,48101,40285
CA-31-1980,1980,CA,6,71,31, ,16,27241,104277,78206,73084,1,0, , ,0,108162,668,6673,18233,16.92335008,37053,26396,19836032,57,16921,71292,0,11226,0,0,1205,,8150.789474,464595,30746362,0,2802,9835,12904,35.7,464595,0,59125,36554
CA-32-1980,1980,CA,6,71,32, ,16,56679,104277,4803,47262,1,1, , ,0,90435,500,8056,17006,16.92335008,28635,32557,19836032,94,19317,45565,0,11851,3,1,13200,,4931.340426,463546,26587134,0,5184,6282,10389,35.7,463546,1596,62800,38323
CA-33-1980,1980,CA,6,71,33, ,16,50626,104277,13407,45452,0,0, , ,0,109705,1902,9402,13467,16.92335008,21440,36095,19836032,19887,19128,25545,0,10402,0,0,14679,1,23.27284155,462827,0,2011,7565,5487,9206,35.7,400956,0,54452,33459
CA-34-1980,1980,CA,6,71,34, ,16,19433,104277,6885,69376,1,0, , ,0,132016,1314,6545,14482,16.92335008,27004,22441,19836032,68,12851,55236,0,,2,0,2780,,6849.441176,465762,26587134,0,3045,5321,11144,35.7,465762,0,54751,38446
CA-35-1980,1980,CA,6,71,35, ,16,34898,104277,44943,72668,1,1, , ,0,106554,591,7316,12582,16.92335008,43958,22962,19836032,104,13555,56333,0,10050,0,0,14382,,4474.923077,465392,57333496,0,2091,9350,12376,35.7,463459,0,52849,31593
CA-36-1980,1980,CA,6,71,36, ,16,32931,104277,23496,42786,0,1, , ,0,114141,14436,8971,10557,16.92335008,21097,32318,19836032,11823,17328,12422,0,8981,1,1,14891,,38.12247315,450722,0,10417,6019,4190,10207,35.7,347053,0,45105,30979
CA-37-1980,1980,CA,6,71,37, ,16,40866,104277,234666,61825,1,1, , ,0,97756,438,10209,20819,16.92335008,35479,35505,19836032,50,21249,48577,0,9640,4,3,601,,9263.1,463155,30746362,0,4047,8791,14449,35.7,463155,0,57294,33643
CA-38-1980,1980,CA,6,71,38, ,16,35883,104277,33954,65132,0,0, , ,0,122991,4499,6265,10511,16.92335008,26560,26882,19836032,402,14239,39212,0,8930,0,0,5585,,1158.768657,465825,0,2842,6378,5205,11377,35.7,447827,0,49977,31150
CA-39-1980,1980,CA,6,71,39, ,16,37465,104277,2086,45572,0,0, , ,0,113249,1253,3698,19827,16.92335008,28440,25286,19836032,523,16589,48924,0,12675,0,0,8805,,889.1147228,465007,0,129,4999,3431,9586,35.7,452656,0,55805,38629
CA-40-1980,1980,CA,6,71,40, ,16,39735,104277,6392,34556,1,1, , ,0,96405,483,12095,17049,16.92335008,30118,36670,19836032,170,16970,27583,0,11400,2,1,46785,,2750.964706,467664,0,0,7605,3344,10420,35.7,465812,598,52936,33410
CA-41-1980,1980,CA,6,71,41, ,16,34921,104277,49019,48266,1,1, , ,0,103575,995,14239,11359,16.92335008,39512,30155,19836032,196,12554,26606,0,8945,7,1,50285,,2350.755102,460748,0,188,3362,3283,10709,35.7,452811,0,45682,29908
CA-42-1980,1980,CA,6,71,42, ,16,50068,104277,5988,41924,1,1, , ,0,101752,2656,8092,15094,16.92335008,24499,28670,19836032,852,15060,24880,0,10701,8,1,34567,1,544.2793427,463726,0,2259,5518,3173,8844,35.7,413958,0,53934,35731
CA-43-1980,1980,CA,6,71,43, ,16,63170,104277,16687,43590,1,0, , ,0,110041,12460,6524,11812,16.92335008,41414,29164,19836032,14425,16902,17260,0,8785,2,1,6776,,32.08228769,462787,0,8461,5738,3158,8913,35.7,316660,0,50762,33853
OR-0-1980,1980,OR,41,72,0, ,,227120,7748,26211,267085,0,0, , ,0,491365,30875,27634,63027,,66149,133686,15900987,,65706,167035,0,,0,0,4127,,,2091385,0,102185,40346,31850,58324,36.7,1402511,,345000,171875
OR-1-1980,1980,OR,41,72,1, ,17,56250,7748,1811,60682,1,1, , ,0,120504,6574,5964,17645,7.73079104,19798,36264,15900987,6515,16755,44327,0,10451,0,0,950,1,80.34198005,523428,0,28040,13545,7171,12788,36.7,349957,527,70396,41558
OR-2-1980,1980,OR,41,72,2, ,17,57301,7748,1808,63666,0,0, , ,0,127345,16736,8074,11209,7.73079104,12030,38245,15900987,70093,17184,34614,0,8846,1,0,1876,1,7.460060206,522898,0,48638,12987,6311,14481,36.7,264682,0,64975,39445
OR-3-1980,1980,OR,41,72,3, ,17,62240,7748,21614,69979,1,0, , ,0,115124,1407,7945,22246,7.73079104,23527,27927,15900987,373,14953,39933,0,10121,0,0,579,,1400.155496,522258,0,1965,5029,12132,14310,36.7,501682,0,70172,52438
OR-4-1980,1980,OR,41,72,4, ,17,51326,7748,978,72762,0,1, , ,0,128396,6160,5651,11925,7.73079104,10791,31249,15900987,19203,16814,48159,0,8868,0,0,722,,27.22496485,522801,0,23546,8784,6236,16746,36.7,286159,364,68158,38433
WA-0-1980,1980,WA,53,73,0, ,,322209,11884,70859,406034,0,1, , ,0,807855,41229,63365,107140,,156020,234624,2108120,,99499,266875,0,,0,0,60485,,,3409169,0,111826,71760,55262,105450,45.3,2476497,,553000,264906
WA-1-1980,1980,WA,53,73,1, ,17,51826,11884,4670,46760,1,1, , ,0,97600,497,7608,26546,7.73079104,36500,38294,2108120,190,15564,33760,0,12084,3,0,2493,,2529.415789,480589,0,0,15122,8883,15557,45.3,480589,0,65154,46679
WA-2-1980,1980,WA,53,73,2, ,17,42222,11884,1641,62023,0,1, , ,0,119305,4744,5003,13813,7.73079104,22590,28690,2108120,7028,14135,39848,0,10563,0,0,5060,1,68.44635743,481041,0,18030,9552,6085,15092,45.3,301040,0,60431,36122
WA-3-1980,1980,WA,53,73,3, ,17,46926,11884,6649,69531,0,0, , ,0,124611,4010,6503,9655,7.73079104,16445,33974,2108120,14398,14047,46996,0,9736,3,2,34148,1,36.30747326,522755,0,20387,13424,5711,13905,45.3,256934,0,60078,31213
WA-4-1980,1980,WA,53,73,4, ,17,45650,11884,3207,58949,0,0, , ,0,121687,17421,7580,13045,7.73079104,13043,30738,2108120,22077,14722,31269,0,9206,1,0,558,1,21.66834262,478372,0,37088,8436,7586,14974,45.3,252733,368,56338,35900
WA-5-1980,1980,WA,53,73,5, ,17,52955,11884,5300,48639,0,0, , ,0,113757,12312,7892,13742,7.73079104,15554,34059,2108120,21927,13449,20134,0,9164,1,1,5095,,22.12039951,485034,0,33065,12718,7893,12592,45.3,343126,403,57327,39138
WA-6-1980,1980,WA,53,73,6, ,17,43825,11884,14203,58595,0,1, , ,0,115582,1551,21720,13415,7.73079104,20445,42210,2108120,764,13844,39384,0,10481,3,0,12162,,628.2984293,480020,0,3009,6646,7513,14748,45.3,371622,1110,63072,34541
WA-7-1980,1980,WA,53,73,7, ,17,38816,11884,35179,61516,1,1, , ,0,115291,690,7065,16944,7.73079104,31463,26672,2108120,186,13741,55465,0,11706,5,0,943,,2587.946237,481358,0,228,5866,11595,18582,45.3,470702,322,62901,41332
AK-0-1980,1980,AK,2,81,0, ,,6857,1437,8913,26880,0,0, , ,0,77846,328,15311,5780,,7809,32766,302680129,,8305,6333,0,,0,0,31612,,,302173,0,1120,9150,6805,9114,22.6,147403,,40000,16842
AK-1-1980,1980,AK,2,81,1, ,18,6857,1437,8913,26880,0,1, , ,0,77846,328,15311,5780,0.018249952,7809,32766,302680129,566432,8305,6333,0,12441,9,6,31612,,0.533467389,302173,0,1120,9150,6805,9114,22.6,147403,0,30492,16842
HI-0-1980,1980,HI,15,82,0, ,,44377,2954,7603,89823,0,0, , ,0,185459,9264,31446,22927,,75728,70670,238447,,10475,31214,0,,0,0,49873,,,769913,0,5943,28749,13408,8944,30.3,638872,,92000,61140
HI-1-1980,1980,HI,15,82,1, ,19,23005,2954,3532,42881,1,1, , ,0,74829,545,16056,14513,0.523173728,37233,36338,238447,98,4444,14577,0,12491,6,3,25210,,3695.091837,362119,0,0,15838,7565,4044,30.3,362026,0,35771,34984
HI-2-1980,1980,HI,15,82,2, ,19,21365,2954,4071,46941,0,1, , ,0,110664,8730,15387,8404,0.523173728,38491,34324,238447,6327,6032,16637,0,10848,9,5,24657,,64.4529793,407794,0,5951,12905,5839,4901,30.3,276675,0,33409,26139
CT-1-1982,1982,CT,9,1,1, ,1,105512,16110,59402,36435,0,0, , ,0,93357,1894,5854,38794,5.78,56288,38457,2386,455,19438,60811,0,23026,1,0,336,,1134.575824,516232,,532,13165,6951,11060,18.9,456475,186,66601,45438
CT-2-1982,1982,CT,9,1,2, ,1,85879,16110,14952,42898,0,1, , ,0,98008,4255,7883,12335,5.78,27761,43686,2386,1778,17551,76500,1,21176,4,1,13051,1,291.4420697,518184,,3442,18252,6492,12845,18.9,284028,0,71979,40101
CT-3-1982,1982,CT,9,1,3, ,1,103570,16110,53548,42028,0,1, , ,0,88809,1509,7146,14362,5.78,35932,34237,2386,394,19837,66702,0,22267,1,0,280,,1316.591371,518737,,340,7254,9848,14669,18.9,459588,641,69895,47947
CT-4-1982,1982,CT,9,1,4, ,1,102030,16110,58252,37129,0,1, , ,0,87276,1878,4560,19254,5.78,63829,28488,2386,224,20118,75873,0,25879,0,0,200,,2315.084821,518579,,90,3810,8777,11242,18.9,499492,0,68102,45908
CT-5-1982,1982,CT,9,1,5, ,1,91987,16110,21410,47856,0,0, , ,0,100462,1752,4329,12735,5.78,44341,30578,2386,595,19179,90665,0,23927,0,0,220,1,871.7613445,518698,,783,7070,7504,11552,18.9,406512,0,71581,43283
CT-6-1982,1982,CT,9,1,6, ,1,96297,16110,9077,51239,0,0, , ,0,97240,2859,4263,21222,5.78,39655,31683,2386,1426,18474,88265,0,23548,0,0,348,,362.654979,517146,,2196,8946,7016,11133,18.9,343679,0,74641,46487
ME-1-1982,1982,ME,23,2,1, ,1,119966,3890,1733,48333,0,1, , ,0,116686,7008,11784,13195,5.78,20474,44197,34529,4575,20026,62049,1,17146,2,1,4781,1,127.0349727,581185,,6020,12387,9093,17595,18.5,296134,454,82309,50364
ME-2-1982,1982,ME,23,2,2, ,1,105633,3890,1648,53894,0,1, , ,0,115455,10420,6750,7052,5.78,22928,37790,34529,26420,19276,63309,0,15126,3,1,4576,,20.57059046,543475,,7943,11764,7602,20284,18.5,237938,0,71109,39946
MA-1-1982,1982,MA,25,3,1, ,1,108119,36234,6145,45177,0,0, , ,0,93637,4012,5621,10641,5.78,24677,46194,29945,2715,21389,67226,0,19567,1,0,292,1,192.4640884,522540,,3434,19184,6973,14659,19.7,360541,539,70664,44190
MA-2-1982,1982,MA,25,3,2, ,1,107964,36234,27594,53595,0,0, , ,0,97620,2126,5656,13809,5.78,38478,34715,29945,999,20935,81540,0,19648,1,1,1066,,522.4644645,521942,,1832,8124,8295,13718,19.7,414099,0,71434,43707
MA-3-1982,1982,MA,25,3,3, ,1,99498,36234,7608,46794,0,0, , ,0,102860,1961,5186,12887,5.78,34384,39043,29945,729,23009,79763,0,21847,0,0,613,,715.175583,521363,,1098,10848,7876,11668,19.7,396439,0,69600,45204
MA-4-1982,1982,MA,25,3,4, ,1,108542,36234,5067,43139,0,1, , ,0,94857,1646,5943,14692,5.78,56749,36143,29945,501,21489,70322,0,22758,1,0,365,,1041.922156,522003,,771,8711,6365,12280,19.7,435213,0,64699,45550
MA-5-1982,1982,MA,25,3,5, ,1,87613,36234,7889,42932,0,0, , ,0,102426,1614,9976,12164,5.78,40225,37499,29945,575,20840,85380,0,23489,2,2,6970,,901.3965217,518303,,868,6683,6188,10087,19.7,427592,741,68531,40829
MA-6-1982,1982,MA,25,3,6, ,1,111071,36234,4902,39824,0,1, , ,0,97115,2604,6813,14675,5.78,34335,39413,29945,447,24520,69126,0,22131,0,0,267,,1160.718121,518841,,435,8080,9530,11892,19.7,461486,0,74381,49052
MA-7-1982,1982,MA,25,3,7, ,1,106836,36234,5875,36610,0,1, , ,0,100949,1278,9347,19127,5.78,40663,39994,29945,162,21580,57551,0,23088,0,0,516,,3234.45679,523982,,0,9067,14177,11678,19.7,518421,0,72253,51228
MA-8-1982,1982,MA,25,3,8, ,1,112289,36234,23682,29560,1,1, , ,0,53379,1107,8437,19701,5.78,81843,40008,29945,54,19749,43493,0,19973,1,0,514,,9656.574074,521455,,0,11822,9177,12284,19.7,521548,0,52428,46040
MA-9-1982,1982,MA,25,3,9, ,1,103750,36234,83104,35813,1,1, , ,0,92457,1451,8802,17101,5.78,59507,47178,29945,362,24382,46946,0,19938,0,0,2417,,1434.48895,519285,,538,13994,9625,13879,19.7,472908,735,60584,43012
MA-10-1982,1982,MA,25,3,10, ,1,123933,36234,7058,37150,0,1, , ,0,104405,4581,6607,13724,5.78,44318,39326,29945,1099,25084,45926,1,19577,1,1,1973,1,475.1592357,522200,,816,7635,8275,15659,19.7,284839,0,72676,48840
MA-11-1982,1982,MA,25,3,11, ,1,111864,36234,42105,36684,1,1, , ,0,97399,980,9185,21334,5.78,45803,43451,29945,183,24419,46919,0,20955,1,1,1197,,2869.52459,525123,,47,9847,11836,14295,19.7,515253,1006,70225,51771
NH-1-1982,1982,NH,33,4,1, ,1,82588,3986,2165,43694,0,1, , ,0,85716,2549,10219,12560,5.78,21635,36571,4753,4515,17020,65191,0,19665,1,1,3998,1,102.0657807,460827,,2189,9332,6936,11203,12.3,248889,164,67431,43838
NH-2-1982,1982,NH,33,4,2, ,1,82869,3986,2159,44309,0,0, , ,0,87846,4133,5323,11013,5.78,19326,30411,4753,4478,16209,72761,0,19780,1,0,340,,102.6759714,459783,,4451,8879,5913,10605,12.3,231436,0,66218,39137
RI-1-1982,1982,RI,44,5,1, ,1,108515,7757,11739,50390,0,1, , ,0,75166,1612,6767,10661,5.78,51687,31062,5,276,14915,71671,0,19387,4,0,5499,,1719.26087,474516,,438,9380,5700,15131,19.4,444585,0,63728,40806
RI-2-1982,1982,RI,44,5,2, ,1,97140,7757,15622,43793,0,1, , ,0,81726,1954,6230,12598,5.78,32314,37003,5,779,15937,66915,0,19510,1,0,549,,606.7240051,472638,,677,14836,6514,17203,19.4,379419,305,66095,40536
VT-1-1982,1982,VT,50,6,1, ,1,93123,2870,1188,39985,0,0, , ,0,101936,11819,5759,10211,5.78,20995,35425,2049,9273,17569,54201,0,17205,2,0,274,1,55.15539739,511456,,18079,12097,7407,15261,11.9,172735,194,63463,42573
DE-1-1982,1982,DE,10,11,1, ,2,94792,7438,96157,43354,0,1, , ,0,103949,5994,7616,13437,16.53,18829,44734,0,1933,12944,62077,0,20817,1,1,5677,,307.4692188,594338,,10246,24174,10595,17628,20.3,419819,311,78567,57108
NJ-1-1982,1982,NJ,34,12,1, ,2,78343,41732,76724,39827,0,0, , ,0,102441,1849,9728,13773,16.53,17589,38638,36417,508,21904,50014,0,20273,0,0,738,,1035.545276,526057,,2296,7006,11859,20128,19.9,462259,0,68257,46389
NJ-2-1982,1982,NJ,34,12,2, ,2,125573,41732,69028,37844,0,1, , ,0,97693,4034,6334,11533,16.53,23937,41867,36417,2081,26249,40175,0,18439,1,0,1825,1,252.8515137,526184,,3591,9284,7702,22076,19.9,355717,0,70191,40954
NJ-3-1982,1982,NJ,34,12,3, ,2,113604,41732,42211,31074,0,1, , ,0,95805,1517,12158,16358,16.53,35104,41155,36417,241,23771,40469,0,22575,1,1,2860,,2177.564315,524793,,135,5226,12076,16911,19.9,513007,0,72900,48655
NJ-4-1982,1982,NJ,34,12,4, ,2,85450,41732,91057,38470,0,0, , ,0,92722,1716,10445,13188,16.53,32763,59417,36417,433,23905,55804,0,22152,1,1,3009,,1218.092379,527434,,1628,25067,9880,17389,19.9,469869,0,72997,43598
NJ-5-1982,1982,NJ,34,12,5, ,2,77806,41732,4890,31558,0,0, , ,0,110552,3460,5718,18081,16.53,36062,36076,36417,1322,23381,62012,0,27809,0,0,165,,398.1497731,526354,,4977,6977,9625,11490,19.9,345522,0,74162,50362
NJ-6-1982,1982,NJ,34,12,6, ,2,77357,41732,42472,50597,0,1, , ,0,86679,1231,5415,14195,16.53,51452,40155,36417,171,23434,77680,0,25193,0,0,173,,3063.146199,523798,,0,11306,14791,15498,19.9,523798,0,73481,52965
NJ-7-1982,1982,NJ,34,12,7, ,2,93008,41732,73895,46845,0,0, , ,0,90279,1754,5853,16246,16.53,68720,36406,36417,341,22758,73458,0,25322,0,0,213,,1541.193548,525547,,1380,7795,11772,14903,19.9,482138,0,65486,45458
NJ-8-1982,1982,NJ,34,12,8, ,2,99106,41732,60375,55735,0,0, , ,0,92336,975,5835,12644,16.53,77019,31995,36417,181,20759,83086,0,21694,1,0,265,,2906.839779,526138,,27,5401,10555,17589,19.9,522183,0,61533,47735
NJ-9-1982,1982,NJ,34,12,9, ,2,111351,41732,30643,33313,0,1, , ,0,77128,1398,5819,19365,16.53,77658,34165,36417,105,23585,59667,0,26649,0,0,117,,5022.371429,527349,,0,4761,15221,13794,19.9,527349,0,73883,64335
NJ-10-1982,1982,NJ,34,12,10, ,2,84862,41732,288106,55247,0,0, , ,0,106221,591,9738,14729,16.53,74226,41448,36417,39,22431,55509,0,14729,0,0,260,,13482.87179,525832,,0,9279,13236,24656,19.9,525832,859,44675,30184
NJ-11-1982,1982,NJ,34,12,11, ,2,108716,41732,36425,33153,0,1, , ,0,83034,1195,6811,25286,16.53,60326,38565,36417,154,25118,60693,0,26237,0,0,146,,3410.974026,525290,,0,6636,13314,13892,19.9,525290,0,71458,53258
NJ-12-1982,1982,NJ,34,12,12, ,2,93564,41732,16687,26591,0,0, , ,0,101545,2529,6138,23765,16.53,43432,35021,36417,891,22787,60003,0,30287,0,0,128,,591.4320988,526966,,3224,6096,9315,10033,19.9,382089,1168,75484,46599
NJ-13-1982,1982,NJ,34,12,13, ,2,119490,41732,22650,23921,0,1, , ,0,101543,2184,9534,15234,16.53,33560,38063,36417,967,22967,36049,0,23040,3,2,15226,1,544.2637022,526303,,1726,5562,8584,14766,19.9,395546,0,73527,46585
NJ-14-1982,1982,NJ,34,12,14, ,2,107277,41732,69746,59739,0,1, , ,0,76857,549,8811,17556,16.53,125974,38608,36417,34,23426,65525,0,17463,1,0,1015,,15493.47059,526778,,0,6371,21643,21828,19.9,526778,0,52544,43130
NY-1-1982,1982,NY,36,13,1, ,2,87951,326416,20450,25317,0,1, , ,0,119517,3961,9285,11928,16.53,37253,50745,28662,633,29690,31081,0,22292,0,0,393,1,815.7661927,516380,,525,11770,10711,14689,35.8,471537,0,67753,42582
NY-2-1982,1982,NY,36,13,2, ,2,65070,326416,44296,39264,0,1, , ,0,121213,2237,7417,14560,16.53,38548,45255,28662,166,25781,49800,0,23647,0,0,119,,3104.873494,515409,,0,12057,16404,14768,35.8,514581,0,68541,44381
NY-3-1982,1982,NY,36,13,3, ,2,85578,326416,14171,21197,0,1, , ,0,98799,2437,4831,21821,16.53,53802,39778,28662,222,27930,43180,0,30726,0,0,163,,2334.905405,518349,,8,7017,10374,10732,35.8,512027,778,73489,50580
NY-4-1982,1982,NY,36,13,4, ,2,67328,326416,19059,27595,0,1, , ,0,101144,1561,5599,22568,16.53,41514,43498,28662,96,32692,43642,0,28342,0,0,164,,5397.4375,518154,,0,5207,15292,12104,35.8,518154,0,79896,58450
NY-5-1982,1982,NY,36,13,5, ,2,100247,326416,63216,24752,0,1, , ,0,87695,1934,6459,22524,16.53,55150,42661,28662,75,31396,34211,0,26789,0,0,482,,6849.586667,513719,,0,4806,16899,12156,35.8,513719,0,72580,53017
