year,state,state_po,district,party,candidatevotes,totalvotes,winratio,ID,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
1982,New York,NY,16,0,58134,78605,0.739571274,1982-NY-16,0,64536,86926,0.742424591,0
1982,New York,NY,17,0,97384,133100,0.731660406,1982-NY-17,4,57810,145645,0.396924028,1
1982,New York,NY,18,0,50687,57664,0.879005966,1982-NY-18,4,87286,161200,0.541476427,1
1982,New York,NY,19,0,77984,126825,0.61489454,1982-NY-19,0,72995,87376,0.83541247,0
1982,New York,NY,20,0,98425,174228,0.564920679,1982-NY-20,0,79356,104929,0.75628282,0
1982,New York,NY,21,4,103006,156124,0.659770439,1982-NY-21,0,29731,32758,0.907595091,1
1982,New York,NY,22,4,92266,174286,0.529394214,1982-NY-22,0,63178,79015,0.799569702,1
1982,New York,NY,23,0,164427,216083,0.760943711,1982-NY-23,0,85749,152520,0.562214792,0
1982,New York,NY,24,4,126101,189737,0.664609433,1982-NY-24,0,100182,168553,0.594364977,1
1982,New York,NY,25,4,93071,166827,0.55788931,1982-NY-25,4,136619,196305,0.695952727,0
1982,New York,NY,26,4,101812,152170,0.66906749,1982-NY-26,4,137159,184692,0.742636389,0
1982,New York,NY,27,4,95290,179186,0.531793779,1982-NY-27,0,103863,188678,0.550477533,1
1982,New York,NY,28,0,97068,178659,0.543314359,1982-NY-28,0,164088,210655,0.778941872,0
1982,New York,NY,29,4,104412,157245,0.664008395,1982-NY-29,4,124156,212328,0.584736822,0
1982,New York,NY,30,4,119105,174620,0.68208109,1982-NY-30,4,101496,173889,0.583682694,0
1982,New York,NY,31,4,121266,177305,0.683940103,1982-NY-31,4,128397,175565,0.731335972,0
1982,New York,NY,32,0,112189,127383,0.880721917,1982-NY-32,4,98498,178957,0.550400376,1
1982,New York,NY,33,0,121754,149977,0.811817812,1982-NY-33,4,119489,175271,0.681738565,1
1982,New York,NY,34,0,99502,165280,0.602020813,1982-NY-34,4,133278,182795,0.729111847,1
1982,North Carolina,NC,1,0,79954,98342,0.813019869,1982-NC-1,0,108738,108738,1,0
1982,North Carolina,NC,2,0,59617,111326,0.53551731,1982-NC-2,0,99297,135243,0.734211752,0
1982,North Carolina,NC,3,0,68936,108473,0.635512985,1982-NC-3,0,84862,124255,0.68296648,0
1982,North Carolina,NC,4,0,70369,137044,0.513477423,1982-NC-4,0,97167,184631,0.526276736,0
1982,North Carolina,NC,5,0,87819,145707,0.602709547,1982-NC-5,0,99117,194338,0.510023773,0
1982,North Carolina,NC,6,0,68696,127619,0.538289753,1982-NC-6,4,80275,157232,0.510551287,1
1982,North Carolina,NC,7,0,68529,96534,0.709894959,1982-NC-7,0,88564,128834,0.687427232,0
1982,North Carolina,NC,8,0,71691,124938,0.573812611,1982-NC-8,0,95013,162330,0.585307707,0
1982,North Carolina,NC,9,4,64297,112786,0.57007962,1982-NC-9,4,101156,172660,0.58586818,0
1982,North Carolina,NC,10,4,80904,87264,0.927117712,1982-NC-10,4,120777,173262,0.697077259,0
1982,North Carolina,NC,11,0,85410,171047,0.49933644,1982-NC-11,4,104485,195274,0.535068673,1
1982,Ohio,OH,1,0,99143,156187,0.63477114,1982-OH-1,4,124080,166180,0.746660248,1
1982,Ohio,OH,2,4,97434,155378,0.627077192,1982-OH-2,0,103423,176116,0.587243635,1
1982,Ohio,OH,3,0,119926,136754,0.876946927,1982-OH-3,0,95558,166869,0.5726528,0
1982,Ohio,OH,4,4,105087,162651,0.646088865,1982-OH-4,4,133795,184945,0.72343129,0
1982,Ohio,OH,5,4,86450,156570,0.552149198,1982-OH-5,4,137003,194707,0.703636746,0
1982,Ohio,OH,6,4,92135,155570,0.592241435,1982-OH-6,4,101288,185523,0.545959261,0
1982,Ohio,OH,7,4,87842,156146,0.562563242,1982-OH-7,4,124137,163089,0.761161084,0
1982,Ohio,OH,8,4,98527,148404,0.663910676,1982-OH-8,4,139590,183752,0.759665201,0
1982,Ohio,OH,9,0,95162,164217,0.579489334,1982-OH-9,4,96927,172423,0.562146581,1
1982,Ohio,OH,10,4,100044,158027,0.633081689,1982-OH-10,4,143403,192836,0.743652637,0
1982,Ohio,OH,11,0,93302,153242,0.60885397,1982-OH-11,4,128507,185473,0.692860956,1
1982,Ohio,OH,12,4,88335,175027,0.504693562,1982-OH-12,0,108690,206804,0.525570105,1
1982,Ohio,OH,13,0,92296,150725,0.61234699,1982-OH-13,0,113439,177735,0.638247953,0
1982,Ohio,OH,14,0,115629,164050,0.704839988,1982-OH-14,0,103336,159298,0.648696154,0
1982,Ohio,OH,15,4,104678,157887,0.662993153,1982-OH-15,4,129025,177733,0.725948473,0
1982,Ohio,OH,16,4,110485,167871,0.658154178,1982-OH-16,4,149960,189179,0.792688406,0
1982,Ohio,OH,17,4,98476,178851,0.550603575,1982-OH-17,4,128870,176770,0.729026419,0
1982,Ohio,OH,18,0,128665,128665,1,1982-OH-18,0,134835,177189,0.760967103,0
1982,Ohio,OH,19,0,111760,189942,0.58839014,1982-OH-19,4,107032,184304,0.580736175,1
1982,Ohio,OH,20,0,133603,156052,0.856144106,1982-OH-20,0,96217,96217,1,0
1982,Ohio,OH,21,0,132544,153876,0.861368894,1982-OH-21,0,83188,94291,0.88224751,0
1982,Oklahoma,OK,1,0,76379,141083,0.541376353,1982-OK-1,0,115381,197674,0.583693354,0
1982,Oklahoma,OK,2,0,111895,154193,0.725681451,1982-OK-2,0,101516,188060,0.539806445,0
1982,Oklahoma,OK,3,0,121670,148005,0.822066822,1982-OK-3,0,1,1,1,0
1982,Oklahoma,OK,4,0,84205,129504,0.650211576,1982-OK-4,0,74245,145584,0.509980492,0
1982,Oklahoma,OK,5,4,98979,147209,0.672370575,1982-OK-5,4,90053,131590,0.684345315,0
1982,Oklahoma,OK,6,0,102811,136330,0.754133353,1982-OK-6,0,111694,172674,0.646848976,0
1982,Oregon,OR,1,0,118638,220378,0.538338673,1982-OR-1,0,203532,308635,0.659458584,0
1982,Oregon,OR,2,4,106912,192427,0.555597707,1982-OR-2,4,141854,290748,0.487893296,0
1982,Oregon,OR,3,0,159416,203662,0.782747886,1982-OR-3,0,156371,217423,0.71920174,0
1982,Oregon,OR,4,0,115448,195524,0.590454369,1982-OR-4,0,158745,289634,0.548088277,0
1982,Oregon,OR,5,4,103906,202901,0.512101961,1982-OR-5,,,,,
1982,Pennsylvania,PA,1,0,103626,143416,0.722555363,1982-PA-1,0,58737,155451,0.377848968,0
1982,Pennsylvania,PA,2,0,120744,158675,0.760951631,1982-PA-2,0,127106,131828,0.964180599,0
1982,Pennsylvania,PA,3,0,97161,193954,0.500948679,1982-PA-3,0,67942,124608,0.545245891,0
1982,Pennsylvania,PA,4,0,100481,167102,0.601315364,1982-PA-4,4,127475,201370,0.633038685,1
1982,Pennsylvania,PA,5,4,90648,134818,0.672373125,1982-PA-5,4,148898,198235,0.751118622,0
1982,Pennsylvania,PA,6,0,108230,150385,0.719686139,1982-PA-6,0,117965,175809,0.670983852,0
1982,Pennsylvania,PA,7,0,105775,190798,0.554382121,1982-PA-7,0,99381,187024,0.531380999,0
1982,Pennsylvania,PA,8,0,83242,165535,0.502866463,1982-PA-8,4,103585,204345,0.50691233,1
1982,Pennsylvania,PA,9,4,92322,141905,0.650590184,1982-PA-9,4,157241,157241,1,0
1982,Pennsylvania,PA,10,4,103617,153485,0.675095286,1982-PA-10,4,145703,190319,0.765572539,0
1982,Pennsylvania,PA,11,0,90371,168856,0.53519567,1982-PA-11,4,93621,180324,0.519182139,1
1982,Pennsylvania,PA,12,0,96369,157640,0.611323268,1982-PA-12,0,106750,179749,0.593883693,0
1982,Pennsylvania,PA,13,4,109198,169824,0.643006878,1982-PA-13,4,138212,197584,0.699510082,0
1982,Pennsylvania,PA,14,0,120980,161577,0.74874518,1982-PA-14,0,102545,149624,0.685351281,0
1982,Pennsylvania,PA,15,4,79455,137457,0.578035313,1982-PA-15,4,99874,167725,0.595462811,0
1982,Pennsylvania,PA,16,4,93034,130398,0.713461863,1982-PA-16,4,129765,168656,0.769406366,0
1982,Pennsylvania,PA,17,4,84291,146265,0.576289611,1982-PA-17,0,97995,161785,0.605711283,1
1982,Pennsylvania,PA,18,0,101807,187683,0.542441244,1982-PA-18,0,127641,186462,0.684541622,0
1982,Pennsylvania,PA,19,4,101163,142950,0.707681007,1982-PA-19,4,136873,180002,0.760397107,0
1982,Pennsylvania,PA,20,0,127281,167428,0.760213345,1982-PA-20,0,122100,168413,0.725003414,0
1982,Pennsylvania,PA,21,4,80180,159631,0.502283391,1982-PA-21,0,112427,164248,0.684495397,1
1982,Pennsylvania,PA,22,0,123716,157215,0.786922367,1982-PA-22,0,118084,169768,0.695561001,0
1982,Pennsylvania,PA,23,4,92424,141721,0.652154585,1982-PA-23,4,122855,167046,0.735456102,0
1982,Rhode Island,RI,1,0,97254,160131,0.60734024,1982-RI-1,0,120756,178600,0.67612542,0
1982,Rhode Island,RI,2,4,96282,173051,0.556379333,1982-RI-2,4,115057,208027,0.553086859,0
1982,South Carolina,SC,1,4,63945,117832,0.542679408,1982-SC-1,4,81988,158731,0.516521662,0
1982,South Carolina,SC,2,4,71569,122318,0.585106035,1982-SC-2,4,92306,165659,0.557204861,0
1982,South Carolina,SC,3,0,77125,85339,0.903748579,1982-SC-3,0,87680,146638,0.597935051,0
1982,South Carolina,SC,4,4,69802,110196,0.63343497,1982-SC-4,4,90941,97925,0.928680112,0
1982,South Carolina,SC,5,0,69345,102536,0.676299056,1982-SC-5,0,99773,114025,0.875009866,0
1982,South Carolina,SC,6,0,62582,119235,0.524862666,1982-SC-6,4,75964,146711,0.517779853,1
1982,Tennessee,TN,1,4,89497,120858,0.740513661,1982-TN-1,4,130296,151129,0.862150878,0
1982,Tennessee,TN,2,4,109045,109057,0.999889966,1982-TN-2,4,147947,194527,0.760547379,0
1982,Tennessee,TN,3,0,84967,137493,0.617973279,1982-TN-3,0,117355,192156,0.610727742,0
1982,Tennessee,TN,4,0,93453,141322,0.661277084,1982-TN-4,0,137612,173570,0.792832863,0
1982,Tennessee,TN,5,0,109282,136349,0.80148736,1982-TN-5,0,118506,181262,0.653782922,0
1982,Tennessee,TN,6,0,104094,104105,0.999894337,1982-TN-6,4,127945,128511,0.995595708,1
1982,Tennessee,TN,7,4,73835,146197,0.505037723,1982-TN-7,0,133606,172835,0.773026297,1
1982,Tennessee,TN,8,0,93945,125472,0.748732785,1982-TN-8,0,110139,110207,0.999382979,0
1982,Tennessee,TN,9,0,112143,154830,0.724297617,1982-TN-9,,,,,
1982,Texas,TX,1,0,100685,103283,0.974845812,1982-TX-1,0,137665,137665,1,0
1982,Texas,TX,2,0,91762,97346,0.942637602,1982-TX-2,0,142496,205768,0.692508067,0
1982,Texas,TX,3,4,99852,129528,0.770891236,1982-TX-3,4,218228,275234,0.792881693,0
1982,Texas,TX,4,0,94134,127496,0.738329046,1982-TX-4,0,102787,196702,0.522551881,0
1982,Texas,TX,5,0,52214,80530,0.648379486,1982-TX-5,0,70892,139035,0.509886,0
1982,Texas,TX,6,0,91546,96834,0.945391082,1982-TX-6,0,144816,204319,0.708774025,0
1982,Texas,TX,7,4,108718,127922,0.849877269,1982-TX-7,4,242810,295684,0.82118072,0
1982,Texas,TX,8,4,50630,89218,0.567486382,1982-TX-8,4,72856,140777,0.517527721,0
1982,Texas,TX,9,0,78965,116897,0.675509209,1982-TX-9,0,103225,103574,0.996630428,0
1982,Texas,TX,10,0,121030,134276,0.901352438,1982-TX-10,0,135618,229424,0.591123858,0
1982,Texas,TX,11,0,83236,86395,0.963435384,1982-TX-11,0,128520,128520,1,0
1982,Texas,TX,12,0,78913,114535,0.6889859,1982-TX-12,0,99104,165390,0.599213979,0
1982,Texas,TX,13,0,86376,135820,0.635959358,1982-TX-13,0,98779,179598,0.550000557,0
1982,Texas,TX,14,0,76851,126712,0.606501357,1982-TX-14,0,93884,165379,0.567689973,0
1982,Texas,TX,15,0,76544,80002,0.956776081,1982-TX-15,0,105325,150415,0.700229365,0
1982,Texas,TX,16,0,44024,81671,0.539040786,1982-TX-16,0,104734,123744,0.84637639,0
1982,Texas,TX,17,0,109359,112630,0.970958004,1982-TX-17,0,130465,130465,1,0
1982,Texas,TX,18,0,68014,82335,0.82606425,1982-TX-18,0,71985,90096,0.798981087,0
1982,Texas,TX,19,0,89702,109970,0.81569519,1982-TX-19,0,126632,135424,0.935077977,0
1982,Texas,TX,20,0,68544,74924,0.914847045,1982-TX-20,0,84113,102685,0.819136193,0
1982,Texas,TX,21,4,106515,142872,0.745527465,1982-TX-21,4,196424,256744,0.765057801,0
1982,Texas,TX,22,4,66536,67479,0.986025282,1982-TX-22,4,106797,209251,0.510377489,0
1982,Texas,TX,23,0,51690,93528,0.55266872,1982-TX-23,0,104595,149780,0.698324209,0
1982,Texas,TX,24,0,63857,87653,0.728520416,1982-TX-24,0,93690,152862,0.612905758,0
1982,Texas,TX,25,0,63974,105914,0.604018355,1982-TX-25,,,,,
1982,Texas,TX,26,0,69782,139220,0.501235455,1982-TX-26,,,,,
1982,Texas,TX,27,0,66604,104044,0.640152243,1982-TX-27,,,,,
1982,Utah,UT,1,4,111416,177422,0.627971728,1982-UT-1,4,157111,301570,0.520976888,0
1982,Utah,UT,2,4,92109,171090,0.538365772,1982-UT-2,4,194885,290765,0.67024917,0
1982,Utah,UT,3,4,108478,141139,0.76858983,1982-UT-3,,,,,
1982,Virginia,VA,1,4,76926,142802,0.538689934,1982-VA-1,4,130130,143839,0.904692052,0
1982,Virginia,VA,2,4,78108,78205,0.99875967,1982-VA-2,4,97319,108328,0.898373458,0
1982,Virginia,VA,3,4,92928,156891,0.59230931,1982-VA-3,4,96524,186912,0.516414141,0
1982,Virginia,VA,4,0,80695,148406,0.543744862,1982-VA-4,4,92557,152494,0.606955028,1
1982,Virginia,VA,5,0,88293,88324,0.99964902,1982-VA-5,0,112143,112218,0.999331658,0
1982,Virginia,VA,6,0,68192,137140,0.497243693,1982-VA-6,4,123125,124143,0.991799779,1
1982,Virginia,VA,7,4,76752,128224,0.598577489,1982-VA-7,4,139957,140396,0.99687313,0
1982,Virginia,VA,8,4,69620,140070,0.497037196,1982-VA-8,4,95624,195897,0.48813407,0
1982,Virginia,VA,9,0,76227,151238,0.504020154,1982-VA-9,4,119196,171864,0.693548387,1
1982,Virginia,VA,10,4,86506,164035,0.527363063,1982-VA-10,4,110840,216744,0.511386705,0
1982,Washington,WA,1,4,123956,183400,0.675877863,1982-WA-1,4,180475,230534,0.782856325,0
1982,Washington,WA,2,0,101383,170005,0.596353048,1982-WA-2,0,162002,253688,0.638587556,0
1982,Washington,WA,3,0,97323,162058,0.60054425,1982-WA-3,0,155906,248778,0.626687247,0
1982,Washington,WA,4,4,112148,160668,0.698010805,1982-WA-4,4,134691,234805,0.573629182,0
1982,Washington,WA,5,0,109549,170365,0.643025269,1982-WA-5,0,120530,232235,0.519000151,0
1982,Washington,WA,6,0,89985,143898,0.625338782,1982-WA-6,0,122903,229139,0.536368754,0
1982,Washington,WA,7,0,126313,178072,0.709336673,1982-WA-7,0,112848,197066,0.572640638,0
1982,Washington,WA,8,4,79209,139033,0.569713665,1982-WA-8,,,,,
1982,West Virginia,WV,1,0,79529,149598,0.53161807,1982-WV-1,0,107471,168909,0.636265682,0
1982,West Virginia,WV,2,0,87904,137317,0.640153805,1982-WV-2,4,102805,183745,0.559498218,1
1982,West Virginia,WV,3,0,84619,146250,0.578591453,1982-WV-3,4,94583,179563,0.526739919,1
1982,West Virginia,WV,4,0,91184,113238,0.805242057,1982-WV-4,0,117595,153615,0.76551769,0
1982,Wisconsin,WI,1,0,95055,155804,0.610093451,1982-WI-1,0,126222,224442,0.562381372,0
1982,Wisconsin,WI,2,0,112677,186045,0.605643796,1982-WI-2,0,142037,263138,0.539781407,0
1982,Wisconsin,WI,3,4,99304,175465,0.565947625,1982-WI-3,4,132001,258868,0.509916251,0
1982,Wisconsin,WI,4,0,129557,137024,0.945505897,1982-WI-4,0,146437,209139,0.700189826,0
1982,Wisconsin,WI,5,0,99713,156921,0.635434391,1982-WI-5,0,129574,168218,0.770274287,0
1982,Wisconsin,WI,6,4,111348,171283,0.650082028,1982-WI-6,4,143980,242611,0.593460313,0
1982,Wisconsin,WI,7,0,122124,179668,0.679720373,1982-WI-7,0,164340,254107,0.64673543,0
1982,Wisconsin,WI,8,4,101379,177152,0.57227127,1982-WI-8,4,169664,250726,0.67669089,0
1982,Wisconsin,WI,9,4,111503,111570,0.99939948,1982-WI-9,4,206227,263079,0.783897613,0
1984,Alabama,AL,1,4,102479,200934,0.510013238,1984-AL-1,4,87901,144028,0.610304941,0
1984,Alabama,AL,2,4,118153,195815,0.603390956,1984-AL-2,4,83290,165194,0.504195068,0
1984,Alabama,AL,3,0,120357,125102,0.96207095,1984-AL-3,0,100864,104784,0.962589708,0
1984,Alabama,AL,4,0,120106,120106,1,1984-AL-4,0,118595,118607,0.999898826,0
1984,Alabama,AL,5,0,140542,146575,0.958840184,1984-AL-5,0,108807,134880,0.80669484,0
1984,Alabama,AL,6,0,130973,219710,0.59611761,1984-AL-6,0,88029,165387,0.532260698,0
1984,Alabama,AL,7,0,135834,140332,0.967947439,1984-AL-7,0,124070,128139,0.968245421,0
1984,Arizona,AZ,1,4,162418,208027,0.780754421,1984-AZ-1,4,89116,135227,0.659010405,0
1984,Arizona,AZ,2,0,106332,121215,0.877218166,1984-AZ-2,0,73468,103674,0.708644405,0
1984,Arizona,AZ,3,4,156686,218328,0.717663332,1984-AZ-3,4,101198,159842,0.633112699,0
1984,Arizona,AZ,4,4,167558,167615,0.999659935,1984-AZ-4,4,95620,145466,0.657335735,0
1984,Arizona,AZ,5,4,116075,227938,0.509239355,1984-AZ-5,0,82938,166802,0.497224254,1
1984,Arkansas,AR,1,0,121047,124528,0.972046447,1984-AR-1,0,124208,191635,0.648148825,0
1984,Arkansas,AR,2,0,103165,219079,0.47090319,1984-AR-2,4,96775,179688,0.538572414,1
1984,Arkansas,AR,3,4,1,1,1,1984-AR-3,4,133909,202998,0.659656745,0
1984,Arkansas,AR,4,0,117123,119639,0.978970068,1984-AR-4,0,121256,184917,0.655732031,0
1984,California,CA,1,0,157037,252223,0.622611736,1984-CA-1,0,107749,216166,0.498454891,0
1984,California,CA,2,4,158679,228472,0.694522742,1984-CA-2,4,116172,200612,0.579087991,0
1984,California,CA,3,0,131369,131369,1,1984-CA-3,0,194680,217196,0.896333266,0
1984,California,CA,4,0,130109,211921,0.613950482,1984-CA-4,0,118476,185523,0.638605456,0
1984,California,CA,5,0,139692,193204,0.723028509,1984-CA-5,0,103268,178311,0.579145426,0
1984,California,CA,6,0,162511,239096,0.67968933,1984-CA-6,0,96379,184064,0.523616785,0
1984,California,CA,7,0,158306,237291,0.667138661,1984-CA-7,0,126952,188869,0.672169599,0
1984,California,CA,8,0,144316,239223,0.603269752,1984-CA-8,0,121537,217231,0.559482763,0
1984,California,CA,9,0,136511,195308,0.698952424,1984-CA-9,0,104393,172095,0.606601005,0
1984,California,CA,10,0,102469,164177,0.624137364,1984-CA-10,0,77263,123281,0.62672269,0
1984,California,CA,11,0,147607,211115,0.699178173,1984-CA-11,0,109812,192372,0.570831514,0
1984,California,CA,12,4,155795,252693,0.616538646,1984-CA-12,4,115365,183208,0.629694118,0
1984,California,CA,13,0,139851,214353,0.652433136,1984-CA-13,0,110805,168164,0.658910349,0
1984,California,CA,14,4,179238,244472,0.733163716,1984-CA-14,4,134225,211625,0.634258712,0
1984,California,CA,15,0,109590,167406,0.654636035,1984-CA-15,0,86022,135043,0.636997105,0
1984,California,CA,16,0,153377,216687,0.707827419,1984-CA-16,0,142630,167078,0.853673135,0
1984,California,CA,17,4,128802,177690,0.724869154,1984-CA-17,4,80271,148635,0.540054496,0
1984,California,CA,18,0,128186,190525,0.672804094,1984-CA-18,0,92762,155927,0.594906591,0
1984,California,CA,19,4,153187,227626,0.672976725,1984-CA-19,4,112486,184246,0.610520717,0
1984,California,CA,20,4,151732,214039,0.708898846,1984-CA-20,4,123312,181081,0.680977021,0
1984,California,CA,21,4,173504,239968,0.723029737,1984-CA-21,4,138474,192767,0.718349095,0
1984,California,CA,22,4,184981,217017,0.852380228,1984-CA-22,4,145831,198222,0.735695331,0
1984,California,CA,23,0,140461,228134,0.615695162,1984-CA-23,0,120788,202819,0.595545782,0
1984,California,CA,24,0,97340,153607,0.633695079,1984-CA-24,0,88516,136069,0.650522896,0
1984,California,CA,25,0,74261,103599,0.716811938,1984-CA-25,0,71106,83166,0.854988818,0
1984,California,CA,26,0,117080,186452,0.627936413,1984-CA-26,0,97383,163455,0.595778655,0
1984,California,CA,27,0,116933,212781,0.549546247,1984-CA-27,0,108347,182217,0.594604236,0
1984,California,CA,28,0,113076,149517,0.756275206,1984-CA-28,0,103469,131152,0.788924302,0
1984,California,CA,29,0,108777,125558,0.86634862,1984-CA-29,0,97028,121596,0.79795388,0
1984,California,CA,30,0,64378,124333,0.517786911,1984-CA-30,0,60905,113082,0.538591465,0
1984,California,CA,31,0,100658,142349,0.70712123,1984-CA-31,0,86718,119761,0.72409215,0
1984,California,CA,32,0,102961,169705,0.606705754,1984-CA-32,0,84663,145999,0.579887533,0
1984,California,CA,33,4,147363,208619,0.70637382,1984-CA-33,4,112362,172350,0.651940818,0
1984,California,CA,34,0,87060,145527,0.598239502,1984-CA-34,0,68316,119342,0.572438873,0
1984,California,CA,35,4,176477,206467,0.854746763,1984-CA-35,4,112786,165135,0.682992703,0
1984,California,CA,36,0,104438,184650,0.565599783,1984-CA-36,0,76546,140907,0.543237738,0
1984,California,CA,37,4,149955,235863,0.635771613,1984-CA-37,4,105065,177872,0.590677566,0
1984,California,CA,38,4,86545,162797,0.53161299,1984-CA-38,0,73914,141182,0.523536995,1
1984,California,CA,39,4,175788,230677,0.762052567,1984-CA-39,4,129539,179372,0.722180719,0
1984,California,CA,40,4,164257,254974,0.644210782,1984-CA-40,4,144228,201600,0.715416667,0
1984,California,CA,41,4,161068,253846,0.634510688,1984-CA-41,4,140130,203461,0.688731501,0
1984,California,CA,42,4,177783,243619,0.729758352,1984-CA-42,4,142845,207049,0.689909152,0
1984,California,CA,43,4,165643,223517,0.741075623,1984-CA-43,4,66444,180736,0.367630135,0
1984,California,CA,44,0,99378,142561,0.69709107,1984-CA-44,0,78474,120825,0.649484792,0
1984,California,CA,45,4,149011,198307,0.751415734,1984-CA-45,4,117771,171758,0.685679852,0
1984,Colorado,CO,1,0,126348,203873,0.619738759,1984-CO-1,0,94969,157597,0.602606649,0
1984,Colorado,CO,2,0,118580,222859,0.53208531,1984-CO-2,0,101194,163636,0.618409152,0
1984,Colorado,CO,3,4,122669,214974,0.570622494,1984-CO-3,0,92384,172888,0.534357503,1
1984,Colorado,CO,4,4,146469,205930,0.711256252,1984-CO-4,4,105550,151300,0.697620621,0
1984,Colorado,CO,5,4,163654,208242,0.785883731,1984-CO-5,4,84479,141871,0.595463484,0
1984,Colorado,CO,6,4,171427,191760,0.893966416,1984-CO-6,4,98909,159112,0.621631304,0
1984,Connecticut,CT,1,0,147748,239362,0.617257543,1984-CT-1,0,126798,186110,0.681306754,0
1984,Connecticut,CT,2,0,124110,228253,0.543738746,1984-CT-2,0,95254,170803,0.557683413,0
1984,Connecticut,CT,3,0,129230,245795,0.525763339,1984-CT-3,0,90638,181449,0.499523282,0
1984,Connecticut,CT,4,4,165644,235310,0.703939484,1984-CT-4,4,93660,165897,0.564567171,0
1984,Connecticut,CT,5,4,130700,240657,0.543096606,1984-CT-5,0,101362,173373,0.584646975,1
1984,Connecticut,CT,6,4,155422,242911,0.639831049,1984-CT-6,4,99703,192972,0.516670812,0
1984,Florida,FL,1,0,1,1,1,1984-FL-1,0,82569,110942,0.744253754,0
1984,Florida,FL,2,0,1,1,1,1984-FL-2,0,79143,128244,0.617128287,0
1984,Florida,FL,3,0,1,1,1,1984-FL-3,0,73802,87774,0.840818466,0
1984,Florida,FL,4,0,134694,207912,0.647841394,1984-FL-4,0,83895,125352,0.669275321,0
1984,Florida,FL,5,4,1,1,1,1984-FL-5,4,69993,119063,0.587865248,0
1984,Florida,FL,6,0,167409,168583,0.993036071,1984-FL-6,0,85825,139897,0.613487065,0
1984,Florida,FL,7,0,100430,170710,0.588307656,1984-FL-7,0,85331,114963,0.742247506,0
1984,Florida,FL,8,4,184553,229946,0.802592783,1984-FL-8,4,1,1,1,0
