,ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FIPSTATE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,ID,YEAR
1584,5.0,87753.0,29810.0,109555.0,69775.0,6.0,0.0,0.0,13578.0,274947.0,0.0,104555.0,3835.0,4679.0,12640.0,37.0,1.61,5752.0,33533.0,356980.0,1632.0,15992.0,98305.0,0.0,18718.0,0.0,0.0,176.0,,324.53125,529635.0,,6850.0,47.0,NC,12862.0,9851.0,12995.0,8.9,342892.0,0.0,65099.0,50980.0,1984-NC-6,1984
1585,5.0,64643.0,29810.0,147741.0,44245.0,7.0,0.0,1.0,15114.0,205269.0,0.0,117226.0,6926.0,10521.0,8510.0,37.0,1.61,13884.0,40540.0,356980.0,3590.0,16716.0,46377.0,0.0,14922.0,2.0,2.0,43901.0,1.0,150.1545961,539055.0,,17471.0,47.0,NC,13303.0,6184.0,16110.0,8.9,346122.0,310.0,55613.0,39431.0,1984-NC-7,1984
1586,5.0,99927.0,29810.0,107418.0,84070.0,8.0,0.0,0.0,14954.0,258728.0,0.0,112507.0,6769.0,4713.0,8093.0,37.0,1.61,4043.0,31364.0,356980.0,5066.0,14730.0,103819.0,0.0,17058.0,1.0,1.0,610.0,,105.71318590000001,535543.0,,16434.0,47.0,NC,11921.0,9057.0,12075.0,8.9,183005.0,801.0,63846.0,40613.0,1984-NC-8,1984
1587,5.0,77895.0,29810.0,125290.0,57550.0,9.0,1.0,0.0,15943.0,282173.0,0.0,105030.0,3807.0,4576.0,18490.0,37.0,1.61,10873.0,33249.0,356980.0,1492.0,18972.0,67515.0,0.0,20040.0,0.0,0.0,372.0,1.0,359.45241289999996,536303.0,,5372.0,47.0,NC,9701.0,13818.0,12038.0,8.9,386032.0,0.0,68593.0,60330.0,1984-NC-9,1984
1588,5.0,86035.0,29810.0,56403.0,93325.0,10.0,0.0,0.0,12531.0,270891.0,0.0,110494.0,3835.0,2758.0,7127.0,37.0,1.61,4010.0,31894.0,356980.0,2680.0,14177.0,124002.0,0.0,17186.0,0.0,0.0,234.0,,198.8604478,532946.0,,6118.0,47.0,NC,14959.0,7941.0,12645.0,8.9,249536.0,0.0,63087.0,38956.0,1984-NC-10,1984
1589,5.0,120192.0,29810.0,29172.0,65966.0,11.0,0.0,0.0,17013.0,235842.0,0.0,102094.0,7054.0,6388.0,6732.0,37.0,1.61,5832.0,34586.0,356980.0,6763.0,14498.0,78418.0,0.0,15213.0,0.0,0.0,224.0,,78.53792696,531152.0,,13575.0,47.0,NC,13700.0,5825.0,15410.0,8.9,151038.0,526.0,69378.0,36609.0,1984-NC-11,1984
1590,5.0,62264.0,10267.0,168107.0,33603.0,1.0,0.0,1.0,16500.0,209698.0,0.0,100260.0,4460.0,21534.0,9653.0,45.0,1.61,12928.0,54608.0,20944.0,4469.0,15537.0,36431.0,0.0,16991.0,8.0,3.0,40154.0,,116.4383531,520363.0,,3456.0,48.0,SC,17537.0,7435.0,14876.0,5.8,377488.0,244.0,60872.0,40096.0,1984-SC-1,1984
1591,5.0,67252.0,10267.0,180742.0,39409.0,2.0,0.0,0.0,16119.0,241585.0,0.0,102800.0,4812.0,10475.0,17187.0,45.0,1.61,10625.0,60042.0,20944.0,3356.0,16180.0,42375.0,0.0,18085.0,2.0,1.0,12715.0,,155.74731819999997,522688.0,,6739.0,48.0,SC,33387.0,6550.0,13214.0,5.8,351099.0,460.0,62674.0,43940.0,1984-SC-2,1984
1592,5.0,87158.0,10267.0,117814.0,75581.0,3.0,0.0,0.0,15641.0,243641.0,0.0,107433.0,4936.0,5966.0,6886.0,45.0,1.61,4324.0,35201.0,20944.0,6163.0,14178.0,100560.0,0.0,17211.0,0.0,0.0,315.0,1.0,84.25766672,519280.0,,9027.0,48.0,SC,15057.0,5330.0,13049.0,5.8,232833.0,0.0,59195.0,35590.0,1984-SC-3,1984
1593,5.0,85121.0,10267.0,100433.0,68816.0,4.0,0.0,0.0,17157.0,252726.0,0.0,102449.0,2394.0,3170.0,9715.0,45.0,1.61,8075.0,26321.0,20944.0,2124.0,13918.0,92636.0,0.0,18074.0,0.0,0.0,268.0,,245.06826740000002,520525.0,,2765.0,48.0,SC,9233.0,8299.0,12382.0,5.8,350166.0,0.0,63482.0,44129.0,1984-SC-4,1984
1594,5.0,83482.0,10267.0,168667.0,75327.0,5.0,0.0,0.0,14607.0,236243.0,0.0,114415.0,5100.0,4487.0,6740.0,45.0,1.61,4637.0,32812.0,20944.0,6845.0,15112.0,96774.0,0.0,16784.0,1.0,1.0,5223.0,1.0,75.92636961,519716.0,,9041.0,48.0,SC,13213.0,5038.0,15030.0,5.8,203114.0,0.0,55178.0,33850.0,1984-SC-5,1984
1595,5.0,77606.0,10267.0,212206.0,55058.0,6.0,0.0,1.0,15182.0,221369.0,0.0,118460.0,10564.0,6042.0,7248.0,45.0,1.61,5491.0,35356.0,20944.0,7247.0,15216.0,61289.0,0.0,14988.0,1.0,1.0,3418.0,1.0,71.65006209,519248.0,,22567.0,48.0,SC,14098.0,6086.0,16741.0,5.8,174553.0,0.0,50840.0,40014.0,1984-SC-6,1984
1596,13.0,135565.0,152838.0,103221.0,49587.0,1.0,0.0,0.0,17227.0,219902.0,0.0,107391.0,9966.0,5605.0,7645.0,48.0,3.12,6136.0,33191.0,993895.0,13271.0,19157.0,51034.0,0.0,16376.0,3.0,0.0,331.0,,39.71275714,527028.0,,23709.0,49.0,TX,8429.0,7442.0,10640.0,12.5,218163.0,0.0,66124.0,40759.0,1984-TX-1,1984
1597,13.0,97109.0,152838.0,81771.0,45065.0,2.0,1.0,0.0,21196.0,210507.0,0.0,109565.0,6099.0,2979.0,7622.0,48.0,3.12,8612.0,33076.0,993895.0,13043.0,18706.0,47082.0,0.0,18281.0,0.0,0.0,148.0,,40.39193437,526832.0,90669169.0,11564.0,49.0,TX,11391.0,9107.0,10343.0,12.5,211611.0,0.0,67606.0,40843.0,1984-TX-2,1984
1598,13.0,64260.0,152838.0,16128.0,21827.0,3.0,1.0,0.0,15381.0,305664.0,0.0,86446.0,1351.0,5453.0,34139.0,48.0,3.12,25348.0,26751.0,993895.0,250.0,17453.0,57639.0,0.0,29302.0,0.0,0.0,197.0,,2107.712,526928.0,,224.0,49.0,TX,3845.0,12203.0,5806.0,12.5,520669.0,0.0,75299.0,73477.0,1984-TX-3,1984
1599,13.0,119058.0,152838.0,73602.0,51055.0,4.0,1.0,0.0,19410.0,241360.0,0.0,105170.0,5952.0,3639.0,11681.0,48.0,3.12,9225.0,29109.0,993895.0,6710.0,18996.0,57836.0,0.0,18592.0,0.0,0.0,179.0,,78.56512668,527172.0,,15734.0,49.0,TX,6474.0,9589.0,9248.0,12.5,296360.0,78.0,70817.0,47983.0,1984-TX-4,1984
1600,13.0,74206.0,152838.0,103258.0,51297.0,5.0,1.0,0.0,23324.0,274969.0,0.0,96128.0,2194.0,6317.0,21880.0,48.0,3.12,29342.0,29438.0,993895.0,362.0,20075.0,54430.0,0.0,18844.0,0.0,0.0,240.0,,1454.969613,526699.0,,344.0,49.0,TX,3046.0,14285.0,9343.0,12.5,522506.0,0.0,65081.0,61771.0,1984-TX-5,1984
1601,13.0,101110.0,152838.0,57086.0,39953.0,6.0,1.0,0.0,22122.0,234018.0,0.0,108023.0,8274.0,5911.0,12283.0,48.0,3.12,12858.0,42344.0,993895.0,10678.0,19517.0,39750.0,0.0,20044.0,0.0,0.0,527.0,,49.40054317,527499.0,90669169.0,18573.0,49.0,TX,16916.0,11184.0,7718.0,12.5,286307.0,0.0,63461.0,46183.0,1984-TX-6,1984
1602,13.0,39334.0,152838.0,16393.0,22322.0,7.0,1.0,0.0,26333.0,295424.0,0.0,101426.0,1998.0,3396.0,27058.0,48.0,3.12,39259.0,23582.0,993895.0,629.0,16470.0,48148.0,0.0,31395.0,0.0,0.0,193.0,,837.9697932999999,527083.0,90669169.0,723.0,49.0,TX,3716.0,10413.0,5628.0,12.5,494515.0,0.0,72737.0,64075.0,1984-TX-7,1984
1603,13.0,38798.0,152838.0,87478.0,47034.0,8.0,1.0,0.0,31330.0,259699.0,0.0,119170.0,1645.0,4496.0,12859.0,48.0,3.12,26550.0,26677.0,993895.0,639.0,18769.0,53276.0,0.0,24631.0,0.0,0.0,336.0,,825.3990610000001,527430.0,90669169.0,406.0,49.0,TX,3412.0,19963.0,9168.0,12.5,473886.0,0.0,65946.0,51881.0,1984-TX-8,1984
1604,13.0,76884.0,152838.0,112730.0,40976.0,9.0,1.0,1.0,21945.0,251859.0,0.0,105833.0,2523.0,6584.0,12294.0,48.0,3.12,20478.0,39366.0,993895.0,1998.0,20654.0,50199.0,0.0,22957.0,0.0,0.0,817.0,,263.47997999999995,526433.0,150952094.0,1209.0,49.0,TX,12128.0,13254.0,12558.0,12.5,478011.0,0.0,69426.0,47730.0,1984-TX-9,1984
1605,13.0,72226.0,152838.0,54556.0,27679.0,10.0,1.0,0.0,19844.0,260694.0,0.0,91577.0,4254.0,10776.0,17590.0,48.0,3.12,22614.0,74450.0,993895.0,4206.0,21984.0,29194.0,0.0,19457.0,1.0,1.0,4719.0,,125.34213030000001,527189.0,,6367.0,49.0,TX,41690.0,5306.0,9845.0,12.5,424914.0,0.0,61360.0,50833.0,1984-TX-10,1984
1606,13.0,103635.0,152838.0,74438.0,35841.0,11.0,1.0,0.0,15234.0,204164.0,0.0,96894.0,8589.0,11910.0,9965.0,48.0,3.12,18789.0,35709.0,993895.0,11474.0,16992.0,33772.0,0.0,15602.0,1.0,1.0,42402.0,,45.95807914,527323.0,,19911.0,49.0,TX,6807.0,7120.0,10780.0,12.5,363412.0,1708.0,65194.0,42163.0,1984-TX-11,1984
1607,13.0,86037.0,152838.0,90895.0,53012.0,12.0,1.0,0.0,20077.0,258101.0,0.0,102383.0,2063.0,8336.0,13456.0,48.0,3.12,20829.0,30066.0,993895.0,463.0,18024.0,66260.0,0.0,19157.0,1.0,1.0,4230.0,,1138.788337,527259.0,,584.0,49.0,TX,3706.0,13043.0,9823.0,12.5,508850.0,0.0,69503.0,55402.0,1984-TX-12,1984
1608,11.0,105307.0,152838.0,27046.0,40576.0,13.0,0.0,0.0,17009.0,240793.0,0.0,101635.0,16970.0,7101.0,10756.0,48.0,7.19,13892.0,36458.0,993895.0,34619.0,20931.0,33810.0,0.0,18620.0,1.0,1.0,8296.0,,15.21823276,526840.0,,24875.0,49.0,TX,8426.0,10418.0,7756.0,12.5,394116.0,121.0,66264.0,54082.0,1984-TX-13,1984
1609,13.0,110730.0,152838.0,60706.0,42003.0,14.0,1.0,1.0,25584.0,230377.0,0.0,109186.0,15347.0,4500.0,9399.0,48.0,3.12,13652.0,34563.0,993895.0,16679.0,21490.0,35043.0,0.0,18734.0,1.0,0.0,2729.0,1.0,31.59529948,526978.0,,32118.0,49.0,TX,8573.0,6602.0,7533.0,12.5,274211.0,0.0,61543.0,45741.0,1984-TX-14,1984
1610,13.0,81828.0,152838.0,2179.0,36117.0,15.0,0.0,0.0,15420.0,197635.0,0.0,140698.0,17851.0,5205.0,6971.0,48.0,3.12,70225.0,39301.0,993895.0,16880.0,27064.0,18524.0,0.0,13313.0,0.0,0.0,402.0,,31.22736967,527118.0,41057313.0,15123.0,49.0,TX,7032.0,5689.0,13841.0,12.5,356851.0,0.0,40661.0,40929.0,1984-TX-15,1984
1611,12.0,57043.0,152838.0,19466.0,36999.0,16.0,1.0,0.0,11813.0,200576.0,0.0,128913.0,2958.0,11137.0,9926.0,48.0,0.47,104632.0,38148.0,993895.0,16625.0,21462.0,32739.0,0.0,15476.0,1.0,1.0,19540.0,,31.72336842,527401.0,,1306.0,49.0,TX,5549.0,8348.0,15150.0,12.5,493123.0,0.0,57423.0,41375.0,1984-TX-16,1984
1612,13.0,130974.0,152838.0,16823.0,42996.0,17.0,0.0,0.0,18064.0,227032.0,0.0,101956.0,18184.0,5189.0,8729.0,48.0,3.12,10989.0,33488.0,993895.0,31592.0,19553.0,32482.0,0.0,16778.0,1.0,1.0,4981.0,1.0,16.67915928,526928.0,,39447.0,49.0,TX,8746.0,8666.0,7130.0,12.5,304508.0,220.0,64566.0,43932.0,1984-TX-17,1984
1613,13.0,81120.0,152838.0,214798.0,57153.0,18.0,1.0,0.0,25638.0,246270.0,0.0,102040.0,2011.0,5428.0,11796.0,48.0,3.12,69240.0,31121.0,993895.0,113.0,19293.0,40380.0,0.0,15449.0,0.0,0.0,82.0,,4668.584071,527550.0,90669169.0,0.0,49.0,TX,6400.0,14993.0,12920.0,12.5,527534.0,0.0,48212.0,50692.0,1984-TX-18,1984
1614,13.0,71987.0,152838.0,27423.0,38366.0,19.0,0.0,0.0,16154.0,242474.0,0.0,112170.0,17596.0,4447.0,11510.0,48.0,3.12,22020.0,36827.0,993895.0,15205.0,20685.0,30402.0,0.0,18294.0,1.0,1.0,3098.0,,34.71259454,527805.0,,24111.0,49.0,TX,11695.0,8099.0,7140.0,12.5,408364.0,0.0,54067.0,55652.0,1984-TX-19,1984
1615,13.0,88971.0,152838.0,45643.0,36596.0,20.0,1.0,0.0,15608.0,200093.0,0.0,106398.0,1759.0,19434.0,10347.0,48.0,3.12,50079.0,43511.0,993895.0,119.0,19201.0,24007.0,0.0,13809.0,3.0,3.0,24725.0,,4420.890756000001,526086.0,,0.0,49.0,TX,4876.0,7026.0,12142.0,12.5,526086.0,0.0,58610.0,45697.0,1984-TX-20,1984
1616,12.0,101126.0,152838.0,14930.0,29819.0,21.0,1.0,0.0,18661.0,238914.0,0.0,103667.0,9085.0,9822.0,15393.0,48.0,0.47,28965.0,39293.0,993895.0,44786.0,20599.0,22252.0,0.0,20018.0,2.0,2.0,7408.0,,11.76861073,527069.0,,12432.0,49.0,TX,8872.0,7544.0,7751.0,12.5,401276.0,243.0,72259.0,51681.0,1984-TX-21,1984
1617,13.0,46933.0,152838.0,50529.0,32487.0,22.0,1.0,1.0,29915.0,292930.0,0.0,92679.0,3439.0,4188.0,21747.0,48.0,3.12,42187.0,28974.0,993895.0,2143.0,17504.0,52158.0,0.0,25922.0,0.0,0.0,336.0,,245.72795150000002,526595.0,90669169.0,3854.0,49.0,TX,7282.0,9518.0,7747.0,12.5,439278.0,0.0,64914.0,57967.0,1984-TX-22,1984
1618,13.0,56544.0,152838.0,21967.0,30636.0,23.0,1.0,0.0,15476.0,207742.0,0.0,131250.0,6258.0,15989.0,11822.0,48.0,3.12,55853.0,46157.0,993895.0,12491.0,23295.0,21129.0,0.0,16680.0,3.0,2.0,14756.0,,42.17196381,526770.0,,6289.0,49.0,TX,6873.0,8678.0,12133.0,12.5,431638.0,0.0,57550.0,46741.0,1984-TX-23,1984
1619,13.0,59516.0,152838.0,169495.0,56328.0,24.0,1.0,0.0,18726.0,264180.0,0.0,111096.0,1889.0,9024.0,17760.0,48.0,3.12,26371.0,33230.0,993895.0,275.0,19941.0,59002.0,0.0,18760.0,1.0,1.0,1453.0,,1914.6545449999999,526530.0,,0.0,49.0,TX,4265.0,17807.0,10015.0,12.5,526530.0,677.0,60103.0,57219.0,1984-TX-24,1984
1620,13.0,49863.0,152838.0,131507.0,45085.0,25.0,1.0,0.0,27549.0,278111.0,0.0,105586.0,1274.0,7627.0,13710.0,48.0,3.12,34446.0,35147.0,993895.0,268.0,20414.0,51969.0,0.0,23778.0,0.0,0.0,539.0,,1965.3955219999998,526726.0,90669169.0,0.0,49.0,TX,7106.0,15103.0,10890.0,12.5,525286.0,1007.0,68095.0,56052.0,1984-TX-25,1984
1621,13.0,51799.0,152838.0,16056.0,31086.0,26.0,1.0,0.0,18656.0,274926.0,0.0,109381.0,3059.0,7448.0,19005.0,48.0,3.12,16186.0,37993.0,993895.0,1921.0,19623.0,60060.0,0.0,26029.0,0.0,0.0,1229.0,,274.2566372,526847.0,,4636.0,49.0,TX,10922.0,15533.0,6617.0,12.5,471203.0,0.0,74005.0,61267.0,1984-TX-26,1984
1622,13.0,72967.0,152838.0,14617.0,35458.0,27.0,0.0,1.0,17754.0,216262.0,0.0,124067.0,7337.0,9029.0,10519.0,48.0,3.12,57436.0,40978.0,993895.0,4580.0,24583.0,26690.0,0.0,16048.0,3.0,2.0,4715.0,,115.081441,527073.0,41057313.0,5354.0,49.0,TX,7366.0,7319.0,13166.0,12.5,453630.0,0.0,55031.0,46281.0,1984-TX-27,1984
1623,4.0,115615.0,23445.0,46413.0,48107.0,1.0,0.0,0.0,12838.0,210795.0,0.0,100200.0,11011.0,7097.0,6672.0,21.0,21.93,4333.0,31625.0,62391.0,9132.0,13710.0,42575.0,0.0,16457.0,1.0,1.0,11620.0,,57.582566799999995,525844.0,,46688.0,51.0,KY,10818.0,7962.0,19233.0,20.4,209365.0,0.0,58489.0,37129.0,1984-KY-1,1984
1624,4.0,82125.0,23445.0,31614.0,50677.0,2.0,0.0,0.0,12802.0,210786.0,0.0,101563.0,13268.0,8667.0,7125.0,21.0,21.93,6692.0,32027.0,62391.0,6790.0,13752.0,52322.0,0.0,15815.0,1.0,1.0,23575.0,,76.67658321,520634.0,,58776.0,51.0,KY,9608.0,6164.0,19098.0,20.4,230410.0,0.0,54489.0,38549.0,1984-KY-2,1984
1625,4.0,103905.0,23445.0,104704.0,48077.0,3.0,1.0,0.0,10350.0,246017.0,0.0,75440.0,1233.0,8417.0,14674.0,21.0,21.93,7028.0,32917.0,62391.0,159.0,15865.0,56210.0,0.0,18437.0,1.0,0.0,474.0,,3283.150943,522021.0,,41.0,51.0,KY,8635.0,9788.0,21129.0,20.4,519687.0,363.0,67524.0,48504.0,1984-KY-3,1984
1626,4.0,81370.0,23445.0,12505.0,43697.0,4.0,0.0,0.0,13362.0,238553.0,0.0,93438.0,5309.0,7460.0,15321.0,21.0,21.93,6031.0,29293.0,62391.0,2540.0,13897.0,53119.0,0.0,21251.0,0.0,0.0,470.0,,206.03188980000002,523321.0,,20055.0,51.0,KY,7936.0,12644.0,14619.0,20.4,359467.0,0.0,68585.0,50492.0,1984-KY-4,1984
1627,4.0,99128.0,23445.0,10929.0,48052.0,5.0,0.0,0.0,11261.0,185314.0,0.0,111577.0,12834.0,4258.0,4762.0,21.0,21.93,2183.0,26897.0,62391.0,9473.0,13903.0,36327.0,0.0,11578.0,0.0,0.0,182.0,,55.27815898,523650.0,,56396.0,51.0,KY,8736.0,7153.0,20635.0,20.4,98878.0,0.0,48120.0,31006.0,1984-KY-5,1984
1628,4.0,84994.0,23445.0,47996.0,41331.0,6.0,0.0,0.0,12566.0,246826.0,0.0,93368.0,12662.0,7240.0,10947.0,21.0,21.93,6359.0,52741.0,62391.0,3993.0,16095.0,46945.0,0.0,17767.0,2.0,0.0,429.0,,129.9797145,519009.0,,37671.0,51.0,KY,29406.0,5877.0,15136.0,20.4,332951.0,894.0,60860.0,45067.0,1984-KY-6,1984
1629,4.0,85002.0,23445.0,5128.0,40660.0,7.0,0.0,0.0,11528.0,179362.0,0.0,113996.0,5318.0,4819.0,4730.0,21.0,21.93,1936.0,27503.0,62391.0,7585.0,13569.0,24524.0,0.0,14311.0,0.0,0.0,196.0,,69.38668425,526298.0,,24962.0,51.0,KY,9115.0,9344.0,19757.0,20.4,111425.0,0.0,49194.0,28980.0,1984-KY-7,1984
1630,2.0,85235.0,19362.0,97677.0,40994.0,1.0,0.0,1.0,19335.0,238197.0,1.0,108538.0,11722.0,23948.0,8894.0,24.0,16.53,9790.0,57744.0,34476.0,4653.0,21603.0,36219.0,0.0,19978.0,4.0,1.0,8985.0,,113.07307109999999,526129.0,,24301.0,52.0,MD,12193.0,8819.0,16540.0,18.6,145949.0,813.0,67819.0,43045.0,1984-MD-1,1984
1631,2.0,74833.0,19362.0,28137.0,41551.0,2.0,0.0,0.0,18217.0,271933.0,1.0,93152.0,2712.0,13716.0,18458.0,24.0,16.53,18303.0,47044.0,34476.0,722.0,22550.0,56841.0,0.0,24190.0,0.0,0.0,1670.0,,729.3407202000001,526584.0,,2948.0,52.0,MD,10778.0,11320.0,14921.0,18.6,452985.0,215.0,76827.0,53290.0,1984-MD-2,1984
1632,2.0,118542.0,19362.0,84424.0,34504.0,3.0,1.0,0.0,12456.0,253725.0,1.0,75542.0,1063.0,17954.0,16509.0,24.0,16.53,27838.0,55102.0,34476.0,154.0,22276.0,41396.0,0.0,21444.0,0.0,0.0,1629.0,,3424.0064939999997,527297.0,36425293.0,30.0,52.0,MD,14872.0,11270.0,15359.0,18.6,522014.0,0.0,69689.0,48971.0,1984-MD-3,1984
1633,2.0,52181.0,19362.0,108156.0,30660.0,4.0,0.0,0.0,17960.0,257085.0,1.0,104024.0,2151.0,44626.0,13821.0,24.0,16.53,18247.0,79649.0,34476.0,624.0,22278.0,30088.0,0.0,24892.0,8.0,3.0,19538.0,,842.1057691999999,525474.0,,1934.0,52.0,MD,12745.0,13467.0,12020.0,18.6,467507.0,0.0,76987.0,46832.0,1984-MD-4,1984
1634,2.0,47581.0,19362.0,183878.0,27586.0,5.0,0.0,0.0,16972.0,282851.0,1.0,99727.0,1930.0,63135.0,15592.0,24.0,16.53,33656.0,103521.0,34476.0,308.0,25779.0,17927.0,0.0,25635.0,2.0,0.0,4094.0,,1712.3506489999997,527404.0,,1040.0,52.0,MD,14607.0,13285.0,12510.0,18.6,509144.0,0.0,69225.0,48119.0,1984-MD-5,1984
1635,2.0,86055.0,19362.0,20010.0,41244.0,6.0,0.0,0.0,19564.0,246015.0,1.0,108050.0,7196.0,17147.0,10598.0,24.0,16.53,9928.0,51204.0,34476.0,3116.0,23054.0,45280.0,0.0,22043.0,1.0,1.0,2433.0,,169.5503851,528319.0,,14388.0,52.0,MD,11003.0,10091.0,12240.0,18.6,240275.0,0.0,70853.0,44796.0,1984-MD-6,1984
1636,2.0,91673.0,19362.0,386658.0,43439.0,7.0,1.0,0.0,9742.0,231392.0,1.0,109013.0,1000.0,19941.0,11077.0,24.0,16.53,10768.0,65021.0,34476.0,49.0,27877.0,34501.0,0.0,15072.0,2.0,0.0,587.0,,10773.63265,527908.0,36425293.0,10.0,52.0,MD,17203.0,10724.0,26992.0,18.6,527409.0,278.0,56727.0,32488.0,1984-MD-7,1984
1637,2.0,78000.0,19362.0,48478.0,14720.0,8.0,0.0,0.0,13594.0,284314.0,1.0,90706.0,1755.0,55704.0,20670.0,24.0,16.53,67051.0,82149.0,34476.0,213.0,21143.0,17488.0,0.0,33404.0,0.0,0.0,4306.0,,2478.215962,527860.0,,283.0,52.0,MD,5302.0,5981.0,8318.0,18.6,521605.0,0.0,72668.0,48641.0,1984-MD-8,1984
1638,11.0,85665.0,29628.0,47817.0,37839.0,1.0,1.0,0.0,15444.0,251495.0,0.0,91773.0,2019.0,4818.0,15674.0,40.0,7.19,10286.0,26006.0,9108.0,2146.0,16499.0,49811.0,0.0,20138.0,1.0,0.0,203.0,,234.7870457,503853.0,,3196.0,53.0,OK,4689.0,14390.0,8796.0,12.9,445043.0,0.0,70363.0,53314.0,1984-OK-1,1984
1639,11.0,106860.0,29628.0,22716.0,40772.0,2.0,1.0,0.0,16660.0,205196.0,0.0,108693.0,8561.0,6621.0,8009.0,40.0,7.19,4137.0,34788.0,9108.0,11148.0,17953.0,41449.0,0.0,15965.0,0.0,0.0,144.0,,45.30588446,505070.0,,31647.0,53.0,OK,10214.0,8256.0,11356.0,12.9,205644.0,202.0,65035.0,37465.0,1984-OK-2,1984
1640,11.0,123425.0,29628.0,22392.0,38470.0,3.0,1.0,0.0,15964.0,199746.0,0.0,100378.0,10057.0,8852.0,7267.0,40.0,7.19,6348.0,45390.0,9108.0,17313.0,18495.0,31532.0,0.0,14125.0,1.0,0.0,348.0,,29.1265523,504268.0,,32876.0,53.0,OK,18043.0,6801.0,11355.0,12.9,237321.0,0.0,61528.0,36066.0,1984-OK-3,1984
1641,11.0,75726.0,29628.0,31904.0,33422.0,4.0,1.0,0.0,14277.0,213557.0,0.0,103654.0,7331.0,17696.0,10082.0,40.0,7.19,15267.0,52142.0,9108.0,8253.0,18087.0,28333.0,0.0,17825.0,3.0,3.0,25767.0,,61.29334787,505854.0,,16850.0,53.0,OK,16359.0,8032.0,9552.0,12.9,373928.0,0.0,64070.0,44256.0,1984-OK-4,1984
1642,11.0,97808.0,29628.0,30655.0,32598.0,5.0,1.0,0.0,15284.0,249058.0,0.0,86956.0,4044.0,9982.0,17508.0,40.0,7.19,12628.0,37393.0,9108.0,4157.0,14892.0,37948.0,0.0,20839.0,0.0,0.0,1231.0,,121.01611740000001,503064.0,,7841.0,53.0,OK,12519.0,8318.0,7408.0,12.9,443438.0,0.0,70976.0,53404.0,1984-OK-5,1984
1643,11.0,111502.0,29628.0,49326.0,37829.0,6.0,1.0,0.0,15227.0,224014.0,0.0,95910.0,16935.0,11740.0,10333.0,40.0,7.19,7628.0,41454.0,9108.0,25638.0,19313.0,25706.0,0.0,17687.0,1.0,1.0,2644.0,,19.62637491,503181.0,,37464.0,53.0,OK,10401.0,10466.0,6742.0,12.9,329688.0,423.0,64740.0,44921.0,1984-OK-6,1984
1644,6.0,91096.0,28086.0,9876.0,58530.0,1.0,0.0,0.0,14009.0,226486.0,0.0,103797.0,6182.0,8274.0,6970.0,47.0,0.13,3327.0,33400.0,261151.0,3958.0,17039.0,73126.0,0.0,15374.0,1.0,0.0,168.0,,129.53562409999998,512702.0,,26041.0,54.0,TN,8087.0,6776.0,19267.0,17.3,247075.0,474.0,64788.0,38508.0,1984-TN-1,1984
1645,6.0,94058.0,28086.0,33611.0,47479.0,2.0,0.0,0.0,13756.0,233687.0,0.0,96447.0,3659.0,13855.0,9693.0,47.0,0.13,5309.0,45988.0,261151.0,2814.0,17322.0,50127.0,0.0,17196.0,0.0,0.0,355.0,,181.3066809,510197.0,,8424.0,54.0,TN,14811.0,8087.0,15604.0,17.3,317476.0,0.0,62526.0,46155.0,1984-TN-2,1984
1646,6.0,89884.0,28086.0,63799.0,50355.0,3.0,0.0,0.0,12480.0,235361.0,0.0,97876.0,2627.0,18312.0,12145.0,47.0,0.13,6209.0,45060.0,261151.0,2625.0,19913.0,58928.0,0.0,17741.0,0.0,0.0,149.0,1.0,196.8350476,516692.0,,5854.0,54.0,TN,6835.0,7450.0,17145.0,17.3,351179.0,0.0,65500.0,39696.0,1984-TN-3,1984
1647,6.0,97159.0,28086.0,19347.0,64615.0,4.0,0.0,0.0,13734.0,216778.0,0.0,108283.0,10030.0,8284.0,6030.0,47.0,0.13,3258.0,33428.0,261151.0,9445.0,17856.0,69645.0,0.0,13733.0,1.0,0.0,343.0,1.0,54.07432504,510732.0,,40897.0,54.0,TN,7288.0,7155.0,19575.0,17.3,135406.0,0.0,54635.0,31627.0,1984-TN-4,1984
1648,6.0,93512.0,28086.0,111164.0,39873.0,5.0,1.0,0.0,13182.0,258807.0,0.0,80948.0,2787.0,8662.0,17784.0,47.0,0.13,8200.0,44439.0,261151.0,977.0,20545.0,43408.0,0.0,19528.0,0.0,0.0,459.0,,526.9518936000001,514832.0,,5260.0,54.0,TN,15232.0,11866.0,13317.0,17.3,482151.0,446.0,64317.0,52924.0,1984-TN-5,1984
