year,state,state_po,district,party,candidatevotes,totalvotes
1980,Michigan,MI,15,democrat,113492,167795
1980,Michigan,MI,16,democrat,105844,151465
1980,Michigan,MI,17,democrat,127525,174528
1980,Michigan,MI,18,democrat,135705,207977
1980,Michigan,MI,19,republican,168530,231894
1980,Minnesota,MN,1,republican,171099,238380
1980,Minnesota,MN,2,republican,158082,260668
1980,Minnesota,MN,3,republican,179393,237261
1980,Minnesota,MN,4,democrat,119182,203712
1980,Minnesota,MN,5,democrat,126451,180430
1980,Minnesota,MN,6,republican,140402,266584
1980,Minnesota,MN,7,republican,135084,259113
1980,Minnesota,MN,8,democrat,182228,258765
1980,Mississippi,MS,1,democrat,104269,165561
1980,Mississippi,MS,2,democrat,96750,139050
1980,Mississippi,MS,3,democrat,128035,128035
1980,Mississippi,MS,4,republican,69321,177896
1980,Mississippi,MS,5,republican,131559,177975
1980,Missouri,MO,1,democrat,91272,129939
1980,Missouri,MO,2,democrat,148227,229989
1980,Missouri,MO,3,democrat,143132,184409
1980,Missouri,MO,4,democrat,151459,223328
1980,Missouri,MO,5,democrat,110957,158266
1980,Missouri,MO,6,republican,149281,211329
1980,Missouri,MO,7,republican,161668,238512
1980,Missouri,MO,8,republican,127675,223426
1980,Missouri,MO,9,democrat,135905,240740
1980,Missouri,MO,10,republican,116167,210632
1980,Montana,MT,1,democrat,112866,183740
1980,Montana,MT,2,republican,91431,154801
1980,Nebraska,NE,1,republican,160705,204341
1980,Nebraska,NE,2,republican,107736,203050
1980,Nebraska,NE,3,republican,182887,217870
1980,New Hampshire,NH,1,democrat,114061,187646
1980,New Hampshire,NH,2,republican,113304,176679
1980,New Jersey,NJ,1,democrat,147352,192081
1980,New Jersey,NJ,2,democrat,135437,235710
1980,New Jersey,NJ,3,democrat,106269,212830
1980,New Jersey,NJ,4,republican,95447,168504
1980,New Jersey,NJ,5,republican,156016,201299
1980,New Jersey,NJ,6,republican,125792,223254
1980,New Jersey,NJ,7,republican,108760,214343
1980,New Jersey,NJ,8,democrat,95493,142201
1980,New Jersey,NJ,9,republican,116128,196504
1980,New Jersey,NJ,10,democrat,76154,89245
1980,New Jersey,NJ,11,democrat,106155,168524
1980,New Jersey,NJ,12,republican,134973,175026
1980,New Jersey,NJ,13,republican,152862,213373
1980,New Jersey,NJ,14,democrat,86921,135420
1980,New Jersey,NJ,15,democrat,92457,173071
1980,New Mexico,NM,1,republican,125910,246813
1980,New Mexico,NM,2,republican,61564,161992
1980,New York,NY,1,republican,91647,204486
1980,New York,NY,2,democrat,84035,149141
1980,New York,NY,3,democrat,75389,175657
1980,New York,NY,4,republican,97064,175725
1980,New York,NY,5,republican,88945,182368
1980,New York,NY,6,democrat,74319,169971
1980,New York,NY,7,democrat,73785,100840
1980,New York,NY,8,democrat,79150,111429
1980,New York,NY,9,democrat,63796,109360
1980,New York,NY,10,democrat,57804,100918
1980,New York,NY,11,democrat,69922,98222
1980,New York,NY,12,democrat,34611,40689
1980,New York,NY,13,democrat,77704,103156
1980,New York,NY,14,democrat,42929,59162
1980,New York,NY,15,democrat,49684,98976
1980,New York,NY,16,democrat,64536,86926
1980,New York,NY,17,republican,57810,145645
1980,New York,NY,18,republican,87286,161200
1980,New York,NY,19,democrat,72995,87376
1980,New York,NY,20,democrat,79356,104929
1980,New York,NY,21,democrat,29731,32758
1980,New York,NY,22,democrat,63178,79015
1980,New York,NY,23,democrat,85749,152520
1980,New York,NY,24,democrat,100182,168553
1980,New York,NY,25,republican,136619,196305
1980,New York,NY,26,republican,137159,184692
1980,New York,NY,27,democrat,103863,188678
1980,New York,NY,28,democrat,164088,210655
1980,New York,NY,29,republican,124156,212328
1980,New York,NY,30,republican,101496,173889
1980,New York,NY,31,republican,128397,175565
1980,New York,NY,32,republican,98498,178957
1980,New York,NY,33,republican,119489,175271
1980,New York,NY,34,republican,133278,182795
1980,New York,NY,35,republican,127623,176774
1980,New York,NY,36,democrat,115334,171357
1980,New York,NY,37,democrat,90119,114337
1980,New York,NY,38,republican,141763,205309
1980,New York,NY,39,democrat,93839,171432
1980,North Carolina,NC,1,democrat,108738,108738
1980,North Carolina,NC,2,democrat,99297,135243
1980,North Carolina,NC,3,democrat,84862,124255
1980,North Carolina,NC,4,democrat,97167,184631
1980,North Carolina,NC,5,democrat,99117,194338
1980,North Carolina,NC,6,republican,80275,157232
1980,North Carolina,NC,7,democrat,88564,128834
1980,North Carolina,NC,8,democrat,95013,162330
1980,North Carolina,NC,9,republican,101156,172660
1980,North Carolina,NC,10,republican,120777,173262
1980,North Carolina,NC,11,republican,104485,195274
1980,Ohio,OH,1,republican,124080,166180
1980,Ohio,OH,2,democrat,103423,176116
1980,Ohio,OH,3,democrat,95558,166869
1980,Ohio,OH,4,republican,133795,184945
1980,Ohio,OH,5,republican,137003,194707
1980,Ohio,OH,6,republican,101288,185523
1980,Ohio,OH,7,republican,124137,163089
1980,Ohio,OH,8,republican,139590,183752
1980,Ohio,OH,9,republican,96927,172423
1980,Ohio,OH,10,republican,143403,192836
1980,Ohio,OH,11,republican,128507,185473
1980,Ohio,OH,12,democrat,108690,206804
1980,Ohio,OH,13,democrat,113439,177735
1980,Ohio,OH,14,democrat,103336,159298
1980,Ohio,OH,15,republican,129025,177733
1980,Ohio,OH,16,republican,149960,189179
1980,Ohio,OH,17,republican,128870,176770
1980,Ohio,OH,18,democrat,134835,177189
1980,Ohio,OH,19,republican,107032,184304
1980,Ohio,OH,20,democrat,96217,96217
1980,Ohio,OH,21,democrat,83188,94291
1980,Ohio,OH,22,democrat,108137,195869
1980,Ohio,OH,23,democrat,144371,144377
1980,Oklahoma,OK,1,democrat,115381,197674
1980,Oklahoma,OK,2,democrat,101516,188060
1980,Oklahoma,OK,3,democrat,1,1
1980,Oklahoma,OK,4,democrat,74245,145584
1980,Oklahoma,OK,5,republican,90053,131590
1980,Oklahoma,OK,6,democrat,111694,172674
1980,Oregon,OR,1,democrat,203532,308635
1980,Oregon,OR,2,republican,141854,290748
1980,Oregon,OR,3,democrat,156371,217423
1980,Oregon,OR,4,democrat,158745,289634
1980,Pennsylvania,PA,1,foglietta (democrat),58737,155451
1980,Pennsylvania,PA,2,democrat,127106,131828
1980,Pennsylvania,PA,3,democrat,67942,124608
1980,Pennsylvania,PA,4,republican,127475,201370
1980,Pennsylvania,PA,5,republican,148898,198235
1980,Pennsylvania,PA,6,democrat,117965,175809
1980,Pennsylvania,PA,7,democrat,99381,187024
1980,Pennsylvania,PA,8,republican,103585,204345
1980,Pennsylvania,PA,9,republican,157241,157241
1980,Pennsylvania,PA,10,republican,145703,190319
1980,Pennsylvania,PA,11,republican,93621,180324
1980,Pennsylvania,PA,12,democrat,106750,179749
1980,Pennsylvania,PA,13,republican,138212,197584
1980,Pennsylvania,PA,14,democrat,102545,149624
1980,Pennsylvania,PA,15,republican,99874,167725
1980,Pennsylvania,PA,16,republican,129765,168656
1980,Pennsylvania,PA,17,democrat,97995,161785
1980,Pennsylvania,PA,18,democrat,127641,186462
1980,Pennsylvania,PA,19,republican,136873,180002
1980,Pennsylvania,PA,20,democrat,122100,168413
1980,Pennsylvania,PA,21,democrat,112427,164248
1980,Pennsylvania,PA,22,democrat,118084,169768
1980,Pennsylvania,PA,23,republican,122855,167046
1980,Pennsylvania,PA,24,republican,86687,174555
1980,Pennsylvania,PA,25,democrat,119817,178585
1980,Rhode Island,RI,1,democrat,120756,178600
1980,Rhode Island,RI,2,republican,115057,208027
1980,South Carolina,SC,1,republican,81988,158731
1980,South Carolina,SC,2,republican,92306,165659
1980,South Carolina,SC,3,democrat,87680,146638
1980,South Carolina,SC,4,republican,90941,97925
1980,South Carolina,SC,5,democrat,99773,114025
1980,South Carolina,SC,6,republican,75964,146711
1980,South Dakota,SD,1,democrat,109910,167065
1980,South Dakota,SD,2,republican,88991,152438
1980,Tennessee,TN,1,republican,130296,151129
1980,Tennessee,TN,2,republican,147947,194527
1980,Tennessee,TN,3,democrat,117355,192156
1980,Tennessee,TN,4,democrat,137612,173570
1980,Tennessee,TN,5,democrat,118506,181262
1980,Tennessee,TN,6,republican,127945,128511
1980,Tennessee,TN,7,democrat,133606,172835
1980,Tennessee,TN,8,democrat,110139,110207
1980,Texas,TX,1,democrat,137665,137665
1980,Texas,TX,2,democrat,142496,205768
1980,Texas,TX,3,republican,218228,275234
1980,Texas,TX,4,democrat,102787,196702
1980,Texas,TX,5,democrat,70892,139035
1980,Texas,TX,6,democrat,144816,204319
1980,Texas,TX,7,republican,242810,295684
1980,Texas,TX,8,republican,72856,140777
1980,Texas,TX,9,democrat,103225,103574
1980,Texas,TX,10,democrat,135618,229424
1980,Texas,TX,11,democrat,128520,128520
1980,Texas,TX,12,democrat,99104,165390
1980,Texas,TX,13,democrat,98779,179598
1980,Texas,TX,14,democrat,93884,165379
1980,Texas,TX,15,democrat,105325,150415
1980,Texas,TX,16,democrat,104734,123744
1980,Texas,TX,17,democrat,130465,130465
1980,Texas,TX,18,democrat,71985,90096
1980,Texas,TX,19,democrat,126632,135424
1980,Texas,TX,20,democrat,84113,102685
1980,Texas,TX,21,republican,196424,256744
1980,Texas,TX,22,republican,106797,209251
1980,Texas,TX,23,democrat,104595,149780
1980,Texas,TX,24,democrat,93690,152862
1980,Utah,UT,1,republican,157111,301570
1980,Utah,UT,2,republican,194885,290765
1980,Virginia,VA,1,republican,130130,143839
1980,Virginia,VA,2,republican,97319,108328
1980,Virginia,VA,3,republican,96524,186912
1980,Virginia,VA,4,republican,92557,152494
1980,Virginia,VA,5,democrat,112143,112218
1980,Virginia,VA,6,republican,123125,124143
1980,Virginia,VA,7,republican,139957,140396
1980,Virginia,VA,8,republican,95624,195897
1980,Virginia,VA,9,republican,119196,171864
1980,Virginia,VA,10,republican,110840,216744
1980,Washington,WA,1,republican,180475,230534
1980,Washington,WA,2,democrat,162002,253688
1980,Washington,WA,3,democrat,155906,248778
1980,Washington,WA,4,republican,134691,234805
1980,Washington,WA,5,democrat,120530,232235
1980,Washington,WA,6,democrat,122903,229139
1980,Washington,WA,7,democrat,112848,197066
1980,West Virginia,WV,1,democrat,107471,168909
1980,West Virginia,WV,2,republican,102805,183745
1980,West Virginia,WV,3,republican,94583,179563
1980,West Virginia,WV,4,democrat,117595,153615
1980,Wisconsin,WI,1,democrat,126222,224442
1980,Wisconsin,WI,2,democrat,142037,263138
1980,Wisconsin,WI,3,republican,132001,258868
1980,Wisconsin,WI,4,democrat,146437,209139
1980,Wisconsin,WI,5,democrat,129574,168218
1980,Wisconsin,WI,6,republican,143980,242611
1980,Wisconsin,WI,7,democrat,164340,254107
1980,Wisconsin,WI,8,republican,169664,250726
1980,Wisconsin,WI,9,republican,206227,263079
1982,Alabama,AL,1,republican,87901,144028
1982,Alabama,AL,2,republican,83290,165194
1982,Alabama,AL,3,democrat,100864,104784
1982,Alabama,AL,4,democrat,118595,118607
1982,Alabama,AL,5,democrat,108807,134880
1982,Alabama,AL,6,democrat,88029,165387
1982,Alabama,AL,7,democrat,124070,128139
1982,Arizona,AZ,1,republican,89116,135227
1982,Arizona,AZ,2,democrat,73468,103674
1982,Arizona,AZ,3,republican,101198,159842
1982,Arizona,AZ,4,republican,95620,145466
1982,Arizona,AZ,5,democrat,82938,166802
1982,Arkansas,AR,1,democrat,124208,191635
1982,Arkansas,AR,2,republican,96775,179688
1982,Arkansas,AR,3,republican,133909,202998
1982,Arkansas,AR,4,democrat,121256,184917
1982,California,CA,1,democrat,107749,216166
1982,California,CA,2,republican,116172,200612
1982,California,CA,3,democrat,194680,217196
1982,California,CA,4,democrat,118476,185523
1982,California,CA,5,democrat,103268,178311
1982,California,CA,6,democrat,96379,184064
1982,California,CA,7,democrat,126952,188869
1982,California,CA,8,democrat,121537,217231
1982,California,CA,9,democrat,104393,172095
1982,California,CA,10,democrat,77263,123281
1982,California,CA,11,democrat,109812,192372
1982,California,CA,12,republican,115365,183208
1982,California,CA,13,democrat,110805,168164
1982,California,CA,14,republican,134225,211625
1982,California,CA,15,democrat,86022,135043
1982,California,CA,16,democrat,142630,167078
1982,California,CA,17,republican,80271,148635
1982,California,CA,18,democrat,92762,155927
1982,California,CA,19,republican,112486,184246
1982,California,CA,20,republican,123312,181081
1982,California,CA,21,republican,138474,192767
1982,California,CA,22,republican,145831,198222
1982,California,CA,23,democrat,120788,202819
1982,California,CA,24,democrat,88516,136069
1982,California,CA,25,democrat,71106,83166
1982,California,CA,26,democrat,97383,163455
1982,California,CA,27,democrat,108347,182217
1982,California,CA,28,democrat,103469,131152
1982,California,CA,29,democrat,97028,121596
1982,California,CA,30,democrat,60905,113082
1982,California,CA,31,democrat,86718,119761
1982,California,CA,32,democrat,84663,145999
1982,California,CA,33,republican,112362,172350
1982,California,CA,34,democrat,68316,119342
1982,California,CA,35,republican,112786,165135
1982,California,CA,36,democrat,76546,140907
1982,California,CA,37,republican,105065,177872
1982,California,CA,38,democrat,73914,141182
1982,California,CA,39,republican,129539,179372
1982,California,CA,40,republican,144228,201600
1982,California,CA,41,republican,140130,203461
1982,California,CA,42,republican,142845,207049
1982,California,CA,43,republican,66444,180736
1982,California,CA,44,democrat,78474,120825
1982,California,CA,45,republican,117771,171758
1982,Colorado,CO,1,democrat,94969,157597
1982,Colorado,CO,2,democrat,101194,163636
1982,Colorado,CO,3,democrat,92384,172888
1982,Colorado,CO,4,republican,105550,151300
1982,Colorado,CO,5,republican,84479,141871
1982,Colorado,CO,6,republican,98909,159112
1982,Connecticut,CT,1,democrat,126798,186110
1982,Connecticut,CT,2,democrat,95254,170803
1982,Connecticut,CT,3,democrat,90638,181449
1982,Connecticut,CT,4,republican,93660,165897
1982,Connecticut,CT,5,democrat,101362,173373
1982,Connecticut,CT,6,republican,99703,192972
1982,Florida,FL,1,democrat,82569,110942
1982,Florida,FL,2,democrat,79143,128244
1982,Florida,FL,3,democrat,73802,87774
1982,Florida,FL,4,democrat,83895,125352
1982,Florida,FL,5,republican,69993,119063
1982,Florida,FL,6,democrat,85825,139897
1982,Florida,FL,7,democrat,85331,114963
1982,Florida,FL,8,republican,1,1
1982,Florida,FL,9,republican,95009,185742
1982,Florida,FL,10,democrat,1,1
1982,Florida,FL,11,democrat,101746,144168
1982,Florida,FL,12,republican,81893,155806
1982,Florida,FL,13,republican,132951,204190
1982,Florida,FL,14,democrat,128646,176206
1982,Florida,FL,15,republican,89158,156241
1982,Florida,FL,16,democrat,91888,135346
1982,Florida,FL,17,democrat,1,1
1982,Florida,FL,18,democrat,72183,101379
1982,Florida,FL,19,democrat,74312,126281
1982,Georgia,GA,1,democrat,65625,102425
1982,Georgia,GA,2,democrat,73897,73905
1982,Georgia,GA,3,democrat,74626,105171
1982,Georgia,GA,4,democrat,38758,59184
1982,Georgia,GA,5,democrat,53264,65955
1982,Georgia,GA,6,republican,62352,112812
1982,Georgia,GA,7,democrat,71647,117224
1982,Georgia,GA,8,democrat,75009,75035
1982,Georgia,GA,9,democrat,86514,112422
1982,Georgia,GA,10,democrat,80311,80323
1982,Hawaii,HI,1,democrat,134779,149907
1982,Hawaii,HI,2,democrat,132072,148008
1982,Idaho,ID,1,republican,86277,160665
1982,Idaho,ID,2,republican,83873,160481
1982,Illinois,IL,1,democrat,172641,177462
1982,Illinois,IL,2,democrat,140827,161794
1982,Illinois,IL,3,democrat,137391,185659
1982,Illinois,IL,4,republican,79842,146172
1982,Illinois,IL,5,democrat,110351,146322
1982,Illinois,IL,6,republican,97918,143168
1982,Illinois,IL,7,democrat,133978,154974
1982,Illinois,IL,8,democrat,124318,148985
1982,Illinois,IL,9,democrat,114083,171529
1982,Illinois,IL,10,republican,90750,153868
1982,Illinois,IL,11,democrat,134755,185722
1982,Illinois,IL,12,republican,86487,130701
1982,Illinois,IL,13,republican,113423,162530
1982,Illinois,IL,14,republican,98262,152180
1982,Illinois,IL,15,republican,105038,158344
1982,Illinois,IL,16,republican,89405,156287
1982,Illinois,IL,17,democrat,94483,178887
1982,Illinois,IL,18,republican,97406,188694
1982,Illinois,IL,19,republican,94833,182064
1982,Illinois,IL,20,democrat,100758,200109
1982,Illinois,IL,21,democrat,89500,140608
1982,Illinois,IL,22,democrat,123693,186972
1982,Indiana,IN,1,democrat,87369,155096
1982,Indiana,IN,2,democrat,107298,190891
1982,Indiana,IN,3,republican,86958,170004
1982,Indiana,IN,4,republican,110115,171198
1982,Indiana,IN,5,republican,105469,172707
1982,Indiana,IN,6,republican,131100,201864
1982,Indiana,IN,7,republican,115884,186133
1982,Indiana,IN,8,democrat,100592,195725
1982,Indiana,IN,9,democrat,121094,180539
1982,Indiana,IN,10,democrat,114674,171863
1982,Iowa,IA,1,republican,89595,151342
1982,Iowa,IA,2,republican,99478,169037
1982,Iowa,IA,3,republican,104072,187675
1982,Iowa,IA,4,democrat,118849,179972
1982,Iowa,IA,5,democrat,93333,158563
1982,Iowa,IA,6,democrat,101690,158184
1982,Kansas,KS,1,republican,115749,169133
1982,Kansas,KS,2,democrat,86286,150228
1982,Kansas,KS,3,republican,82117,138696
1982,Kansas,KS,4,democrat,107326,145167
1982,Kansas,KS,5,republican,103551,153121
1982,Kentucky,KY,1,democrat,48342,48355
1982,Kentucky,KY,2,democrat,49571,67138
1982,Kentucky,KY,3,democrat,92849,142597
1982,Kentucky,KY,4,republican,74109,136750
1982,Kentucky,KY,5,republican,52928,81217
1982,Kentucky,KY,6,republican,68418,120360
1982,Kentucky,KY,7,democrat,82463,103899
1982,Louisiana,LA,1,republican,1,1
1982,Louisiana,LA,2,democrat,1,1
1982,Louisiana,LA,3,democrat,1,1
1982,Louisiana,LA,4,democrat,1,1
1982,Louisiana,LA,5,democrat,1,1
1982,Louisiana,LA,6,republican,1,1
1982,Louisiana,LA,7,democrat,1,1
1982,Louisiana,LA,8,democrat,1,1
1982,Maine,ME,1,republican,124850,247965
1982,Maine,ME,2,republican,136075,204176
1982,Maryland,MD,1,democrat,89503,129159
1982,Maryland,MD,2,democrat,83318,158380
1982,Maryland,MD,3,democrat,110042,148301
1982,Maryland,MD,4,republican,75617,123564
1982,Maryland,MD,5,democrat,83937,105470
1982,Maryland,MD,6,democrat,102596,137917
1982,Maryland,MD,7,democrat,103496,117699
1982,Maryland,MD,8,democrat,121761,170671
1982,Massachusetts,MA,1,democrat,145417,146197
1982,Massachusetts,MA,2,democrat,118215,162773
1982,Massachusetts,MA,3,democrat,142611,142740
1982,Massachusetts,MA,4,democrat,121802,204615
1982,Massachusetts,MA,5,democrat,140177,165598
1982,Massachusetts,MA,6,democrat,117723,203584
1982,Massachusetts,MA,7,democrat,151305,194369
1982,Massachusetts,MA,8,democrat,123296,164672
1982,Massachusetts,MA,9,democrat,102665,160225
1982,Massachusetts,MA,10,democrat,138418,201436
1982,Massachusetts,MA,11,democrat,144132,144157
1982,Michigan,MI,1,democrat,125517,129850
1982,Michigan,MI,2,republican,106960,163414
1982,Michigan,MI,3,democrat,96842,171961
1982,Michigan,MI,4,republican,87489,146605
1982,Michigan,MI,5,republican,98650,185881
1982,Michigan,MI,6,democrat,84778,164987
1982,Michigan,MI,7,democrat,118538,157254
1982,Michigan,MI,8,democrat,113515,124737
1982,Michigan,MI,9,republican,112504,173439
