YEAR,SC,CD,ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CITY,COAST,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,PREVPARTY,PREVCANDVO,PREVTOTVO,PARTY,CANDIDATEVOTES,TOTALVOTES,ISTEST,,
1996,43,1,5,63945,150200,71981,28101,0,1,0,87803,4773,23549,12173,1.52,16789,51744,2198321,4477,19148,24287,0,29821,9,3,27691,0,125.66,562670,0,3507,9047,10102,14388,9.6,387603,0,1631335,56616,1,112974,183520,1,175946,242545,0,1,
1992,21,11,7,75127,212000,48453,47282,1,0,0,86786,4395,4728,16992,7.03,23004,31159,399,2598,18094,54348,0,-1,0,0,393,1,219.8,571050,0,10555,8337,14346,16358,27.5,350995,0,1125388,58130,0,82703,154245,0,135387,243247,0,1,
1984,45,2,8,95644,30829,307656,34885,1,1,0,84702,1477,10586,11074,57.97,20290,42337,9933,319,17394,19905,0,14307,0,0,2413,-1,1646.41,525204,0,0,14357,15939,16062,13.8,524844,456,53975,43610,0,1,1,0,1,1,0,1,
1996,40,2,2,40449,74400,93855,21876,1,1,0,79449,2364,25114,16553,28.01,27548,51044,161198,283,19136,20294,0,36172,7,5,82240,0,1988.65,562789,48735645,230,6794,10367,11961,10.9,559253,0,689418,56662,0,81372,137802,0,106215,163996,0,1,
1986,44,7,5,68785,29982,32902,52533,0,0,0,109554,2607,7848,17176,1.61,7830,33821,35801,2416,17809,69315,0,20296,3,1,1200,0,225.96,545913,0,3843,8164,12844,13532,12.7,385768,0,73518,57099,0,106586,193020,0,88636,133534,0,1,
1982,23,17,3,97011,56621,65571,36734,1,0,0,80810,648,4460,15223,1.17,47612,29582,693643,101,20200,63841,0,25853,0,0,179,0,5092.7,514363,0,0,4922,7387,22780,33.7,514363,0,67525,55128,0,127525,174528,0,116901,175480,0,1,
1994,25,8,7,76843,54200,1602,52465,0,1,0,88923,13170,4097,14612,7.03,7726,28532,218612,9844,19354,66923,0,33172,0,0,395,1,55.21,568489,0,21945,5081,-1,13861,24.5,255361,0,517844,61540,1,191704,273532,1,114319,179460,0,1,
1980,45,2,8,45709,14225,180451,55588,1,1,0,107172,552,6157,13597,32.29,12916,23562,7188,349,11611,22028,0,7611,0,0,863,0,1303.07,454772,14409268,43,5794,11036,9207,19.4,440968,579,47043,36969,0,1,1,0,45091,74183,0,1,
1996,66,3,12,57052,12800,5962,27744,0,0,0,124412,6813,21679,10071,2.53,14523,65416,13157802,49308,19295,15899,0,26681,1,1,3786,0,10.24,605421,0,8572,24442,7881,23278,12.8,106131,0,175922,49023,0,99900,157112,0,124594,185271,0,1,
1994,65,2,15,61523,18000,15536,37006,0,0,0,93846,6239,10428,18176,0.37,41758,46766,48212744,109574,21947,22068,0,37251,2,1,5898,0,5.48,607931,0,5061,14391,-1,15771,22.1,313803,124,173293,57993,1,129575,270461,1,142202,223932,0,1,
1992,49,15,13,61799,184000,6397,31397,0,1,0,144134,13532,5494,8450,8.95,101729,37817,1054354,8450,17876,19896,0,-1,1,1,1378,0,67.08,566805,56266693,9585,14447,6609,25581,12.5,275662,0,1650800,44689,0,72461,72461,0,86351,142900,0,1,
1992,3,3,1,82144,97700,10823,39474,0,1,0,81705,2701,5751,21003,24.75,45927,40645,32047,721,21684,67751,0,-1,0,0,642,0,834.75,601852,0,1439,13210,9147,19679,19.7,482830,0,630729,63981,0,150992,230432,1,131473,260932,0,0,
1988,51,7,4,85002,23445,5128,40660,0,0,0,113996,5318,4819,4730,21.93,1936,27503,62391,7585,13569,24524,0,14311,0,0,196,0,69.39,526298,0,24962,9115,9344,19757,20.4,111425,0,49194,28980,0,90619,113828,0,96946,165112,0,1,
1980,13,16,2,61531,164253,103131,48170,1,0,0,82388,162,7209,34078,2.32,92715,39279,22418,13,27379,33761,0,10504,0,0,490,0,35904.31,466756,177814618,0,4691,10366,7619,40.2,466756,0,49022,39332,0,52855,72890,0,64536,86926,0,1,
1994,3,8,1,64735,97700,140312,28370,1,1,0,60166,1225,8295,29303,24.75,128098,41422,32047,44,18420,34670,0,35764,0,0,632,0,13690.82,602396,0,0,14707,-1,23917,19.7,602396,0,630729,50181,0,149903,180484,0,113224,114423,0,1,
1980,41,2,5,47822,10859,146345,66392,0,0,0,115727,9283,10729,10388,1.19,2628,33128,9390,9129,13088,36225,0,6749,4,3,18302,1,53.86,491676,0,29667,9311,7996,6473,22.6,300666,206,40844,34028,1,57924,107265,1,104796,172962,0,1,
1980,47,3,5,31160,15282,122284,62661,0,1,0,108409,16471,6849,6760,1.19,2429,24515,346082,6491,9420,38520,0,6293,4,2,41896,0,70.56,458000,0,61554,8246,2706,7280,9.4,149062,0,31365,27372,0,54452,76602,0,84862,124255,0,1,
1990,46,4,8,92951,13650,211274,41282,0,0,0,95965,5332,7918,11921,57.97,3828,42529,102698,8075,17267,36693,0,15440,0,0,432,1,62.33,503293,0,12142,17344,7934,13117,9.3,283586,443,49603,39651,0,110184,201063,0,57137,70891,0,1,
1986,13,14,2,107138,326416,26545,25976,1,1,0,72516,852,8373,37257,16.53,69837,44172,28662,64,28393,24846,0,22081,0,0,505,0,8074.39,516761,152053796,0,7406,17635,12484,35.8,516761,0,63815,36037,1,98148,166817,1,53861,93972,0,1,
1988,12,10,2,84899,41732,304305,56239,0,0,0,106166,593,10041,14487,16.53,73708,41912,36417,39,22397,55877,0,14215,0,0,272,0,13486.05,525956,0,0,9474,13279,25107,19.9,525956,859,43983,29693,0,46666,48643,0,84681,109473,0,1,
1990,49,18,13,81120,152838,214798,57153,1,0,0,102040,2011,5428,11796,3.12,69240,31121,993895,113,19293,40380,0,15449,0,0,82,0,4668.58,527550,90669169,0,6400,14993,12920,12.5,527534,0,48212,50692,0,94408,101643,0,54477,54720,0,1,
1982,14,5,2,80664,98577,57483,44259,0,0,0,89841,4044,5951,14246,16.53,18113,30020,34405,700,17330,75757,0,23967,0,0,273,1,736.48,515536,27417581,3733,6739,8102,13292,27,362827,1044,70744,43681,1,148898,198235,1,90648,134818,0,1,
1992,44,1,5,65376,90100,133241,43890,0,1,0,98202,7786,12741,11153,1.52,9829,48414,37921,10470,19057,44064,0,-1,3,2,25182,1,56.32,589634,0,10605,16616,12962,13967,12.7,175939,0,660946,52336,0,80515,113047,1,103932,179740,0,0,
1990,4,1,1,82588,3986,2165,43694,0,1,0,85716,2549,10219,12560,5.78,21635,36571,4753,4515,17020,65191,0,19665,1,1,3998,1,102.07,460827,0,2189,9332,6936,11203,12.3,248889,164,67431,43838,1,131824,218505,1,81684,148368,0,1,
1996,71,35,16,41810,328500,243818,51943,1,0,0,113832,3911,9235,12028,99.34,187141,36209,21892142,43,21579,58199,0,26853,0,0,610,0,13272.02,570697,42049893,0,5395,17325,27854,25.4,570697,0,2856770,43269,0,65688,84081,0,92762,108488,0,1,
1980,3,1,1,53025,18524,4218,67599,0,0,0,105306,2668,4511,10888,1.41,26302,30844,27131,2473,14997,61713,0,10311,1,0,1132,1,189.83,469438,0,6033,11336,3782,8069,27.2,337147,709,58466,32631,1,131773,131918,1,156514,208991,0,1,
1982,22,1,7,74911,36268,132591,59450,0,1,0,109774,977,4448,9625,6.9,27556,27345,8775,369,18938,87912,0,23599,0,0,122,0,1482.73,547127,0,621,3959,9407,23299,25.1,527602,0,69517,41197,0,112016,155553,0,87369,155096,0,1,
1990,82,1,19,64918,6111,7114,22573,1,1,0,70675,2673,18584,19051,0.59,84425,49285,238737,179,6641,16846,0,24712,12,4,28087,0,2694.49,482313,0,0,24060,14959,9963,31.5,481874,0,53762,58514,1,96848,177020,0,97622,162711,0,0,
1994,3,3,1,82144,97700,10823,39474,0,1,0,81705,2701,5751,21003,24.75,45927,40645,32047,721,21684,67751,0,43812,0,0,642,0,834.75,601852,0,1439,13210,-1,19679,19.7,482830,0,630729,63981,1,131473,260932,1,115810,212035,0,1,
1984,21,13,7,71664,130219,7883,29449,0,0,0,95363,1206,6771,21073,6.9,34915,27944,40,591,17291,60797,0,30638,0,0,167,-1,878.84,519393,0,544,3882,14221,10019,27.5,496978,1165,71950,60029,1,113423,162530,1,157603,235234,0,1,
1982,24,8,4,83406,62434,14570,54483,0,0,0,105104,6887,3759,11251,21.93,5726,27697,14065,2808,16246,80937,0,21074,0,0,251,0,182.84,513425,0,31661,7692,7296,17027,27.4,306816,0,64099,39410,1,139590,183752,1,98527,148404,0,1,
1980,13,21,2,27667,164253,192893,51734,1,1,0,122325,128,5890,15905,2.32,35772,20973,22418,6,12425,33048,0,5613,0,0,331,0,77005,462030,177814618,0,2658,7561,7808,40.2,462030,0,24029,23694,0,20769,24449,0,29731,32758,0,1,
1992,12,6,2,72533,100300,66565,39278,0,1,0,69785,2206,9243,28980,28.01,66070,46832,33875,201,24621,50769,0,-1,2,1,1877,0,2958.46,594650,0,17,12968,17447,16609,19.9,592731,0,790452,64201,0,63745,126022,0,118266,226093,0,1,
1982,43,11,5,92838,59373,39972,28317,0,1,0,94689,5681,10355,13366,1.61,27826,35860,2083517,3352,19602,37971,0,18650,2,1,6047,0,152.89,512494,0,1799,5903,8008,12173,9.6,448819,0,85411,50150,0,201713,339233,0,101746,144168,0,1,
1982,43,14,5,192732,59373,20647,20072,0,1,0,66048,4821,3370,20542,1.61,53423,24156,2083517,419,16149,23336,0,20071,0,0,176,0,1223.75,512752,0,486,4637,7031,8779,9.6,496137,0,78304,50624,0,95820,127847,0,128646,176206,0,1,
1994,32,4,11,83759,30300,40328,42553,0,0,0,99323,7756,6856,15889,11.81,16208,36424,604,10052,19701,75956,0,34210,1,1,6475,0,61.62,619373,0,17157,9867,-1,14152,12,338562,125,271228,57796,0,143671,278016,1,111653,211019,0,0,
1986,44,10,5,73747,29982,137282,49062,0,1,0,106406,4639,13111,11601,1.61,12647,53579,35801,4218,18145,55415,0,17935,1,1,17257,0,130.45,550223,0,9105,22323,7407,14154,12.7,368950,1029,62600,46896,0,116364,116374,0,79548,118267,0,1,
1996,13,14,2,89934,770500,27606,16405,1,1,0,22202,587,6106,58935,28.01,140695,31719,14427,13,19761,38657,0,59953,0,0,43,0,44510.69,578639,127030215,0,5852,11790,17716,35.8,578639,548,1650271,51721,0,96795,169347,0,122504,211303,0,1,
1996,12,2,2,87781,100300,84066,38066,0,1,0,85412,5349,6195,16020,28.01,24548,47269,33875,1912,27639,36745,0,38172,0,0,1821,1,311.05,594723,0,4608,13435,10440,16909,19.9,330803,0,790452,54095,1,102566,158717,1,133131,220718,0,1,
1994,24,11,3,84939,132900,334296,37463,1,1,0,85089,1414,9482,14534,2.02,23695,37956,16784,104,22338,42225,0,28710,1,0,504,0,5493.22,571295,0,0,6136,-1,26634,27.4,571295,574,1216668,42360,0,154718,223624,0,114220,147928,0,1,
1988,3,4,1,108542,36234,5067,43139,0,1,0,94857,1646,5943,14692,5.78,56749,36143,29945,501,21489,70322,0,22758,1,0,365,0,1041.92,522003,0,771,8711,6365,12280,19.7,435213,0,64699,45550,0,134387,166835,0,169729,241414,0,1,
1994,45,2,8,77404,40100,430470,40048,1,1,0,128854,3313,13543,15811,367.41,32476,54096,319359,258,22361,25833,0,21677,0,0,5223,0,2336.33,749538,55563914,27,18192,-1,36656,13.8,745542,325,474114,63669,0,1,1,0,1,1,0,1,
1984,48,1,5,62264,10267,168107,33603,0,1,0,100260,4460,21534,9653,1.61,12928,54608,20944,4469,15537,36431,0,16991,8,3,40154,-1,116.44,520363,0,3456,17537,7435,14876,5.8,377488,244,60872,40096,1,63945,117832,1,103288,167310,0,1,
1988,23,14,3,92739,56621,25296,41087,1,1,0,89228,698,5198,12497,1.17,48115,26257,693643,107,17664,72109,0,24862,2,0,267,0,4811.58,514839,0,0,3395,5740,24948,33.7,514839,0,66046,49081,0,92328,126667,0,111612,178410,0,1,
1990,53,4,11,75726,29628,31904,33422,1,0,0,103654,7331,17696,10082,7.19,15267,52142,9108,8253,18087,28333,0,17825,3,3,25767,0,61.29,505854,0,16850,16359,8032,9552,12.9,373928,0,64070,44256,0,1,1,0,100879,137111,0,1,
1988,21,11,7,138527,130219,2123,44938,1,0,0,52727,710,4406,22728,6.9,115619,30291,40,71,21837,72119,0,25126,1,0,188,0,7312.06,519156,22610102,0,4048,12540,12861,27.5,519156,0,65994,57498,0,106970,151311,0,131753,204242,0,1,
1996,41,4,5,84691,46900,38087,74068,0,0,0,99347,8547,6134,8326,1.52,2351,29922,117606,9139,14439,78671,0,25401,0,0,463,0,63.14,577058,0,16664,9349,9711,16724,18.2,71451,0,417107,48266,0,119436,121262,1,102741,205917,0,0,
1980,47,4,5,35032,15282,108228,70880,0,0,0,104425,5144,6065,14774,1.19,4728,36939,346082,2660,10717,52702,0,8999,0,0,816,1,175.58,467046,0,20639,20157,4492,5047,9.4,287270,501,47793,36067,0,74249,78685,0,97167,184631,0,1,
1982,45,8,8,84104,30829,201006,37843,0,0,0,109223,6647,6840,7045,57.97,5181,40933,9933,7303,16690,28537,0,15587,1,1,3278,1,71.87,524851,70715564,13845,17403,7205,14258,13.8,248639,338,49184,33373,0,75433,109492,0,1,1,0,1,
1990,52,6,2,86055,19362,20010,41244,0,0,1,108050,7196,17147,10598,16.53,9928,51204,34476,3116,23054,45280,0,22043,1,1,2433,0,169.55,528319,0,14388,11003,10091,12240,18.6,240275,0,70853,44796,0,166753,221281,0,106502,162981,0,1,
1984,21,1,7,86311,130219,477789,34239,1,1,0,103788,399,14899,13111,6.9,13031,51183,40,32,27029,32501,0,14017,0,0,224,-1,16217.06,518946,22610102,0,9255,16323,28574,27.5,518946,0,50601,26694,0,172641,177462,0,177438,185534,0,1,
1984,24,7,4,81502,62434,27524,47493,0,0,0,106576,7677,12585,8991,21.93,6522,38562,14065,3363,18983,60726,0,19828,2,2,4711,-1,152.44,512667,0,26195,6994,6984,18802,27.4,294511,0,66967,39306,1,87842,156146,1,147885,192858,0,1,
1992,71,23,16,54113,328500,14423,35195,0,1,0,95543,15986,13300,20981,99.34,101788,44203,21892142,1782,23007,46296,0,-1,2,0,5397,0,320.74,571562,0,4194,7896,7910,13361,25.4,481126,0,2856770,55425,0,103141,167093,1,115504,212881,0,0,
1984,73,3,17,86694,24508,2857,40309,0,1,0,107180,9318,6794,9861,5.89,18972,42432,2126782,6929,17300,46965,0,20920,0,0,1695,-1,74.54,516458,0,9379,18338,9808,20040,32.9,319005,0,78001,44156,0,97323,162058,0,150432,211651,0,1,
1992,46,3,5,62975,24400,161748,46324,0,0,0,93454,6802,7552,11749,1.52,3643,40231,159713,10004,14105,53135,0,-1,3,2,4232,0,51.5,519482,0,13122,18574,8874,15117,9.3,68660,0,228493,43207,0,49162,49162,0,162864,200574,0,1,
1994,71,1,16,73678,328500,22314,33931,0,1,0,95257,12236,12189,13149,99.34,46755,50128,21892142,10803,24414,34186,0,35909,1,1,7050,0,53.03,579590,0,9013,13525,-1,16375,25.4,223333,0,2856770,54203,0,119676,251206,1,106870,200673,0,0,
1980,33,8,9,47818,17777,1429,68086,0,1,0,128222,4678,5439,8912,0.11,17777,29198,79705,19326,17606,35054,0,9393,0,0,2399,0,24.79,479159,33607024,29597,6153,7851,11421,31.9,276632,0,55367,32319,0,171125,196294,0,182228,258765,0,1,
1980,62,4,14,38730,8765,987,50129,0,0,0,109841,15113,5405,11999,0.24,10188,32718,8889723,40676,15932,20404,0,8992,0,0,440,1,10.87,442024,0,42289,11381,6085,7516,25,238807,115,47211,36358,1,103121,168542,1,178221,260491,0,1,
1992,34,3,8,84081,68500,13173,41089,1,0,0,61646,2524,9218,20361,367.41,13048,27674,65401,1260,13321,51179,0,-1,1,0,546,0,450.88,568105,24592236,1914,5135,13152,14129,26.6,452366,535,592896,64594,0,88950,156609,0,174000,271834,0,1,
1992,24,5,3,73877,132900,12059,67381,0,1,0,100354,8167,2754,9463,2.02,6197,28136,16784,5200,17665,87688,0,-1,0,0,406,0,109.8,570946,0,33720,7717,9944,16374,27.4,31507,0,1216668,49877,1,113615,165920,1,187860,187860,0,1,
1992,23,11,3,71694,106000,23734,25715,0,0,0,77862,1818,3230,25150,2.02,46229,25759,705471,380,17268,64587,0,-1,0,0,253,0,1528.77,580934,0,266,5261,7995,12518,33.7,540673,0,973369,69532,1,94555,154316,1,168940,293098,0,1,
1988,44,3,5,86481,29982,185711,50569,0,0,0,110939,7008,17866,9373,1.61,11016,47925,35801,6698,19904,55700,0,16069,3,2,28398,0,80.75,540865,0,10862,10155,6062,16650,12.7,347251,0,62134,36232,0,75850,76062,0,97663,97663,0,1,
1996,2,1,1,81978,8700,2906,42676,0,1,0,93133,6120,11443,20481,24.75,17892,46508,48506,9367524,21731,-1,0,36331,1,1,4774,1,152.94,613960,0,3714,13334,9742,15977,18.5,133786,272,151810,67613,1,136316,262769,0,173745,314164,0,0,
1984,43,8,5,224682,59373,44962,23634,0,1,0,65287,3301,6057,17902,1.61,38432,25714,2083517,161,16124,27406,0,16206,0,0,1176,-1,3185.72,512901,0,0,3533,5077,10359,9.6,512683,642,83589,47448,1,1,1,1,184553,229946,0,1,
1984,31,1,7,103281,25468,9524,45490,0,0,0,93871,14969,7388,8447,6.9,8076,31033,1648,7622,17556,56281,0,20097,1,0,507,-1,63.76,485961,0,50942,6089,8652,13130,20.5,308942,0,62093,44763,1,89595,151342,1,131182,196475,0,1,
1980,45,6,8,33199,14225,135523,52211,0,1,0,117358,3885,3297,11528,32.29,3969,34249,7188,3449,11241,27374,0,8230,0,0,221,0,132.26,456178,60225734,11808,19711,3776,7955,19.4,304177,0,44721,28749,1,1,1,1,118540,130689,0,1,
1992,65,2,15,61523,18000,15536,37006,0,0,0,93846,6239,10428,18176,0.37,41758,46766,48212744,109574,21947,22068,0,-1,2,1,5898,0,5.48,607931,0,5061,14391,12493,15771,22.1,313803,124,173293,57993,1,103508,175209,1,129575,270461,0,1,
1996,22,1,7,66039,61500,116739,44207,0,1,0,97488,1435,3677,13361,7.03,21079,28254,9375,649,18622,60548,0,36640,0,0,540,0,854.41,554514,0,1705,5955,11835,19194,25.1,473778,0,602347,53784,0,68612,121532,0,133553,193113,0,1,
1986,54,9,8,97499,28086,289023,42843,1,0,0,93051,1206,11459,10778,57.97,6162,41626,261151,205,21433,33024,0,15230,1,0,340,0,2465.76,505481,0,0,8734,14942,21126,17.3,505541,885,54965,45839,0,133428,186497,0,83006,99516,0,1,
1994,22,8,4,77206,61500,17098,47456,0,0,0,80346,6931,7430,11923,15.61,7380,36650,9375,5226,14659,51626,0,31375,2,0,581,0,106.07,554347,0,19362,14561,-1,15390,25.1,222697,0,602347,55996,0,125244,238397,1,93529,178386,0,0,
1988,71,9,16,83738,216356,60962,41014,1,1,0,91724,2827,13786,16919,14.69,56599,44257,21739962,561,22107,48500,0,23524,3,1,5893,0,938.23,526346,0,566,8364,16778,16122,25.4,517721,169,76946,56541,0,113490,208409,0,152866,209522,0,1,
1996,14,5,4,78650,190400,5407,53565,0,0,0,83837,7693,4070,8581,15.61,10223,35147,94068,10479,13517,59869,0,28872,0,0,614,0,53.99,565736,0,12589,17560,8541,16591,27,61507,0,1402128,48422,0,145335,145431,1,116303,193003,0,0,
1994,82,1,19,69204,22300,13463,23939,1,1,0,65811,2809,24219,23983,2.05,100413,59621,245343,181,7510,16960,0,46389,7,5,28258,0,3061.73,554174,0,0,27892,-1,7745,31.5,552983,0,112011,66412,0,129332,177476,0,94754,176706,0,1,
1982,13,1,2,87951,326416,20450,25317,0,1,0,119517,3961,9285,11928,16.53,37253,50745,28662,633,29690,31081,0,22292,0,0,393,1,815.77,516380,0,525,11770,10711,14689,35.8,471537,0,67753,42582,1,91647,204486,1,72978,138021,0,1,
1994,22,4,3,66394,61500,30357,61311,0,0,0,89236,6710,3444,17345,2.02,7745,23333,9375,3606,13685,81715,0,35821,0,0,641,0,153.79,554577,0,30652,6204,-1,12627,25.1,248686,98,602347,59298,0,134907,217375,1,88584,159819,0,0,
1980,45,7,8,34198,14225,96189,53155,0,1,0,123487,7526,3444,9321,32.29,1886,22847,7188,7707,12215,17155,0,7197,0,0,667,0,59.04,455014,0,22898,7188,5521,8020,19.4,273491,0,42163,31101,0,1,1,0,1,1,0,1,
1988,62,6,10,49118,20091,13008,26190,1,0,0,93899,1719,16083,22644,5.09,19974,41464,8892807,213,18112,34511,0,25512,2,0,5426,0,2261.94,481794,0,24,7269,13352,8868,18,478965,0,75240,57652,1,104359,160531,1,136487,216556,0,1,
1992,34,8,8,92032,68500,24940,54853,0,0,0,97118,13567,5426,8362,367.41,3777,32783,65401,17470,13232,49903,0,-1,0,0,693,0,32.53,568385,0,30627,14125,11581,18166,26.6,0,126,592896,46882,1,81452,142203,1,147398,234418,0,1,
1996,73,1,17,51735,41400,6808,26623,1,1,0,81943,3803,12883,27091,27.15,40932,40336,2173187,374,14430,48320,0,45857,3,1,4607,0,1444.69,545704,0,843,13023,12068,9556,32.9,476919,0,628943,63398,1,100554,194664,1,141948,264135,0,1,
1996,52,3,2,79329,52000,103564,30591,1,1,1,69912,1861,23870,25635,28.01,32730,60221,34386,213,20841,36322,0,41804,2,2,7201,0,2806.16,597712,35880141,203,15510,12600,12348,18.6,586569,0,528902,61733,0,117269,165235,0,130204,193433,0,1,
1988,23,13,3,106535,56621,365299,36612,1,1,0,104692,484,6280,7646,1.17,24256,32213,693643,65,19995,38514,0,12825,0,0,359,0,7917.11,514612,0,0,5938,6149,40583,33.7,514612,0,52942,22039,0,76435,89746,0,99751,114700,0,1,
1982,34,1,8,121537,40975,281354,40521,1,0,0,95240,1200,13241,12353,57.97,13473,42783,54412,161,21013,47981,0,18108,1,0,705,0,3391.53,546037,26620294,107,8529,13176,26207,26.6,542650,0,64937,41225,0,91272,129939,0,102656,155255,0,1,
1986,48,2,5,67252,10267,180742,39409,0,0,0,102800,4812,10475,17187,1.61,10625,60042,20944,3356,16180,42375,0,18085,2,1,12715,0,155.75,522688,0,6739,33387,6550,13214,5.8,351099,460,62674,43940,1,108085,174027,1,73455,137052,0,1,
1996,3,9,1,87763,97700,39870,32050,1,1,0,68183,1685,9293,30175,24.75,72702,46469,32047,254,23336,41157,0,46736,0,0,1122,0,2367.13,601250,0,51,13840,13327,20038,19.7,592014,1077,630729,62576,0,146287,209698,0,172009,238152,0,1,
1980,72,2,17,57301,7748,1808,63666,0,0,0,127345,16736,8074,11209,7.73,12030,38245,15900987,70093,17184,34614,0,8846,1,0,1876,1,7.46,522898,0,48638,12987,6311,14481,36.7,264682,0,64975,39445,0,152099,220019,1,141854,290748,0,0,
1982,71,35,16,87038,216356,16632,29896,0,0,0,101233,5623,9584,12441,14.69,38349,38780,21739962,30321,22075,32951,0,20791,5,2,13285,0,17.37,526622,0,2791,7121,10611,14324,25.4,421608,436,76207,44034,1,100743,194514,1,112786,165135,0,1,
1986,5,2,1,97140,7757,15622,43793,0,1,0,81726,1954,6230,12598,5.78,32314,37003,5,779,15937,66915,0,19510,1,0,549,0,606.72,472638,0,677,14836,6514,17203,19.4,379419,305,66095,40536,1,134282,198623,1,113603,158189,0,1,
1996,25,4,7,72514,54200,4460,45734,1,1,0,68903,1471,5732,20673,7.03,23403,31315,218612,293,22316,69473,0,38681,0,0,581,0,1854.89,543482,0,103,3267,12945,12015,24.5,531089,414,517844,60140,0,93789,174689,0,134470,233284,0,1,
1996,71,29,16,91269,328500,19825,15678,1,1,0,37002,1839,3623,34065,99.34,175290,30645,21892142,117,14762,28757,0,55001,0,0,117,0,4883.64,571386,42049893,0,12260,8247,18454,25.4,571386,0,2856770,59150,0,129413,190376,0,145278,214817,0,1,
1992,21,17,7,94399,212000,18232,48769,0,0,0,91604,13263,7793,11435,7.03,9526,35044,399,8328,17172,52864,0,-1,2,0,595,1,68.63,571585,0,34825,10079,12017,15677,27.5,135148,0,1125388,58038,0,102062,153442,0,156233,259952,0,1,
1990,40,6,2,110018,29834,58273,51513,0,0,0,99991,6761,6118,12083,16.53,6169,38758,289424,5256,19071,59179,0,18309,0,0,283,0,102.45,538470,0,13998,13569,13658,12129,10.9,334726,727,70021,47035,0,118369,185312,0,92968,112377,0,1,
1980,61,3,14,39552,7597,9705,52346,1,0,0,114032,7664,8744,12198,0.24,17348,28623,14226001,54360,12777,24218,0,8964,4,2,8590,0,8.15,443201,0,7454,7102,4591,6818,21.4,330859,222,48078,32909,0,111850,131663,0,141448,219822,0,1,
1980,31,6,10,64151,13370,1888,48554,0,0,0,117799,31753,3351,9884,4.96,8298,21541,1640,13219,15198,24535,0,8314,0,0,200,0,35.62,470867,0,118787,2992,5656,5965,24.5,214656,0,48710,40888,0,87139,131459,0,129460,201326,0,1,
1988,71,36,16,77053,216356,43188,39845,0,0,0,104635,3552,8551,10939,14.69,42347,42473,21739962,253,24723,42413,0,18805,1,1,5813,0,2078,525734,0,165,9199,10494,19170,25.4,523530,0,70652,44587,0,78118,136778,0,103493,191648,0,1,
1986,71,24,16,129457,216356,33748,34879,1,0,0,52899,2061,4699,26999,14.69,213569,25100,21739962,53,15159,46585,0,17213,0,0,255,0,9918.17,525663,36373907,0,5242,8831,20653,25.4,525913,0,54965,56643,0,97340,153607,0,103914,118173,0,1,
1980,14,23,4,48733,55542,2216,73938,0,0,0,103926,3126,3184,7486,11.21,7277,33413,13017,8918,9632,57373,0,8272,0,0,184,0,52.67,469717,0,12499,20597,4523,8829,40,176166,0,51723,27927,1,73194,134851,1,122855,167046,0,1,
1988,44,8,5,101622,29982,191076,53749,0,1,0,111290,10948,11077,9043,1.61,4267,46157,35801,13123,19511,54528,0,15075,0,0,950,1,41.28,541723,0,25061,15569,8333,14673,12.7,261358,310,53634,37197,0,82254,95206,0,102696,102696,0,1,
