ID,year,state,state_po,district,party,candidatevotes,totalvotes
CA-14-1980,1980,California,CA,14,republican,133979,220579
CA-15-1980,1980,California,CA,15,democrat,108072,150491
CA-16-1980,1980,California,CA,16,democrat,158360,223035
CA-17-1980,1980,California,CA,17,republican,129159,182939
CA-18-1980,1980,California,CA,18,republican,126046,177461
CA-19-1980,1980,California,CA,19,republican,162849,209603
CA-20-1980,1980,California,CA,20,republican,199674,253303
CA-21-1980,1980,California,CA,21,republican,74674,153400
CA-22-1980,1980,California,CA,22,republican,115241,180423
CA-23-1980,1980,California,CA,23,democrat,126020,199385
CA-24-1980,1980,California,CA,24,democrat,93569,146731
CA-25-1980,1980,California,CA,25,democrat,49080,74365
CA-26-1980,1980,California,CA,26,republican,116715,164514
CA-27-1980,1980,California,CA,27,republican,109807,215316
CA-28-1980,1980,California,CA,28,democrat,108725,137304
CA-29-1980,1980,California,CA,29,democrat,80095,92999
CA-30-1980,1980,California,CA,30,democrat,74119,102735
CA-31-1980,1980,California,CA,31,democrat,69146,107349
CA-32-1980,1980,California,CA,32,democrat,84057,127526
CA-33-1980,1980,California,CA,33,republican,122439,172804
CA-34-1980,1980,California,CA,34,republican,138024,192169
CA-35-1980,1980,California,CA,35,republican,100743,194514
CA-36-1980,1980,California,CA,36,democrat,88628,168690
CA-37-1980,1980,California,CA,37,republican,165371,231077
CA-38-1980,1980,California,CA,38,democrat,91880,165437
CA-39-1980,1980,California,CA,39,republican,175228,229732
CA-40-1980,1980,California,CA,40,republican,213999,304997
CA-41-1980,1980,California,CA,41,republican,123187,233918
CA-42-1980,1980,California,CA,42,republican,79713,149649
CA-43-1980,1980,California,CA,43,republican,298815,345176
CO-1-1980,1980,Colorado,CO,1,democrat,107364,179622
CO-2-1980,1980,Colorado,CO,2,democrat,153550,272270
CO-3-1980,1980,Colorado,CO,3,democrat,105820,192782
CO-4-1980,1980,Colorado,CO,4,republican,178221,260491
CO-5-1980,1980,Colorado,CO,5,republican,177319,244900
CT-1-1980,1980,Connecticut,CT,1,democrat,137849,218694
CT-2-1980,1980,Connecticut,CT,2,democrat,119176,223311
CT-3-1980,1980,Connecticut,CT,3,republican,117024,223648
CT-4-1980,1980,Connecticut,CT,4,republican,124285,198625
CT-5-1980,1980,Connecticut,CT,5,democrat,117316,232943
CT-6-1980,1980,Connecticut,CT,6,democrat,142685,242024
FL-1-1980,1980,Florida,FL,1,democrat,119829,195768
FL-2-1980,1980,Florida,FL,2,democrat,138252,195840
FL-3-1980,1980,Florida,FL,3,democrat,104672,135880
FL-4-1980,1980,Florida,FL,4,democrat,147775,224699
FL-5-1980,1980,Florida,FL,5,republican,177603,318506
FL-6-1980,1980,Florida,FL,6,republican,1,1
FL-7-1980,1980,Florida,FL,7,democrat,132529,184667
FL-8-1980,1980,Florida,FL,8,democrat,151613,218913
FL-9-1980,1980,Florida,FL,9,democrat,139468,198202
FL-10-1980,1980,Florida,FL,10,republican,272393,345039
FL-11-1980,1980,Florida,FL,11,democrat,201713,339233
FL-12-1980,1980,Florida,FL,12,republican,128561,235725
FL-13-1980,1980,Florida,FL,13,democrat,127828,170658
FL-14-1980,1980,Florida,FL,14,democrat,95820,127847
FL-15-1980,1980,Florida,FL,15,democrat,132952,203385
GA-1-1980,1980,Georgia,GA,1,democrat,82145,82146
GA-2-1980,1980,Georgia,GA,2,democrat,92264,125372
GA-3-1980,1980,Georgia,GA,3,democrat,89040,89070
GA-4-1980,1980,Georgia,GA,4,democrat,117091,168650
GA-5-1980,1980,Georgia,GA,5,democrat,101646,137302
GA-6-1980,1980,Georgia,GA,6,republican,96071,162685
GA-7-1980,1980,Georgia,GA,7,democrat,115892,170142
GA-8-1980,1980,Georgia,GA,8,democrat,91103,122138
GA-9-1980,1980,Georgia,GA,9,democrat,115576,169918
GA-10-1980,1980,Georgia,GA,10,democrat,102177,127378
HI-1-1980,1980,Hawaii,HI,1,democrat,98256,123181
HI-2-1980,1980,Hawaii,HI,2,democrat,141477,157380
ID-1-1980,1980,Idaho,ID,1,republican,116845,217542
ID-2-1980,1980,Idaho,ID,2,republican,116196,197560
IL-1-1980,1980,Illinois,IL,1,democrat,119562,125223
IL-2-1980,1980,Illinois,IL,2,democrat,129771,147302
IL-3-1980,1980,Illinois,IL,3,democrat,137283,199240
IL-4-1980,1980,Illinois,IL,4,republican,152377,224192
IL-5-1980,1980,Illinois,IL,5,democrat,106142,133279
IL-6-1980,1980,Illinois,IL,6,republican,123593,184550
IL-7-1980,1980,Illinois,IL,7,democrat,80056,94097
IL-8-1980,1980,Illinois,IL,8,democrat,98524,116373
IL-9-1980,1980,Illinois,IL,9,democrat,106543,145788
IL-10-1980,1980,Illinois,IL,10,republican,137707,226733
IL-11-1980,1980,Illinois,IL,11,democrat,121166,173587
IL-12-1980,1980,Illinois,IL,12,republican,185080,249818
IL-13-1980,1980,Illinois,IL,13,republican,131448,183458
IL-14-1980,1980,Illinois,IL,14,republican,202583,263828
IL-15-1980,1980,Illinois,IL,15,republican,150898,196619
IL-16-1980,1980,Illinois,IL,16,republican,132905,197147
IL-17-1980,1980,Illinois,IL,17,republican,125806,191111
IL-18-1980,1980,Illinois,IL,18,republican,125561,202043
IL-19-1980,1980,Illinois,IL,19,republican,142616,194369
IL-20-1980,1980,Illinois,IL,20,republican,123427,220377
IL-21-1980,1980,Illinois,IL,21,republican,132186,195662
IL-22-1980,1980,Illinois,IL,22,republican,146014,212079
IL-23-1980,1980,Illinois,IL,23,democrat,107786,167430
IL-24-1980,1980,Illinois,IL,24,democrat,112134,228296
IN-1-1980,1980,Indiana,IN,1,democrat,112016,155553
IN-2-1980,1980,Indiana,IN,2,democrat,122326,226283
IN-3-1980,1980,Indiana,IN,3,republican,103972,189108
IN-4-1980,1980,Indiana,IN,4,republican,120055,198342
IN-5-1980,1980,Indiana,IN,5,republican,129474,209852
IN-6-1980,1980,Indiana,IN,6,democrat,99089,197391
IN-7-1980,1980,Indiana,IN,7,republican,137604,208264
IN-8-1980,1980,Indiana,IN,8,republican,119415,216474
IN-9-1980,1980,Indiana,IN,9,democrat,136574,212175
IN-10-1980,1980,Indiana,IN,10,democrat,103083,193134
IN-11-1980,1980,Indiana,IN,11,democrat,105468,184211
IA-1-1980,1980,Iowa,IA,1,republican,133349,208111
IA-2-1980,1980,Iowa,IA,2,republican,111587,206634
IA-3-1980,1980,Iowa,IA,3,republican,107869,209945
IA-4-1980,1980,Iowa,IA,4,democrat,117896,218620
IA-5-1980,1980,Iowa,IA,5,democrat,127895,212367
IA-6-1980,1980,Iowa,IA,6,democrat,129460,201326
KS-1-1980,1980,Kansas,KS,1,republican,121545,195131
KS-2-1980,1980,Kansas,KS,2,republican,92107,170977
KS-3-1980,1980,Kansas,KS,3,republican,109294,197046
KS-4-1980,1980,Kansas,KS,4,democrat,124014,179913
KS-5-1980,1980,Kansas,KS,5,republican,141029,190047
KY-1-1980,1980,Kentucky,KY,1,democrat,118565,118565
KY-2-1980,1980,Kentucky,KY,2,democrat,99670,151780
KY-3-1980,1980,Kentucky,KY,3,democrat,85873,134724
KY-4-1980,1980,Kentucky,KY,4,republican,126049,188187
KY-5-1980,1980,Kentucky,KY,5,republican,112093,166120
KY-6-1980,1980,Kentucky,KY,6,republican,105376,179051
KY-7-1980,1980,Kentucky,KY,7,democrat,117665,117665
LA-1-1980,1980,Louisiana,LA,1,republican,81777,92555
LA-2-1980,1980,Louisiana,LA,2,democrat,45091,74183
LA-3-1980,1980,Louisiana,LA,3,democrat,80455,94529
LA-4-1980,1980,Louisiana,LA,4,democrat,103625,162330
LA-5-1980,1980,Louisiana,LA,5,democrat,93519,105267
LA-6-1980,1980,Louisiana,LA,6,republican,118540,130689
LA-7-1980,1980,Louisiana,LA,7,democrat,1,1
LA-8-1980,1980,Louisiana,LA,8,democrat,75433,109492
ME-1-1980,1980,Maine,ME,1,republican,188667,275491
ME-2-1980,1980,Maine,ME,2,republican,186406,237448
MD-1-1980,1980,Maryland,MD,1,democrat,97743,188886
MD-2-1980,1980,Maryland,MD,2,democrat,121017,210978
MD-3-1980,1980,Maryland,MD,3,democrat,102293,134367
MD-4-1980,1980,Maryland,MD,4,republican,120985,168360
MD-5-1980,1980,Maryland,MD,5,democrat,106035,131728
MD-6-1980,1980,Maryland,MD,6,democrat,146101,209014
MD-7-1980,1980,Maryland,MD,7,democrat,97104,109754
MD-8-1980,1980,Maryland,MD,8,democrat,148301,249960
MA-1-1980,1980,Massachusetts,MA,1,republican,156514,208991
MA-2-1980,1980,Massachusetts,MA,2,democrat,120711,179665
MA-3-1980,1980,Massachusetts,MA,3,democrat,141560,195783
MA-4-1980,1980,Massachusetts,MA,4,democrat,103466,199376
MA-5-1980,1980,Massachusetts,MA,5,democrat,136758,207321
MA-6-1980,1980,Massachusetts,MA,6,democrat,111393,219257
MA-7-1980,1980,Massachusetts,MA,7,democrat,155759,155783
MA-8-1980,1980,Massachusetts,MA,8,democrat,128689,164183
MA-9-1980,1980,Massachusetts,MA,9,democrat,104010,104046
MA-10-1980,1980,Massachusetts,MA,10,republican,131794,217433
MA-11-1980,1980,Massachusetts,MA,11,democrat,137066,137122
MA-12-1980,1980,Massachusetts,MA,12,democrat,195791,267421
MI-1-1980,1980,Michigan,MI,1,democrat,123286,130230
MI-2-1980,1980,Michigan,MI,2,republican,115562,201801
MI-3-1980,1980,Michigan,MI,3,democrat,113080,217414
MI-4-1980,1980,Michigan,MI,4,republican,148950,199292
MI-5-1980,1980,Michigan,MI,5,republican,118061,222158
MI-6-1980,1980,Michigan,MI,6,republican,111272,219826
MI-7-1980,1980,Michigan,MI,7,democrat,147280,158803
MI-8-1980,1980,Michigan,MI,8,democrat,124155,204401
MI-9-1980,1980,Michigan,MI,9,republican,168713,174776
MI-10-1980,1980,Michigan,MI,10,democrat,126962,242252
MI-11-1980,1980,Michigan,MI,11,republican,146205,223139
MI-12-1980,1980,Michigan,MI,12,democrat,112698,203647
MI-13-1980,1980,Michigan,MI,13,democrat,79719,87090
MI-14-1980,1980,Michigan,MI,14,democrat,90362,169666
MI-15-1980,1980,Michigan,MI,15,democrat,113492,167795
MI-16-1980,1980,Michigan,MI,16,democrat,105844,151465
MI-17-1980,1980,Michigan,MI,17,democrat,127525,174528
MI-18-1980,1980,Michigan,MI,18,democrat,135705,207977
MI-19-1980,1980,Michigan,MI,19,republican,168530,231894
MN-1-1980,1980,Minnesota,MN,1,republican,171099,238380
MN-2-1980,1980,Minnesota,MN,2,republican,158082,260668
MN-3-1980,1980,Minnesota,MN,3,republican,179393,237261
MN-4-1980,1980,Minnesota,MN,4,democrat,119182,203712
MN-5-1980,1980,Minnesota,MN,5,democrat,126451,180430
MN-6-1980,1980,Minnesota,MN,6,republican,140402,266584
MN-7-1980,1980,Minnesota,MN,7,republican,135084,259113
MN-8-1980,1980,Minnesota,MN,8,democrat,182228,258765
MS-1-1980,1980,Mississippi,MS,1,democrat,104269,165561
MS-2-1980,1980,Mississippi,MS,2,democrat,96750,139050
MS-3-1980,1980,Mississippi,MS,3,democrat,128035,128035
MS-4-1980,1980,Mississippi,MS,4,republican,69321,177896
MS-5-1980,1980,Mississippi,MS,5,republican,131559,177975
MO-1-1980,1980,Missouri,MO,1,democrat,91272,129939
MO-2-1980,1980,Missouri,MO,2,democrat,148227,229989
MO-3-1980,1980,Missouri,MO,3,democrat,143132,184409
MO-4-1980,1980,Missouri,MO,4,democrat,151459,223328
MO-5-1980,1980,Missouri,MO,5,democrat,110957,158266
MO-6-1980,1980,Missouri,MO,6,republican,149281,211329
MO-7-1980,1980,Missouri,MO,7,republican,161668,238512
MO-8-1980,1980,Missouri,MO,8,republican,127675,223426
MO-9-1980,1980,Missouri,MO,9,democrat,135905,240740
MO-10-1980,1980,Missouri,MO,10,republican,116167,210632
MT-1-1980,1980,Montana,MT,1,democrat,112866,183740
MT-2-1980,1980,Montana,MT,2,republican,91431,154801
NE-1-1980,1980,Nebraska,NE,1,republican,160705,204341
NE-2-1980,1980,Nebraska,NE,2,republican,107736,203050
NE-3-1980,1980,Nebraska,NE,3,republican,182887,217870
NH-1-1980,1980,New Hampshire,NH,1,democrat,114061,187646
NH-2-1980,1980,New Hampshire,NH,2,republican,113304,176679
NJ-1-1980,1980,New Jersey,NJ,1,democrat,147352,192081
NJ-2-1980,1980,New Jersey,NJ,2,democrat,135437,235710
NJ-3-1980,1980,New Jersey,NJ,3,democrat,106269,212830
NJ-4-1980,1980,New Jersey,NJ,4,republican,95447,168504
NJ-5-1980,1980,New Jersey,NJ,5,republican,156016,201299
NJ-6-1980,1980,New Jersey,NJ,6,republican,125792,223254
NJ-7-1980,1980,New Jersey,NJ,7,republican,108760,214343
NJ-8-1980,1980,New Jersey,NJ,8,democrat,95493,142201
NJ-9-1980,1980,New Jersey,NJ,9,republican,116128,196504
NJ-10-1980,1980,New Jersey,NJ,10,democrat,76154,89245
NJ-11-1980,1980,New Jersey,NJ,11,democrat,106155,168524
NJ-12-1980,1980,New Jersey,NJ,12,republican,134973,175026
NJ-13-1980,1980,New Jersey,NJ,13,republican,152862,213373
NJ-14-1980,1980,New Jersey,NJ,14,democrat,86921,135420
NJ-15-1980,1980,New Jersey,NJ,15,democrat,92457,173071
NM-1-1980,1980,New Mexico,NM,1,republican,125910,246813
NM-2-1980,1980,New Mexico,NM,2,republican,61564,161992
NY-1-1980,1980,New York,NY,1,republican,91647,204486
NY-2-1980,1980,New York,NY,2,democrat,84035,149141
NY-3-1980,1980,New York,NY,3,democrat,75389,175657
NY-4-1980,1980,New York,NY,4,republican,97064,175725
NY-5-1980,1980,New York,NY,5,republican,88945,182368
NY-6-1980,1980,New York,NY,6,democrat,74319,169971
NY-7-1980,1980,New York,NY,7,democrat,73785,100840
NY-8-1980,1980,New York,NY,8,democrat,79150,111429
NY-9-1980,1980,New York,NY,9,democrat,63796,109360
NY-10-1980,1980,New York,NY,10,democrat,57804,100918
NY-11-1980,1980,New York,NY,11,democrat,69922,98222
NY-12-1980,1980,New York,NY,12,democrat,34611,40689
NY-13-1980,1980,New York,NY,13,democrat,77704,103156
NY-14-1980,1980,New York,NY,14,democrat,42929,59162
NY-15-1980,1980,New York,NY,15,democrat,49684,98976
NY-16-1980,1980,New York,NY,16,democrat,64536,86926
NY-17-1980,1980,New York,NY,17,republican,57810,145645
NY-18-1980,1980,New York,NY,18,republican,87286,161200
NY-19-1980,1980,New York,NY,19,democrat,72995,87376
NY-20-1980,1980,New York,NY,20,democrat,79356,104929
NY-21-1980,1980,New York,NY,21,democrat,29731,32758
NY-22-1980,1980,New York,NY,22,democrat,63178,79015
NY-23-1980,1980,New York,NY,23,democrat,85749,152520
NY-24-1980,1980,New York,NY,24,democrat,100182,168553
NY-25-1980,1980,New York,NY,25,republican,136619,196305
NY-26-1980,1980,New York,NY,26,republican,137159,184692
NY-27-1980,1980,New York,NY,27,democrat,103863,188678
NY-28-1980,1980,New York,NY,28,democrat,164088,210655
NY-29-1980,1980,New York,NY,29,republican,124156,212328
NY-30-1980,1980,New York,NY,30,republican,101496,173889
NY-31-1980,1980,New York,NY,31,republican,128397,175565
NY-32-1980,1980,New York,NY,32,republican,98498,178957
NY-33-1980,1980,New York,NY,33,republican,119489,175271
NY-34-1980,1980,New York,NY,34,republican,133278,182795
NY-35-1980,1980,New York,NY,35,republican,127623,176774
NY-36-1980,1980,New York,NY,36,democrat,115334,171357
NY-37-1980,1980,New York,NY,37,democrat,90119,114337
NY-38-1980,1980,New York,NY,38,republican,141763,205309
NY-39-1980,1980,New York,NY,39,democrat,93839,171432
NC-1-1980,1980,North Carolina,NC,1,democrat,108738,108738
NC-2-1980,1980,North Carolina,NC,2,democrat,99297,135243
NC-3-1980,1980,North Carolina,NC,3,democrat,84862,124255
NC-4-1980,1980,North Carolina,NC,4,democrat,97167,184631
NC-5-1980,1980,North Carolina,NC,5,democrat,99117,194338
NC-6-1980,1980,North Carolina,NC,6,republican,80275,157232
NC-7-1980,1980,North Carolina,NC,7,democrat,88564,128834
NC-8-1980,1980,North Carolina,NC,8,democrat,95013,162330
NC-9-1980,1980,North Carolina,NC,9,republican,101156,172660
NC-10-1980,1980,North Carolina,NC,10,republican,120777,173262
NC-11-1980,1980,North Carolina,NC,11,republican,104485,195274
OH-1-1980,1980,Ohio,OH,1,republican,124080,166180
OH-2-1980,1980,Ohio,OH,2,democrat,103423,176116
OH-3-1980,1980,Ohio,OH,3,democrat,95558,166869
OH-4-1980,1980,Ohio,OH,4,republican,133795,184945
OH-5-1980,1980,Ohio,OH,5,republican,137003,194707
OH-6-1980,1980,Ohio,OH,6,republican,101288,185523
OH-7-1980,1980,Ohio,OH,7,republican,124137,163089
OH-8-1980,1980,Ohio,OH,8,republican,139590,183752
OH-9-1980,1980,Ohio,OH,9,republican,96927,172423
OH-10-1980,1980,Ohio,OH,10,republican,143403,192836
OH-11-1980,1980,Ohio,OH,11,republican,128507,185473
OH-12-1980,1980,Ohio,OH,12,democrat,108690,206804
OH-13-1980,1980,Ohio,OH,13,democrat,113439,177735
OH-14-1980,1980,Ohio,OH,14,democrat,103336,159298
OH-15-1980,1980,Ohio,OH,15,republican,129025,177733
OH-16-1980,1980,Ohio,OH,16,republican,149960,189179
OH-17-1980,1980,Ohio,OH,17,republican,128870,176770
OH-18-1980,1980,Ohio,OH,18,democrat,134835,177189
OH-19-1980,1980,Ohio,OH,19,republican,107032,184304
OH-20-1980,1980,Ohio,OH,20,democrat,96217,96217
OH-21-1980,1980,Ohio,OH,21,democrat,83188,94291
OH-22-1980,1980,Ohio,OH,22,democrat,108137,195869
OH-23-1980,1980,Ohio,OH,23,democrat,144371,144377
OK-1-1980,1980,Oklahoma,OK,1,democrat,115381,197674
OK-2-1980,1980,Oklahoma,OK,2,democrat,101516,188060
OK-3-1980,1980,Oklahoma,OK,3,democrat,1,1
OK-4-1980,1980,Oklahoma,OK,4,democrat,74245,145584
OK-5-1980,1980,Oklahoma,OK,5,republican,90053,131590
OK-6-1980,1980,Oklahoma,OK,6,democrat,111694,172674
OR-1-1980,1980,Oregon,OR,1,democrat,203532,308635
OR-2-1980,1980,Oregon,OR,2,republican,141854,290748
OR-3-1980,1980,Oregon,OR,3,democrat,156371,217423
OR-4-1980,1980,Oregon,OR,4,democrat,158745,289634
PA-1-1980,1980,Pennsylvania,PA,1,foglietta (democrat),58737,155451
PA-2-1980,1980,Pennsylvania,PA,2,democrat,127106,131828
PA-3-1980,1980,Pennsylvania,PA,3,democrat,67942,124608
PA-4-1980,1980,Pennsylvania,PA,4,republican,127475,201370
PA-5-1980,1980,Pennsylvania,PA,5,republican,148898,198235
PA-6-1980,1980,Pennsylvania,PA,6,democrat,117965,175809
PA-7-1980,1980,Pennsylvania,PA,7,democrat,99381,187024
PA-8-1980,1980,Pennsylvania,PA,8,republican,103585,204345
PA-9-1980,1980,Pennsylvania,PA,9,republican,157241,157241
PA-10-1980,1980,Pennsylvania,PA,10,republican,145703,190319
PA-11-1980,1980,Pennsylvania,PA,11,republican,93621,180324
PA-12-1980,1980,Pennsylvania,PA,12,democrat,106750,179749
PA-13-1980,1980,Pennsylvania,PA,13,republican,138212,197584
PA-14-1980,1980,Pennsylvania,PA,14,democrat,102545,149624
PA-15-1980,1980,Pennsylvania,PA,15,republican,99874,167725
PA-16-1980,1980,Pennsylvania,PA,16,republican,129765,168656
PA-17-1980,1980,Pennsylvania,PA,17,democrat,97995,161785
PA-18-1980,1980,Pennsylvania,PA,18,democrat,127641,186462
PA-19-1980,1980,Pennsylvania,PA,19,republican,136873,180002
PA-20-1980,1980,Pennsylvania,PA,20,democrat,122100,168413
PA-21-1980,1980,Pennsylvania,PA,21,democrat,112427,164248
PA-22-1980,1980,Pennsylvania,PA,22,democrat,118084,169768
PA-23-1980,1980,Pennsylvania,PA,23,republican,122855,167046
PA-24-1980,1980,Pennsylvania,PA,24,republican,86687,174555
PA-25-1980,1980,Pennsylvania,PA,25,democrat,119817,178585
RI-1-1980,1980,Rhode Island,RI,1,democrat,120756,178600
RI-2-1980,1980,Rhode Island,RI,2,republican,115057,208027
SC-1-1980,1980,South Carolina,SC,1,republican,81988,158731
SC-2-1980,1980,South Carolina,SC,2,republican,92306,165659
SC-3-1980,1980,South Carolina,SC,3,democrat,87680,146638
SC-4-1980,1980,South Carolina,SC,4,republican,90941,97925
SC-5-1980,1980,South Carolina,SC,5,democrat,99773,114025
SC-6-1980,1980,South Carolina,SC,6,republican,75964,146711
SD-1-1980,1980,South Dakota,SD,1,democrat,109910,167065
SD-2-1980,1980,South Dakota,SD,2,republican,88991,152438
TN-1-1980,1980,Tennessee,TN,1,republican,130296,151129
TN-2-1980,1980,Tennessee,TN,2,republican,147947,194527
TN-3-1980,1980,Tennessee,TN,3,democrat,117355,192156
TN-4-1980,1980,Tennessee,TN,4,democrat,137612,173570
TN-5-1980,1980,Tennessee,TN,5,democrat,118506,181262
TN-6-1980,1980,Tennessee,TN,6,republican,127945,128511
TN-7-1980,1980,Tennessee,TN,7,democrat,133606,172835
TN-8-1980,1980,Tennessee,TN,8,democrat,110139,110207
TX-1-1980,1980,Texas,TX,1,democrat,137665,137665
TX-2-1980,1980,Texas,TX,2,democrat,142496,205768
TX-3-1980,1980,Texas,TX,3,republican,218228,275234
TX-4-1980,1980,Texas,TX,4,democrat,102787,196702
TX-5-1980,1980,Texas,TX,5,democrat,70892,139035
TX-6-1980,1980,Texas,TX,6,democrat,144816,204319
TX-7-1980,1980,Texas,TX,7,republican,242810,295684
TX-8-1980,1980,Texas,TX,8,republican,72856,140777
TX-9-1980,1980,Texas,TX,9,democrat,103225,103574
TX-10-1980,1980,Texas,TX,10,democrat,135618,229424
TX-11-1980,1980,Texas,TX,11,democrat,128520,128520
TX-12-1980,1980,Texas,TX,12,democrat,99104,165390
TX-13-1980,1980,Texas,TX,13,democrat,98779,179598
TX-14-1980,1980,Texas,TX,14,democrat,93884,165379
TX-15-1980,1980,Texas,TX,15,democrat,105325,150415
TX-16-1980,1980,Texas,TX,16,democrat,104734,123744
TX-17-1980,1980,Texas,TX,17,democrat,130465,130465
TX-18-1980,1980,Texas,TX,18,democrat,71985,90096
TX-19-1980,1980,Texas,TX,19,democrat,126632,135424
TX-20-1980,1980,Texas,TX,20,democrat,84113,102685
TX-21-1980,1980,Texas,TX,21,republican,196424,256744
TX-22-1980,1980,Texas,TX,22,republican,106797,209251
TX-23-1980,1980,Texas,TX,23,democrat,104595,149780
TX-24-1980,1980,Texas,TX,24,democrat,93690,152862
UT-1-1980,1980,Utah,UT,1,republican,157111,301570
UT-2-1980,1980,Utah,UT,2,republican,194885,290765
VA-1-1980,1980,Virginia,VA,1,republican,130130,143839
VA-2-1980,1980,Virginia,VA,2,republican,97319,108328
