year,state,state_po,district,party,candidatevotes,totalvotes
1980,New Jersey,NJ,12,4,134973,175026
1980,New Jersey,NJ,13,4,152862,213373
1980,New Jersey,NJ,14,0,86921,135420
1980,New Jersey,NJ,15,0,92457,173071
1980,New Mexico,NM,1,4,125910,246813
1980,New Mexico,NM,2,4,61564,161992
1980,New York,NY,1,4,91647,204486
1980,New York,NY,2,0,84035,149141
1980,New York,NY,3,0,75389,175657
1980,New York,NY,4,4,97064,175725
1980,New York,NY,5,4,88945,182368
1980,New York,NY,6,0,74319,169971
1980,New York,NY,7,0,73785,100840
1980,New York,NY,8,0,79150,111429
1980,New York,NY,9,0,63796,109360
1980,New York,NY,10,0,57804,100918
1980,New York,NY,11,0,69922,98222
1980,New York,NY,12,0,34611,40689
1980,New York,NY,13,0,77704,103156
1980,New York,NY,14,0,42929,59162
1980,New York,NY,15,0,49684,98976
1980,New York,NY,16,0,64536,86926
1980,New York,NY,17,4,57810,145645
1980,New York,NY,18,4,87286,161200
1980,New York,NY,19,0,72995,87376
1980,New York,NY,20,0,79356,104929
1980,New York,NY,21,0,29731,32758
1980,New York,NY,22,0,63178,79015
1980,New York,NY,23,0,85749,152520
1980,New York,NY,24,0,100182,168553
1980,New York,NY,25,4,136619,196305
1980,New York,NY,26,4,137159,184692
1980,New York,NY,27,0,103863,188678
1980,New York,NY,28,0,164088,210655
1980,New York,NY,29,4,124156,212328
1980,New York,NY,30,4,101496,173889
1980,New York,NY,31,4,128397,175565
1980,New York,NY,32,4,98498,178957
1980,New York,NY,33,4,119489,175271
1980,New York,NY,34,4,133278,182795
1980,New York,NY,35,4,127623,176774
1980,New York,NY,36,0,115334,171357
1980,New York,NY,37,0,90119,114337
1980,New York,NY,38,4,141763,205309
1980,New York,NY,39,0,93839,171432
1980,North Carolina,NC,1,0,108738,108738
1980,North Carolina,NC,2,0,99297,135243
1980,North Carolina,NC,3,0,84862,124255
1980,North Carolina,NC,4,0,97167,184631
1980,North Carolina,NC,5,0,99117,194338
1980,North Carolina,NC,6,4,80275,157232
1980,North Carolina,NC,7,0,88564,128834
1980,North Carolina,NC,8,0,95013,162330
1980,North Carolina,NC,9,4,101156,172660
1980,North Carolina,NC,10,4,120777,173262
1980,North Carolina,NC,11,4,104485,195274
1980,Ohio,OH,1,4,124080,166180
1980,Ohio,OH,2,0,103423,176116
1980,Ohio,OH,3,0,95558,166869
1980,Ohio,OH,4,4,133795,184945
1980,Ohio,OH,5,4,137003,194707
1980,Ohio,OH,6,4,101288,185523
1980,Ohio,OH,7,4,124137,163089
1980,Ohio,OH,8,4,139590,183752
1980,Ohio,OH,9,4,96927,172423
1980,Ohio,OH,10,4,143403,192836
1980,Ohio,OH,11,4,128507,185473
1980,Ohio,OH,12,0,108690,206804
1980,Ohio,OH,13,0,113439,177735
1980,Ohio,OH,14,0,103336,159298
1980,Ohio,OH,15,4,129025,177733
1980,Ohio,OH,16,4,149960,189179
1980,Ohio,OH,17,4,128870,176770
1980,Ohio,OH,18,0,134835,177189
1980,Ohio,OH,19,4,107032,184304
1980,Ohio,OH,20,0,96217,96217
1980,Ohio,OH,21,0,83188,94291
1980,Ohio,OH,22,0,108137,195869
1980,Ohio,OH,23,0,144371,144377
1980,Oklahoma,OK,1,0,115381,197674
1980,Oklahoma,OK,2,0,101516,188060
1980,Oklahoma,OK,3,0,1,1
1980,Oklahoma,OK,4,0,74245,145584
1980,Oklahoma,OK,5,4,90053,131590
1980,Oklahoma,OK,6,0,111694,172674
1980,Oregon,OR,1,0,203532,308635
1980,Oregon,OR,2,4,141854,290748
1980,Oregon,OR,3,0,156371,217423
1980,Oregon,OR,4,0,158745,289634
1980,Pennsylvania,PA,1,0,58737,155451
1980,Pennsylvania,PA,2,0,127106,131828
1980,Pennsylvania,PA,3,0,67942,124608
1980,Pennsylvania,PA,4,4,127475,201370
1980,Pennsylvania,PA,5,4,148898,198235
1980,Pennsylvania,PA,6,0,117965,175809
1980,Pennsylvania,PA,7,0,99381,187024
1980,Pennsylvania,PA,8,4,103585,204345
1980,Pennsylvania,PA,9,4,157241,157241
1980,Pennsylvania,PA,10,4,145703,190319
1980,Pennsylvania,PA,11,4,93621,180324
1980,Pennsylvania,PA,12,0,106750,179749
1980,Pennsylvania,PA,13,4,138212,197584
1980,Pennsylvania,PA,14,0,102545,149624
1980,Pennsylvania,PA,15,4,99874,167725
1980,Pennsylvania,PA,16,4,129765,168656
1980,Pennsylvania,PA,17,0,97995,161785
1980,Pennsylvania,PA,18,0,127641,186462
1980,Pennsylvania,PA,19,4,136873,180002
1980,Pennsylvania,PA,20,0,122100,168413
1980,Pennsylvania,PA,21,0,112427,164248
1980,Pennsylvania,PA,22,0,118084,169768
1980,Pennsylvania,PA,23,4,122855,167046
1980,Pennsylvania,PA,24,4,86687,174555
1980,Pennsylvania,PA,25,0,119817,178585
1980,Rhode Island,RI,1,0,120756,178600
1980,Rhode Island,RI,2,4,115057,208027
1980,South Carolina,SC,1,4,81988,158731
1980,South Carolina,SC,2,4,92306,165659
1980,South Carolina,SC,3,0,87680,146638
1980,South Carolina,SC,4,4,90941,97925
1980,South Carolina,SC,5,0,99773,114025
1980,South Carolina,SC,6,4,75964,146711
1980,South Dakota,SD,1,0,109910,167065
1980,South Dakota,SD,2,4,88991,152438
1980,Tennessee,TN,1,4,130296,151129
1980,Tennessee,TN,2,4,147947,194527
1980,Tennessee,TN,3,0,117355,192156
1980,Tennessee,TN,4,0,137612,173570
1980,Tennessee,TN,5,0,118506,181262
1980,Tennessee,TN,6,4,127945,128511
1980,Tennessee,TN,7,0,133606,172835
1980,Tennessee,TN,8,0,110139,110207
1980,Texas,TX,1,0,137665,137665
1980,Texas,TX,2,0,142496,205768
1980,Texas,TX,3,4,218228,275234
1980,Texas,TX,4,0,102787,196702
1980,Texas,TX,5,0,70892,139035
1980,Texas,TX,6,0,144816,204319
1980,Texas,TX,7,4,242810,295684
1980,Texas,TX,8,4,72856,140777
1980,Texas,TX,9,0,103225,103574
1980,Texas,TX,10,0,135618,229424
1980,Texas,TX,11,0,128520,128520
1980,Texas,TX,12,0,99104,165390
1980,Texas,TX,13,0,98779,179598
1980,Texas,TX,14,0,93884,165379
1980,Texas,TX,15,0,105325,150415
1980,Texas,TX,16,0,104734,123744
1980,Texas,TX,17,0,130465,130465
1980,Texas,TX,18,0,71985,90096
1980,Texas,TX,19,0,126632,135424
1980,Texas,TX,20,0,84113,102685
1980,Texas,TX,21,4,196424,256744
1980,Texas,TX,22,4,106797,209251
1980,Texas,TX,23,0,104595,149780
1980,Texas,TX,24,0,93690,152862
1980,Utah,UT,1,4,157111,301570
1980,Utah,UT,2,4,194885,290765
1980,Virginia,VA,1,4,130130,143839
1980,Virginia,VA,2,4,97319,108328
1980,Virginia,VA,3,4,96524,186912
1980,Virginia,VA,4,4,92557,152494
1980,Virginia,VA,5,0,112143,112218
1980,Virginia,VA,6,4,123125,124143
1980,Virginia,VA,7,4,139957,140396
1980,Virginia,VA,8,4,95624,195897
1980,Virginia,VA,9,4,119196,171864
1980,Virginia,VA,10,4,110840,216744
1980,Washington,WA,1,4,180475,230534
1980,Washington,WA,2,0,162002,253688
1980,Washington,WA,3,0,155906,248778
1980,Washington,WA,4,4,134691,234805
1980,Washington,WA,5,0,120530,232235
1980,Washington,WA,6,0,122903,229139
1980,Washington,WA,7,0,112848,197066
1980,West Virginia,WV,1,0,107471,168909
1980,West Virginia,WV,2,4,102805,183745
1980,West Virginia,WV,3,4,94583,179563
1980,West Virginia,WV,4,0,117595,153615
1980,Wisconsin,WI,1,0,126222,224442
1980,Wisconsin,WI,2,0,142037,263138
1980,Wisconsin,WI,3,4,132001,258868
1980,Wisconsin,WI,4,0,146437,209139
1980,Wisconsin,WI,5,0,129574,168218
1980,Wisconsin,WI,6,4,143980,242611
1980,Wisconsin,WI,7,0,164340,254107
1980,Wisconsin,WI,8,4,169664,250726
1980,Wisconsin,WI,9,4,206227,263079
1982,Alabama,AL,1,4,87901,144028
1982,Alabama,AL,2,4,83290,165194
1982,Alabama,AL,3,0,100864,104784
1982,Alabama,AL,4,0,118595,118607
1982,Alabama,AL,5,0,108807,134880
1982,Alabama,AL,6,0,88029,165387
1982,Alabama,AL,7,0,124070,128139
1982,Arizona,AZ,1,4,89116,135227
1982,Arizona,AZ,2,0,73468,103674
1982,Arizona,AZ,3,4,101198,159842
1982,Arizona,AZ,4,4,95620,145466
1982,Arizona,AZ,5,0,82938,166802
1982,Arkansas,AR,1,0,124208,191635
1982,Arkansas,AR,2,4,96775,179688
1982,Arkansas,AR,3,4,133909,202998
1982,Arkansas,AR,4,0,121256,184917
1982,California,CA,1,0,107749,216166
1982,California,CA,2,4,116172,200612
1982,California,CA,3,0,194680,217196
1982,California,CA,4,0,118476,185523
1982,California,CA,5,0,103268,178311
1982,California,CA,6,0,96379,184064
1982,California,CA,7,0,126952,188869
1982,California,CA,8,0,121537,217231
1982,California,CA,9,0,104393,172095
1982,California,CA,10,0,77263,123281
1982,California,CA,11,0,109812,192372
1982,California,CA,12,4,115365,183208
1982,California,CA,13,0,110805,168164
1982,California,CA,14,4,134225,211625
1982,California,CA,15,0,86022,135043
1982,California,CA,16,0,142630,167078
1982,California,CA,17,4,80271,148635
1982,California,CA,18,0,92762,155927
1982,California,CA,19,4,112486,184246
1982,California,CA,20,4,123312,181081
1982,California,CA,21,4,138474,192767
1982,California,CA,22,4,145831,198222
1982,California,CA,23,0,120788,202819
1982,California,CA,24,0,88516,136069
1982,California,CA,25,0,71106,83166
1982,California,CA,26,0,97383,163455
1982,California,CA,27,0,108347,182217
1982,California,CA,28,0,103469,131152
1982,California,CA,29,0,97028,121596
1982,California,CA,30,0,60905,113082
1982,California,CA,31,0,86718,119761
1982,California,CA,32,0,84663,145999
1982,California,CA,33,4,112362,172350
1982,California,CA,34,0,68316,119342
1982,California,CA,35,4,112786,165135
1982,California,CA,36,0,76546,140907
1982,California,CA,37,4,105065,177872
1982,California,CA,38,0,73914,141182
1982,California,CA,39,4,129539,179372
1982,California,CA,40,4,144228,201600
1982,California,CA,41,4,140130,203461
1982,California,CA,42,4,142845,207049
1982,California,CA,43,4,66444,180736
1982,California,CA,44,0,78474,120825
1982,California,CA,45,4,117771,171758
1982,Colorado,CO,1,0,94969,157597
1982,Colorado,CO,2,0,101194,163636
1982,Colorado,CO,3,0,92384,172888
1982,Colorado,CO,4,4,105550,151300
1982,Colorado,CO,5,4,84479,141871
1982,Colorado,CO,6,4,98909,159112
1982,Connecticut,CT,1,0,126798,186110
1982,Connecticut,CT,2,0,95254,170803
1982,Connecticut,CT,3,0,90638,181449
1982,Connecticut,CT,4,4,93660,165897
1982,Connecticut,CT,5,0,101362,173373
1982,Connecticut,CT,6,4,99703,192972
1982,Florida,FL,1,0,82569,110942
1982,Florida,FL,2,0,79143,128244
1982,Florida,FL,3,0,73802,87774
1982,Florida,FL,4,0,83895,125352
1982,Florida,FL,5,4,69993,119063
1982,Florida,FL,6,0,85825,139897
1982,Florida,FL,7,0,85331,114963
1982,Florida,FL,8,4,1,1
1982,Florida,FL,9,4,95009,185742
1982,Florida,FL,10,0,1,1
1982,Florida,FL,11,0,101746,144168
1982,Florida,FL,12,4,81893,155806
1982,Florida,FL,13,4,132951,204190
1982,Florida,FL,14,0,128646,176206
1982,Florida,FL,15,4,89158,156241
1982,Florida,FL,16,0,91888,135346
1982,Florida,FL,17,0,1,1
1982,Florida,FL,18,0,72183,101379
1982,Florida,FL,19,0,74312,126281
1982,Georgia,GA,1,0,65625,102425
1982,Georgia,GA,2,0,73897,73905
1982,Georgia,GA,3,0,74626,105171
1982,Georgia,GA,4,0,38758,59184
1982,Georgia,GA,5,0,53264,65955
1982,Georgia,GA,6,4,62352,112812
1982,Georgia,GA,7,0,71647,117224
1982,Georgia,GA,8,0,75009,75035
1982,Georgia,GA,9,0,86514,112422
1982,Georgia,GA,10,0,80311,80323
1982,Hawaii,HI,1,0,134779,149907
1982,Hawaii,HI,2,0,132072,148008
1982,Idaho,ID,1,4,86277,160665
1982,Idaho,ID,2,4,83873,160481
1982,Illinois,IL,1,0,172641,177462
1982,Illinois,IL,2,0,140827,161794
1982,Illinois,IL,3,0,137391,185659
1982,Illinois,IL,4,4,79842,146172
1982,Illinois,IL,5,0,110351,146322
1982,Illinois,IL,6,4,97918,143168
1982,Illinois,IL,7,0,133978,154974
1982,Illinois,IL,8,0,124318,148985
1982,Illinois,IL,9,0,114083,171529
1982,Illinois,IL,10,4,90750,153868
1982,Illinois,IL,11,0,134755,185722
1982,Illinois,IL,12,4,86487,130701
1982,Illinois,IL,13,4,113423,162530
1982,Illinois,IL,14,4,98262,152180
1982,Illinois,IL,15,4,105038,158344
1982,Illinois,IL,16,4,89405,156287
1982,Illinois,IL,17,0,94483,178887
1982,Illinois,IL,18,4,97406,188694
1982,Illinois,IL,19,4,94833,182064
1982,Illinois,IL,20,0,100758,200109
1982,Illinois,IL,21,0,89500,140608
1982,Illinois,IL,22,0,123693,186972
1982,Indiana,IN,1,0,87369,155096
1982,Indiana,IN,2,0,107298,190891
1982,Indiana,IN,3,4,86958,170004
1982,Indiana,IN,4,4,110115,171198
1982,Indiana,IN,5,4,105469,172707
1982,Indiana,IN,6,4,131100,201864
1982,Indiana,IN,7,4,115884,186133
1982,Indiana,IN,8,0,100592,195725
1982,Indiana,IN,9,0,121094,180539
1982,Indiana,IN,10,0,114674,171863
1982,Iowa,IA,1,4,89595,151342
1982,Iowa,IA,2,4,99478,169037
1982,Iowa,IA,3,4,104072,187675
1982,Iowa,IA,4,0,118849,179972
1982,Iowa,IA,5,0,93333,158563
1982,Iowa,IA,6,0,101690,158184
1982,Kansas,KS,1,4,115749,169133
1982,Kansas,KS,2,0,86286,150228
1982,Kansas,KS,3,4,82117,138696
1982,Kansas,KS,4,0,107326,145167
1982,Kansas,KS,5,4,103551,153121
1982,Kentucky,KY,1,0,48342,48355
1982,Kentucky,KY,2,0,49571,67138
1982,Kentucky,KY,3,0,92849,142597
1982,Kentucky,KY,4,4,74109,136750
1982,Kentucky,KY,5,4,52928,81217
1982,Kentucky,KY,6,4,68418,120360
1982,Kentucky,KY,7,0,82463,103899
1982,Louisiana,LA,1,4,1,1
1982,Louisiana,LA,2,0,1,1
1982,Louisiana,LA,3,0,1,1
1982,Louisiana,LA,4,0,1,1
1982,Louisiana,LA,5,0,1,1
1982,Louisiana,LA,6,4,1,1
1982,Louisiana,LA,7,0,1,1
1982,Louisiana,LA,8,0,1,1
1982,Maine,ME,1,4,124850,247965
1982,Maine,ME,2,4,136075,204176
1982,Maryland,MD,1,0,89503,129159
1982,Maryland,MD,2,0,83318,158380
1982,Maryland,MD,3,0,110042,148301
1982,Maryland,MD,4,4,75617,123564
1982,Maryland,MD,5,0,83937,105470
1982,Maryland,MD,6,0,102596,137917
1982,Maryland,MD,7,0,103496,117699
1982,Maryland,MD,8,0,121761,170671
1982,Massachusetts,MA,1,0,145417,146197
1982,Massachusetts,MA,2,0,118215,162773
1982,Massachusetts,MA,3,0,142611,142740
1982,Massachusetts,MA,4,0,121802,204615
1982,Massachusetts,MA,5,0,140177,165598
1982,Massachusetts,MA,6,0,117723,203584
1982,Massachusetts,MA,7,0,151305,194369
1982,Massachusetts,MA,8,0,123296,164672
1982,Massachusetts,MA,9,0,102665,160225
1982,Massachusetts,MA,10,0,138418,201436
1982,Massachusetts,MA,11,0,144132,144157
1982,Michigan,MI,1,0,125517,129850
1982,Michigan,MI,2,4,106960,163414
1982,Michigan,MI,3,0,96842,171961
1982,Michigan,MI,4,4,87489,146605
1982,Michigan,MI,5,4,98650,185881
1982,Michigan,MI,6,0,84778,164987
1982,Michigan,MI,7,0,118538,157254
1982,Michigan,MI,8,0,113515,124737
1982,Michigan,MI,9,4,112504,173439
1982,Michigan,MI,10,0,102048,169687
1982,Michigan,MI,11,4,106039,175222
1982,Michigan,MI,12,0,103851,157664
1982,Michigan,MI,13,0,108351,123195
1982,Michigan,MI,14,0,116421,122613
1982,Michigan,MI,15,0,94950,130409
1982,Michigan,MI,16,0,114006,154756
1982,Michigan,MI,17,0,116901,175480
1982,Michigan,MI,18,4,132902,181262
1982,Minnesota,MN,1,0,109257,213520
1982,Minnesota,MN,2,4,123508,226751
1982,Minnesota,MN,3,4,166891,231311
1982,Minnesota,MN,4,0,153494,209742
1982,Minnesota,MN,5,0,136634,208452
1982,Minnesota,MN,6,0,109246,214980
1982,Minnesota,MN,7,4,108254,215316
1982,Minnesota,MN,8,0,176392,229859
1982,Mississippi,MS,1,0,79726,112476
1982,Mississippi,MS,2,4,74450,147873
1982,Mississippi,MS,3,0,114530,123049
1982,Mississippi,MS,4,0,79977,152216
1982,Mississippi,MS,5,4,82884,105518
1982,Missouri,MO,1,0,102656,155255
1982,Missouri,MO,2,0,100770,178203
1982,Missouri,MO,3,0,131566,168954
1982,Missouri,MO,4,0,96388,175953
1982,Missouri,MO,5,0,96059,165989
1982,Missouri,MO,6,4,97993,177046
1982,Missouri,MO,7,4,91391,180940
1982,Missouri,MO,8,4,86493,162906
1982,Missouri,MO,9,0,99228,163170
1982,Montana,MT,1,0,100087,167602
1982,Montana,MT,2,4,79968,148937
1982,Nebraska,NE,1,4,137675,183368
1982,Nebraska,NE,2,4,92639,163349
1982,Nebraska,NE,3,4,171853,172364
1982,Nevada,NV,1,0,61901,107576
1982,Nevada,NV,2,4,70188,126496
1982,New Hampshire,NH,1,0,76281,138911
1982,New Hampshire,NH,2,4,92098,130007
1982,New Jersey,NJ,1,0,110570,150891
1982,New Jersey,NJ,2,0,102826,151128
1982,New Jersey,NJ,3,0,104055,166996
1982,New Jersey,NJ,4,4,85660,162595
1982,New Jersey,NJ,5,4,104695,160358
1982,New Jersey,NJ,6,0,100419,147434
1982,New Jersey,NJ,7,4,91837,164109
1982,New Jersey,NJ,8,0,89980,127297
1982,New Jersey,NJ,9,0,99090,186879
1982,New Jersey,NJ,10,0,76684,92852
1982,New Jersey,NJ,11,0,105607,164237
1982,New Jersey,NJ,12,4,117793,176452
1982,New Jersey,NJ,13,4,100061,168256
1982,New Jersey,NJ,14,0,94021,126606
1982,New Mexico,NM,1,4,74459,141993
1982,New Mexico,NM,2,4,71021,121620
1982,New Mexico,NM,3,0,84669,131293
1982,New York,NY,1,4,72978,138021
1982,New York,NY,2,0,78582,126712
1982,New York,NY,3,0,93846,181133
1982,New York,NY,4,4,90041,174348
1982,New York,NY,5,4,88033,172888
1982,New York,NY,6,0,76233,99557
1982,New York,NY,7,0,79741,108845
1982,New York,NY,8,0,87042,102571
1982,New York,NY,9,0,75286,102820
1982,New York,NY,10,0,85782,113451
1982,New York,NY,11,0,39357,47010
1982,New York,NY,12,0,42401,49259
1982,New York,NY,13,0,65390,85130
1982,New York,NY,14,4,52601,120630
1982,New York,NY,15,4,62273,123698
1982,New York,NY,16,0,58134,78605
1982,New York,NY,17,0,97384,133100
1982,New York,NY,18,0,50687,57664
1982,New York,NY,19,0,77984,126825
1982,New York,NY,20,0,98425,174228
1982,New York,NY,21,4,103006,156124
1982,New York,NY,22,4,92266,174286
1982,New York,NY,23,0,164427,216083
1982,New York,NY,24,4,126101,189737
1982,New York,NY,25,4,93071,166827
1982,New York,NY,26,4,101812,152170
1982,New York,NY,27,4,95290,179186
1982,New York,NY,28,0,97068,178659
1982,New York,NY,29,4,104412,157245
1982,New York,NY,30,4,119105,174620
1982,New York,NY,31,4,121266,177305
1982,New York,NY,32,0,112189,127383
1982,New York,NY,33,0,121754,149977
1982,New York,NY,34,0,99502,165280
1982,North Carolina,NC,1,0,79954,98342
1982,North Carolina,NC,2,0,59617,111326
1982,North Carolina,NC,3,0,68936,108473
1982,North Carolina,NC,4,0,70369,137044
1982,North Carolina,NC,5,0,87819,145707
1982,North Carolina,NC,6,0,68696,127619
1982,North Carolina,NC,7,0,68529,96534
1982,North Carolina,NC,8,0,71691,124938
1982,North Carolina,NC,9,4,64297,112786
1982,North Carolina,NC,10,4,80904,87264
1982,North Carolina,NC,11,0,85410,171047
1982,Ohio,OH,1,0,99143,156187
1982,Ohio,OH,2,4,97434,155378
1982,Ohio,OH,3,0,119926,136754
1982,Ohio,OH,4,4,105087,162651
1982,Ohio,OH,5,4,86450,156570
1982,Ohio,OH,6,4,92135,155570
1982,Ohio,OH,7,4,87842,156146
1982,Ohio,OH,8,4,98527,148404
1982,Ohio,OH,9,0,95162,164217
1982,Ohio,OH,10,4,100044,158027
1982,Ohio,OH,11,0,93302,153242
1982,Ohio,OH,12,4,88335,175027
1982,Ohio,OH,13,0,92296,150725
1982,Ohio,OH,14,0,115629,164050
1982,Ohio,OH,15,4,104678,157887
1982,Ohio,OH,16,4,110485,167871
1982,Ohio,OH,17,4,98476,178851
1982,Ohio,OH,18,0,128665,128665
1982,Ohio,OH,19,0,111760,189942
1982,Ohio,OH,20,0,133603,156052
1982,Ohio,OH,21,0,132544,153876
1982,Oklahoma,OK,1,0,76379,141083
1982,Oklahoma,OK,2,0,111895,154193
1982,Oklahoma,OK,3,0,121670,148005
1982,Oklahoma,OK,4,0,84205,129504
1982,Oklahoma,OK,5,4,98979,147209
1982,Oklahoma,OK,6,0,102811,136330
1982,Oregon,OR,1,0,118638,220378
1982,Oregon,OR,2,4,106912,192427
1982,Oregon,OR,3,0,159416,203662
1982,Oregon,OR,4,0,115448,195524
1982,Oregon,OR,5,4,103906,202901
1982,Pennsylvania,PA,1,0,103626,143416
1982,Pennsylvania,PA,2,0,120744,158675
1982,Pennsylvania,PA,3,0,97161,193954
1982,Pennsylvania,PA,4,0,100481,167102
1982,Pennsylvania,PA,5,4,90648,134818
1982,Pennsylvania,PA,6,0,108230,150385
1982,Pennsylvania,PA,7,0,105775,190798
1982,Pennsylvania,PA,8,0,83242,165535
1982,Pennsylvania,PA,9,4,92322,141905
1982,Pennsylvania,PA,10,4,103617,153485
1982,Pennsylvania,PA,11,0,90371,168856
1982,Pennsylvania,PA,12,0,96369,157640
1982,Pennsylvania,PA,13,4,109198,169824
1982,Pennsylvania,PA,14,0,120980,161577
1982,Pennsylvania,PA,15,4,79455,137457
1982,Pennsylvania,PA,16,4,93034,130398
1982,Pennsylvania,PA,17,4,84291,146265
1982,Pennsylvania,PA,18,0,101807,187683
1982,Pennsylvania,PA,19,4,101163,142950
1982,Pennsylvania,PA,20,0,127281,167428
1982,Pennsylvania,PA,21,4,80180,159631
1982,Pennsylvania,PA,22,0,123716,157215
1982,Pennsylvania,PA,23,4,92424,141721
1982,Rhode Island,RI,1,0,97254,160131
1982,Rhode Island,RI,2,4,96282,173051
1982,South Carolina,SC,1,4,63945,117832
1982,South Carolina,SC,2,4,71569,122318
1982,South Carolina,SC,3,0,77125,85339
1982,South Carolina,SC,4,4,69802,110196
1982,South Carolina,SC,5,0,69345,102536
1982,South Carolina,SC,6,0,62582,119235
1982,Tennessee,TN,1,4,89497,120858
1982,Tennessee,TN,2,4,109045,109057
1982,Tennessee,TN,3,0,84967,137493
1982,Tennessee,TN,4,0,93453,141322
1982,Tennessee,TN,5,0,109282,136349
1982,Tennessee,TN,6,0,104094,104105
1982,Tennessee,TN,7,4,73835,146197
1982,Tennessee,TN,8,0,93945,125472
1982,Tennessee,TN,9,0,112143,154830
1982,Texas,TX,1,0,100685,103283
1982,Texas,TX,2,0,91762,97346
1982,Texas,TX,3,4,99852,129528
1982,Texas,TX,4,0,94134,127496
1982,Texas,TX,5,0,52214,80530
1982,Texas,TX,6,0,91546,96834
1982,Texas,TX,7,4,108718,127922
1982,Texas,TX,8,4,50630,89218
1982,Texas,TX,9,0,78965,116897
1982,Texas,TX,10,0,121030,134276
1982,Texas,TX,11,0,83236,86395
1982,Texas,TX,12,0,78913,114535
1982,Texas,TX,13,0,86376,135820
1982,Texas,TX,14,0,76851,126712
1982,Texas,TX,15,0,76544,80002
1982,Texas,TX,16,0,44024,81671
1982,Texas,TX,17,0,109359,112630
1982,Texas,TX,18,0,68014,82335
1982,Texas,TX,19,0,89702,109970
1982,Texas,TX,20,0,68544,74924
1982,Texas,TX,21,4,106515,142872
1982,Texas,TX,22,4,66536,67479
1982,Texas,TX,23,0,51690,93528
1982,Texas,TX,24,0,63857,87653
1982,Texas,TX,25,0,63974,105914
1982,Texas,TX,26,0,69782,139220
1982,Texas,TX,27,0,66604,104044
1982,Utah,UT,1,4,111416,177422
1982,Utah,UT,2,4,92109,171090
1982,Utah,UT,3,4,108478,141139
1982,Virginia,VA,1,4,76926,142802
1982,Virginia,VA,2,4,78108,78205
1982,Virginia,VA,3,4,92928,156891
1982,Virginia,VA,4,0,80695,148406
1982,Virginia,VA,5,0,88293,88324
1982,Virginia,VA,6,0,68192,137140
1982,Virginia,VA,7,4,76752,128224
1982,Virginia,VA,8,4,69620,140070
1982,Virginia,VA,9,0,76227,151238
1982,Virginia,VA,10,4,86506,164035
1982,Washington,WA,1,4,123956,183400
1982,Washington,WA,2,0,101383,170005
1982,Washington,WA,3,0,97323,162058
1982,Washington,WA,4,4,112148,160668
1982,Washington,WA,5,0,109549,170365
1982,Washington,WA,6,0,89985,143898
1982,Washington,WA,7,0,126313,178072
1982,Washington,WA,8,4,79209,139033
1982,West Virginia,WV,1,0,79529,149598
1982,West Virginia,WV,2,0,87904,137317
1982,West Virginia,WV,3,0,84619,146250
1982,West Virginia,WV,4,0,91184,113238
1982,Wisconsin,WI,1,0,95055,155804
1982,Wisconsin,WI,2,0,112677,186045
1982,Wisconsin,WI,3,4,99304,175465
1982,Wisconsin,WI,4,0,129557,137024
1982,Wisconsin,WI,5,0,99713,156921
1982,Wisconsin,WI,6,4,111348,171283
1982,Wisconsin,WI,7,0,122124,179668
1982,Wisconsin,WI,8,4,101379,177152
1982,Wisconsin,WI,9,4,111503,111570
1984,Alabama,AL,1,4,102479,200934
1984,Alabama,AL,2,4,118153,195815
1984,Alabama,AL,3,0,120357,125102
1984,Alabama,AL,4,0,120106,120106
1984,Alabama,AL,5,0,140542,146575
1984,Alabama,AL,6,0,130973,219710
1984,Alabama,AL,7,0,135834,140332
1984,Arizona,AZ,1,4,162418,208027
1984,Arizona,AZ,2,0,106332,121215
1984,Arizona,AZ,3,4,156686,218328
1984,Arizona,AZ,4,4,167558,167615
1984,Arizona,AZ,5,4,116075,227938
1984,Arkansas,AR,1,0,121047,124528
1984,Arkansas,AR,2,0,103165,219079
1984,Arkansas,AR,3,4,1,1
1984,Arkansas,AR,4,0,117123,119639
1984,California,CA,1,0,157037,252223
1984,California,CA,2,4,158679,228472
1984,California,CA,3,0,131369,131369
1984,California,CA,4,0,130109,211921
1984,California,CA,5,0,139692,193204
1984,California,CA,6,0,162511,239096
1984,California,CA,7,0,158306,237291
1984,California,CA,8,0,144316,239223
1984,California,CA,9,0,136511,195308
1984,California,CA,10,0,102469,164177
1984,California,CA,11,0,147607,211115
1984,California,CA,12,4,155795,252693
1984,California,CA,13,0,139851,214353
1984,California,CA,14,4,179238,244472
1984,California,CA,15,0,109590,167406
1984,California,CA,16,0,153377,216687
1984,California,CA,17,4,128802,177690
1984,California,CA,18,0,128186,190525
1984,California,CA,19,4,153187,227626
1984,California,CA,20,4,151732,214039
1984,California,CA,21,4,173504,239968
1984,California,CA,22,4,184981,217017
1984,California,CA,23,0,140461,228134
1984,California,CA,24,0,97340,153607
1984,California,CA,25,0,74261,103599
1984,California,CA,26,0,117080,186452
1984,California,CA,27,0,116933,212781
1984,California,CA,28,0,113076,149517
1984,California,CA,29,0,108777,125558
1984,California,CA,30,0,64378,124333
1984,California,CA,31,0,100658,142349
1984,California,CA,32,0,102961,169705
1984,California,CA,33,4,147363,208619
1984,California,CA,34,0,87060,145527
1984,California,CA,35,4,176477,206467
1984,California,CA,36,0,104438,184650
1984,California,CA,37,4,149955,235863
1984,California,CA,38,4,86545,162797
